ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,07,MATALAQUE,19020,00083,7,Completa,Sierra,Sierra Sur,12.571428571428571,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,250.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,200.0,00,50.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,07,MATALAQUE,19020,00153,12,Completa,Sierra,Sierra Sur,12.571428571428571,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,5,,1.0,CHARQUI,4211.0,75.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,75.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,07,MATALAQUE,19021,00008,1,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,18.0,00,UNIDAD,24,1.0,0.0,00,,,,,18.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19023,00047,9,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,6.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19023,00047,9,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,2.0,QUESO,4208.0,375.0,00,MOLDE,41,0.3,0.0,00,,,,,375.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19023,00050,10,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,9.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,9.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19024,00057,6,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,6.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19031,00098,11,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,6.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19032,00008,2,Completa,Sierra,Sierra Sur,11.532428355957768,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,12.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19032,00038,5,Completa,Sierra,Sierra Sur,11.532428355957768,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,18.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,18.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19032,00070,7,Completa,Sierra,Sierra Sur,11.532428355957768,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,33.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,33.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19032,00137,13,Completa,Sierra,Sierra Sur,11.532428355957768,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,12.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19033,00007,1,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,120.0,00,UNIDAD,24,0.5,50.0,00,7.0,00,350.0,14.0,50.0,00,20.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19033,00073,9,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,140.0,00,UNIDAD,24,0.5,50.0,00,7.0,00,350.0,14.0,50.0,00,40.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19035,00039,7,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,15.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,5.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19035,00077,10,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,200.0,00,UNIDAD,24,0.25,100.0,00,3.0,50,350.0,14.0,50.0,00,50.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19036,00015,3,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,8.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,8.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19036,00038,7,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,15.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,5.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19036,00046,10,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,10.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19036,00056,12,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,20.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,20.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19037,00060,8,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1870.0,00,MOLDE,41,1.0,1850.0,00,12.0,00,22200.0,12.0,20.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19037,00090,11,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2070.0,00,MOLDE,41,1.0,2000.0,00,13.0,00,26000.0,13.0,60.0,00,10.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19037,00111,13,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,MOLDE,41,1.0,0.0,00,,,,,10.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19040,00041,5,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,MANTEQUILLA,4206.0,5.0,00,KILOGRAMO,12,1.0,3.0,00,12.0,00,36.0,12.0,2.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19040,00105,12,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,UNIDAD,24,1.0,0.0,00,,,,,30.0,00,20.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19042,00079,12,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,10.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19044,00025,4,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,7.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,7.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19044,00036,7,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,6.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,19047,00047,10,Completa,Sierra,Sierra Sur,11.532428355957768,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,UNIDAD,24,0.5,0.0,00,,,,,20.0,00,0.0,00,
2021.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,19047,00058,11,Completa,Sierra,Sierra Sur,11.532428355957768,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,8.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,8.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19049,00043,5,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,20.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,20.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19049,00071,9,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3,,1.0,CHARQUI,4211.0,8.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,8.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,00006,1,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,400.0,00,UNIDAD,24,0.3,0.0,00,,,,,200.0,00,200.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00017,1,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,2.0,QUESO,4208.0,530.0,00,KILOGRAMO,12,1.0,500.0,00,35.0,00,17500.0,35.0,15.0,00,15.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00017,1,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,45.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,45.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00035,3,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,50.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,50.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00051,5,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,80.0,00,KILOGRAMO,12,1.0,70.0,00,30.0,00,2100.0,30.0,5.0,00,5.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00056,6,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,50.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,50.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00092,10,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,242.0,00,KILOGRAMO,12,1.0,230.0,00,30.0,00,6900.0,30.0,10.0,00,2.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00103,11,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,278.0,00,KILOGRAMO,12,1.0,270.0,00,30.0,00,8100.0,30.0,8.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00116,12,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,50.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,50.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19053,00029,3,Completa,Sierra,Sierra Sur,13.629233511586454,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,220.0,00,UNIDAD,24,0.25,150.0,00,4.0,00,600.0,16.0,50.0,00,20.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19053,00060,6,Completa,Sierra,Sierra Sur,13.629233511586454,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,340.0,00,UNIDAD,24,0.25,300.0,00,4.0,00,1200.0,16.0,30.0,00,10.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19054,00101,11,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,144.0,00,UNIDAD,24,0.3,0.0,00,,,,,60.0,00,84.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19054,00101,11,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,2.0,CHARQUI,4211.0,40.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,25.0,00,15.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00021,3,Completa,Sierra,Sierra Sur,15.416666666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,920.0,00,UNIDAD,24,0.25,800.0,00,3.0,00,2400.0,12.0,100.0,00,20.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00148,11,Completa,Sierra,Sierra Sur,15.416666666666666,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,560.0,00,UNIDAD,24,0.25,500.0,00,3.0,00,1500.0,12.0,25.0,00,35.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19056,00007,2,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,"5,6",,1.0,CHARQUI,4211.0,145.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,40.0,00,105.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19056,00039,6,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,10.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,7.0,00,3.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00075,8,Completa,Sierra,Sierra Sur,12.461538461538463,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,780.0,00,MOLDE,41,0.2,720.0,00,5.0,00,3600.0,25.0,40.0,00,20.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00118,12,Completa,Sierra,Sierra Sur,12.461538461538463,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,324.0,00,MOLDE,41,0.2,300.0,00,5.0,00,1500.0,25.0,24.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19058,00001,1,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,315.0,00,MOLDE,41,0.25,0.0,00,,,,,250.0,00,65.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19058,00070,12,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,480.0,00,MOLDE,41,0.25,40.0,00,4.0,00,160.0,16.0,300.0,00,140.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00013,2,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,340.0,00,KILOGRAMO,12,1.0,300.0,00,35.0,00,10500.0,35.0,20.0,00,20.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00017,3,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,50.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,50.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00027,4,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,50.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,50.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00031,7,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,25.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,25.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00036,8,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,50.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,50.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00047,9,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,40.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,40.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00047,9,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,2.0,QUESO,4208.0,520.0,00,KILOGRAMO,12,1.0,500.0,00,40.0,00,20000.0,40.0,15.0,00,5.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00085,13,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,2.0,CHARQUI,4211.0,60.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,60.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00085,13,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,800.0,00,KILOGRAMO,12,1.0,780.0,00,30.0,00,23400.0,30.0,10.0,00,10.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00073,5,Completa,Sierra,Sierra Sur,11.923076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3,,1.0,CHARQUI,4211.0,30.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,30.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00073,5,Completa,Sierra,Sierra Sur,11.923076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3,3,2.0,QUESO,4208.0,60.0,00,MOLDE,41,0.2,0.0,00,,,,,60.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00131,11,Completa,Sierra,Sierra Sur,11.923076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,50.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,50.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00133,12,Completa,Sierra,Sierra Sur,11.923076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,MOLDE,41,0.2,0.0,00,,,,,30.0,00,20.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00005,1,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,35.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,15.0,00,20.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00022,3,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,170.0,00,MOLDE,41,0.25,0.0,00,,,,,120.0,00,50.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00025,4,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,50.0,00,MOLDE,41,0.25,0.0,00,,,,,50.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00061,8,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,30.0,00,MOLDE,41,0.25,0.0,00,,,,,15.0,00,15.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00084,13,Completa,Sierra,Sierra Sur,10.708683473389357,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,300.0,00,MOLDE,41,0.25,10.0,00,3.0,00,30.0,12.0,290.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00020,3,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,150.0,00,KILOGRAMO,12,1.0,140.0,00,25.0,00,3500.0,25.0,5.0,00,5.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00054,5,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,500.0,00,KILOGRAMO,12,1.0,490.0,00,15.0,00,7350.0,15.0,10.0,00,0.0,00,
2021.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00073,8,Completa,Sierra,Sierra Sur,10.708683473389355,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,490.0,00,KILOGRAMO,12,1.0,480.0,00,30.0,00,14400.0,30.0,5.0,00,5.0,00,
