ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224E_8,OMICAP200_00
2015.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00535,00124,0013,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ZANAHORIA,2344.0,1.0,2,2015.0,0.0,025,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00542,00104,0012,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,1,2014.0,0.0,500,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00571,00073,0011,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,FRIJOL CANARIO,2910.0,1.0,10,2014.0,0.0,200,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00571,00081,0013,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL CANARIO,2910.0,1.0,9,2014.0,0.0,125,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00571,00081,0013,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,OLLUCO,2609.0,1.0,8,2014.0,0.0,010,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00571,00090,0014,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL RUNDO,2936.0,1.0,10,2014.0,0.0,100,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,06,SAN MIGUEL DE EL FAIQUE,00652,00055,0005,,Completa,Costa,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ AMILACEO,2108.0,1.0,1,2015.0,0.0,100,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00012,0001,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL CAUPI,2911.0,1.0,2,2014.0,0.0,050,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00012,0001,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,1,2014.0,0.0,050,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00036,0003,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL PANAMITO,2929.0,1.0,6,2014.0,0.0,250,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00036,0003,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,6,2014.0,0.0,250,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00036,0003,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,FRIJOL DE PALO,2914.0,1.0,6,2014.0,0.0,050,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00118,0012,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL DE PALO,2914.0,1.0,11,2014.0,0.0,150,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00118,0012,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,YUCA,2620.0,1.0,9,2014.0,0.0,150,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,00118,0012,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MARACUYA,2205.0,1.0,6,2014.0,0.0,150,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00710,00061,0008,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,ARROZ CASCARA,2101.0,1.0,6,2014.0,1.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00710,00061,0008,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,ARROZ CASCARA,2101.0,1.0,6,2014.0,1.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00714,00013,0002,,Completa,Sierra,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,3,2014.0,0.0,100,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00727,00010,0002,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,MAIZ AMILACEO,2108.0,1.0,12,2014.0,0.0,200,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00727,00084,0011,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ AMILACEO,2108.0,1.0,10,2014.0,0.0,050,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00763,00088,0004,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL CAUPI,2911.0,1.0,2,2015.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00763,00088,0004,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,SANDIA,2209.0,1.0,2,2015.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00763,00088,0004,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ZARANDAJA,2951.0,1.0,2,2015.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00763,00175,0006,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ZARANDAJA,2951.0,1.0,4,2015.0,0.0,150,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00763,00214,0007,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,1.0,ZARANDAJA,2951.0,1.0,3,2015.0,1.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00763,00259,0008,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,ZARANDAJA,2951.0,1.0,4,2015.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00763,00297,0009,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,FRIJOL DE PALO,2914.0,1.0,3,2015.0,0.0,300,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00763,00297,0009,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,FRIJOL CAUPI,2911.0,1.0,3,2015.0,0.0,300,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00806,00071,0009,,Completa,Costa,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,3,2015.0,0.0,500,pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00816,00038,0005,,Completa,Costa,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,HABA,2942.0,1.0,5,2015.0,0.0,050,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,03,CHALACO,00839,00140,0012,,Completa,Sierra,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ AMILACEO,2108.0,1.0,1,2015.0,0.0,009,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,20,PIURA,04,MORROPON,10,YAMANGO,00856,00079,0009,,Completa,Costa,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,7.0,CAFE PERGAMINO,1203.0,2.0,3,2000.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,20,PIURA,08,SECHURA,04,CRISTO NOS VALGA,01282,00030,0004,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALGODON,2803.0,1.0,5,2014.0,2.0,000,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,08,SECHURA,04,CRISTO NOS VALGA,01282,00034,0005,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL CANARIO,2910.0,1.0,10,2014.0,1.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,Otro,pase,pase,pase,
2015.0,20,PIURA,08,SECHURA,04,CRISTO NOS VALGA,01282,00089,0011,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,5,2014.0,0.0,250,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,20,PIURA,08,SECHURA,01,SECHURA,01294,00041,0005,,Completa,Costa,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,2.0,PALLAR,2946.0,1.0,7,2014.0,2.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01315,00003,0001,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,SANDIA,2209.0,1.0,12,2014.0,1.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,07,MOTUPE,01328,00168,0014,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,LENTEJA,2944.0,1.0,11,2014.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01348,00122,0012,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,1.0,CAFE PERGAMINO,1203.0,2.0,8,1995.0,1.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01348,00122,0012,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,2.0,CAFE PERGAMINO,1203.0,2.0,8,1995.0,1.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01374,00075,0007,,Completa,Costa,COSTA NORTE,79.2893939394,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ CHOCLO,2109.0,1.0,4,2015.0,2.0,000,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01397,00032,0004,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAMOTE,2603.0,1.0,3,2015.0,4.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01397,00035,0005,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,6,2014.0,0.0,250,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01397,00035,0005,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMARILLO DURO,2107.0,1.0,6,2014.0,0.0,243,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01424,00010,0001,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,11,2014.0,0.0,500,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01424,00041,0005,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ARVEJA,2901.0,1.0,6,2014.0,0.0,400,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01446,00125,0001,EMPRESAS,Completa,Costa,,1.06283,Grandes productores/as agropecuarios/as,Agrícola,pase,1.0,QUINUA,2111.0,1.0,11,2014.0,35.0,600,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,,,,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01450,00071,0008,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ZARANDAJA,2951.0,1.0,6,2015.0,0.0,300,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01450,00071,0008,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,6,2015.0,0.0,400,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01450,00071,0008,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,LENTEJA,2944.0,1.0,6,2015.0,0.0,300,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01450,00107,0011,,Completa,Costa,COSTA NORTE,56.6352813853,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,5,2014.0,0.0,709,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01451,00035,0004,,Completa,Costa,COSTA NORTE,72.0812672176,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,4,2015.0,0.0,100,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01451,00046,0007,,Completa,Costa,COSTA NORTE,72.0812672176,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,YUCA,2620.0,1.0,4,2014.0,0.0,001,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01451,00046,0007,,Completa,Costa,COSTA NORTE,72.0812672176,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ AMARILLO DURO,2107.0,1.0,2,2015.0,0.0,100,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01451,00076,0009,,Completa,Costa,COSTA NORTE,72.0812672176,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL CAUPI,2911.0,1.0,11,2014.0,0.0,490,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01451,00116,0014,,Completa,Costa,COSTA NORTE,72.0812672176,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINUA,2111.0,1.0,4,2014.0,0.0,150,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01463,00084,0009,,Completa,Costa,COSTA NORTE,72.0812672176,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,1,2015.0,0.0,440,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01463,00124,0013,,Completa,Costa,COSTA NORTE,72.0812672176,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,3,2015.0,0.0,156,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01463,00124,0013,,Completa,Costa,COSTA NORTE,72.0812672176,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ CHOCLO,2109.0,1.0,3,2015.0,0.0,100,pase,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01476,00019,0005,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ AMARILLO DURO,2107.0,1.0,8,2014.0,0.0,087,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00005,0001,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ CHOCLO,2109.0,1.0,4,2014.0,0.0,200,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00005,0001,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ AMARILLO DURO,2107.0,1.0,4,2015.0,0.0,153,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00064,0013,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ AMARILLO DURO,2107.0,1.0,4,2015.0,0.0,072,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00064,0013,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,MAIZ AMARILLO DURO,2107.0,1.0,4,2015.0,0.0,050,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01515,00022,0005,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL CAUPI,2911.0,1.0,6,2014.0,2.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,Fue afectada por sequía,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01516,00028,0003,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,1.0,MAIZ CHOCLO,2109.0,1.0,6,2014.0,0.0,250,pase,pase,pase,pase,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01533,00104,0011,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,3,2015.0,1.0,000,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01543,00068,0008,,Completa,Costa,COSTA NORTE,60.9918414918,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,2.0,ARVEJA,2901.0,1.0,8,2014.0,0.0,750,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01593,00069,0008,,Completa,Sierra,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,ARVEJA,2901.0,1.0,5,2014.0,0.0,030,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01593,00120,0013,,Completa,Sierra,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,ZARANDAJA,2951.0,1.0,5,2014.0,0.0,040,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01594,00047,0005,,Completa,Sierra,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PACAE,1159.0,2.0,1,1999.0,0.0,200,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01594,00097,0010,,Completa,Sierra,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAFE PERGAMINO,1203.0,2.0,2,1980.0,0.0,100,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00001,0001,,Completa,Sierra,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL BAYO,2906.0,1.0,10,2013.0,0.0,040,"Fue afectada por huaycos, deslizamientos o derrumbes",pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,pase,
2015.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00007,0002,,Completa,Sierra,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,FRIJOL BAYO,2906.0,1.0,11,2013.0,0.0,002,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00007,0002,,Completa,Sierra,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,1.0,2,2014.0,0.0,002,pase,pase,pase,pase,Otro,pase,pase,pase,
2015.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00009,0003,,Completa,Sierra,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ CHOCLO,2109.0,1.0,10,2013.0,0.0,145,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
