UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOME,REGION,CODIGO,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
130614,,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07343,SIERRA,Grandes productores/as agropecuarios/as,17,795663.0,9126965.0,-78.3186804945,-7.88952283286,3178.0
130605,,13,LA LIBERTAD,06,OTUZCO,05,HUARANCHAL,07277,SIERRA,Grandes productores/as agropecuarios/as,17,782735.0,9148929.0,-78.4370437797,-7.69178694179,2345.0
130601,,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07221,SIERRA,Grandes productores/as agropecuarios/as,17,775166.0,9125249.0,-78.5043453133,-7.9061807885,3534.0
130601,,13,LA LIBERTAD,06,OTUZCO,01,OTUZCO,07240,SIERRA,Grandes productores/as agropecuarios/as,17,765905.0,9126820.0,-78.5883729954,-7.89247531239,3041.0
130614,,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07315,SIERRA,Grandes productores/as agropecuarios/as,17,785771.0,9133311.0,-78.4086828807,-7.83274316024,3156.0
130614,,13,LA LIBERTAD,06,OTUZCO,14,USQUIL,07334,SIERRA,Grandes productores/as agropecuarios/as,17,788591.0,9131961.0,-78.3830505201,-7.84479121422,3077.0
131102,,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07132,SIERRA,Grandes productores/as agropecuarios/as,17,761813.0,9154744.0,-78.6268749253,-7.64031824477,1730.0
131103,,13,LA LIBERTAD,11,GRAN CHIMU,03,COMPIN,07123,SIERRA,Grandes productores/as agropecuarios/as,17,754344.0,9151295.0,-78.694369767,-7.67185676607,1596.0
130201,,13,LA LIBERTAD,02,ASCOPE,01,ASCOPE,07076,COSTA,Grandes productores/as agropecuarios/as,17,704018.0,9151507.0,-79.1504008429,-7.67214753292,271.0
130202,,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,07084,COSTA,Grandes productores/as agropecuarios/as,17,716765.0,9123557.0,-79.0337027772,-7.92430442788,405.0
130204,,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,07094,COSTA,Grandes productores/as agropecuarios/as,17,690562.0,9128965.0,-79.2715211624,-7.87646362853,19.0
130204,,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,07093,COSTA,Grandes productores/as agropecuarios/as,17,686786.0,9131409.0,-79.3058461972,-7.85451216965,17.0
130205,,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07069,COSTA,Grandes productores/as agropecuarios/as,17,688291.0,9142378.0,-79.2926077591,-7.75527613286,60.0
130205,,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07068,COSTA,Grandes productores/as agropecuarios/as,17,685525.0,9144633.0,-79.3177583616,-7.73498455809,49.0
130205,,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07064,COSTA,Grandes productores/as agropecuarios/as,17,683563.0,9145903.0,-79.3355910164,-7.72357655234,44.0
130205,,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07065,COSTA,Grandes productores/as agropecuarios/as,17,683751.0,9147411.0,-79.3339443858,-7.70992919225,38.0
130206,,13,LA LIBERTAD,02,ASCOPE,06,RAZURI,07055,COSTA,Grandes productores/as agropecuarios/as,17,676644.0,9153655.0,-79.3985772727,-7.65372227118,22.0
130207,,13,LA LIBERTAD,02,ASCOPE,07,SANTIAGO DE CAO,07099,COSTA,Grandes productores/as agropecuarios/as,17,699521.0,9120457.0,-79.1899460637,-7.95304012102,34.0
130207,,13,LA LIBERTAD,02,ASCOPE,07,SANTIAGO DE CAO,07095,COSTA,Grandes productores/as agropecuarios/as,17,692377.0,9123494.0,-79.2548556567,-7.92586365116,6.0
130208,,13,LA LIBERTAD,02,ASCOPE,08,CASA GRANDE,07075,COSTA,Grandes productores/as agropecuarios/as,17,698762.0,9145362.0,-79.197801974,-7.72790754309,128.0
130401,,13,LA LIBERTAD,04,CHEPEN,01,CHEPEN,07003,COSTA,Grandes productores/as agropecuarios/as,17,673619.0,9199376.0,-79.4274642559,-7.24039034535,104.0
130401,,13,LA LIBERTAD,04,CHEPEN,01,CHEPEN,07002,COSTA,Grandes productores/as agropecuarios/as,17,671399.0,9201476.0,-79.4476318826,-7.2214718101,96.0
130403,,13,LA LIBERTAD,04,CHEPEN,03,PUEBLO NUEVO,06965,COSTA,Grandes productores/as agropecuarios/as,17,662646.0,9201254.0,-79.5268800517,-7.22374315352,54.0
130403,,13,LA LIBERTAD,04,CHEPEN,03,PUEBLO NUEVO,06957,COSTA,Grandes productores/as agropecuarios/as,17,656637.0,9212535.0,-79.5816091038,-7.12189754662,31.0
130402,,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06977,COSTA,Grandes productores/as agropecuarios/as,17,665400.0,9206419.0,-79.5020965463,-7.17695892076,70.0
130402,,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06991,COSTA,Grandes productores/as agropecuarios/as,17,669797.0,9208902.0,-79.4623614723,-7.15437196248,98.0
130402,,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06981,COSTA,Grandes productores/as agropecuarios/as,17,676408.0,9209714.0,-79.4025335935,-7.14682888363,134.0
130402,,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06980,COSTA,Grandes productores/as agropecuarios/as,17,680169.0,9214814.0,-79.3686552299,-7.10059517379,307.0
130402,,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06969,COSTA,Grandes productores/as agropecuarios/as,17,670127.0,9222461.0,-79.4597872196,-7.03175073305,159.0
130701,,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07052,COSTA,Grandes productores/as agropecuarios/as,17,661403.0,9174662.0,-79.5373572921,-7.46424901725,15.0
130701,,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07053,COSTA,Grandes productores/as agropecuarios/as,17,665181.0,9176880.0,-79.5031920076,-7.44407395596,40.0
130701,,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07054,COSTA,Grandes productores/as agropecuarios/as,17,677760.0,9171596.0,-79.3890597427,-7.49145637052,153.0
130701,,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07046,COSTA,Grandes productores/as agropecuarios/as,17,666054.0,9183711.0,-79.4954970834,-7.38228274179,99.0
130703,,13,LA LIBERTAD,07,PACASMAYO,03,JEQUETEPEQUE,07015,COSTA,Grandes productores/as agropecuarios/as,17,659519.0,9186695.0,-79.5547809699,-7.35548714556,42.0
130704,,13,LA LIBERTAD,07,PACASMAYO,04,PACASMAYO,07045,COSTA,Grandes productores/as agropecuarios/as,17,660271.0,9181781.0,-79.5478185978,-7.39990764961,11.0
130705,,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07044,COSTA,Grandes productores/as agropecuarios/as,17,681005.0,9182581.0,-79.3600291455,-7.39201673693,175.0
130901,,13,LA LIBERTAD,09,SANCHEZ CARRION,01,HUAMACHUCO,07898,SIERRA,Grandes productores/as agropecuarios/as,17,826564.0,9132631.0,-78.0390514468,-7.83645251425,3570.0
130906,,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07712,SIERRA,Grandes productores/as agropecuarios/as,17,809035.0,9130627.0,-78.1977306679,-7.85564714588,3276.0
131201,,13,LA LIBERTAD,12,VIRU,01,VIRU,07481,COSTA,Grandes productores/as agropecuarios/as,17,735079.0,9063688.0,-78.8647711285,-8.46465733997,6.0
131201,,13,LA LIBERTAD,12,VIRU,01,VIRU,07475,COSTA,Grandes productores/as agropecuarios/as,17,743336.0,9065895.0,-78.7899198541,-8.4442894558,32.0
131201,,13,LA LIBERTAD,12,VIRU,01,VIRU,07476,COSTA,Grandes productores/as agropecuarios/as,17,741810.0,9066442.0,-78.8038041931,-8.43942235969,29.0
131201,,13,LA LIBERTAD,12,VIRU,01,VIRU,07473,COSTA,Grandes productores/as agropecuarios/as,17,747268.0,9067490.0,-78.7543128777,-8.42967571564,54.0
131201,,13,LA LIBERTAD,12,VIRU,01,VIRU,07477,COSTA,Grandes productores/as agropecuarios/as,17,739324.0,9067643.0,-78.8264338222,-8.42869416169,19.0
131201,,13,LA LIBERTAD,12,VIRU,01,VIRU,07468,COSTA,Grandes productores/as agropecuarios/as,17,752420.0,9065292.0,-78.7074267601,-8.44926820211,195.0
131201,,13,LA LIBERTAD,12,VIRU,01,VIRU,07469,COSTA,Grandes productores/as agropecuarios/as,17,750803.0,9071917.0,-78.7224621353,-8.38947905761,97.0
131201,,13,LA LIBERTAD,12,VIRU,01,VIRU,07478,COSTA,Grandes productores/as agropecuarios/as,17,733512.0,9073171.0,-78.8794652059,-8.37901901249,39.0
131201,,13,LA LIBERTAD,12,VIRU,01,VIRU,07461,COSTA,Grandes productores/as agropecuarios/as,17,740346.0,9074186.0,-78.8174841785,-8.36950127669,240.0
131202,,13,LA LIBERTAD,12,VIRU,02,CHAO,07488,COSTA,Grandes productores/as agropecuarios/as,17,773455.0,9069567.0,-78.516746369,-8.40947332727,1183.0
131202,,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,COSTA,Grandes productores/as agropecuarios/as,17,758025.0,9055539.0,-78.6560205281,-8.53710916035,82.0
131202,,13,LA LIBERTAD,12,VIRU,02,CHAO,07496,COSTA,Grandes productores/as agropecuarios/as,17,756951.0,9055984.0,-78.6657918921,-8.5331468968,81.0
131202,,13,LA LIBERTAD,12,VIRU,02,CHAO,07486,COSTA,Grandes productores/as agropecuarios/as,17,756002.0,9058616.0,-78.6745559976,-8.50941270157,115.0
131202,,13,LA LIBERTAD,12,VIRU,02,CHAO,07485,COSTA,Grandes productores/as agropecuarios/as,17,751232.0,9056271.0,-78.7177297398,-8.53086596116,128.0
131202,,13,LA LIBERTAD,12,VIRU,02,CHAO,07499,COSTA,Grandes productores/as agropecuarios/as,17,750377.0,9049717.0,-78.7251448872,-8.59014662743,80.0
131202,,13,LA LIBERTAD,12,VIRU,02,CHAO,07500,COSTA,Grandes productores/as agropecuarios/as,17,764207.0,9048256.0,-78.5994806631,-8.60258263548,266.0
131006,,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,06,QUIRUVILCA,07590,SIERRA,Grandes productores/as agropecuarios/as,17,796895.0,9111130.0,-78.3065800908,-8.03253142499,3970.0
131008,,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07614,SIERRA,Grandes productores/as agropecuarios/as,18,197928.0,9113365.0,-77.7402156087,-8.01203094949,3208.0
140201,,14,LAMBAYEQUE,02,FERREÑAFE,01,FERREÑAFE,01684,COSTA,Grandes productores/as agropecuarios/as,17,635118.0,9265383.0,-79.7776627563,-6.64449917716,31.0
140201,,14,LAMBAYEQUE,02,FERREÑAFE,01,FERREÑAFE,01680,COSTA,Grandes productores/as agropecuarios/as,17,632090.0,9272021.0,-79.8051990912,-6.58453303552,25.0
140203,,14,LAMBAYEQUE,02,FERREÐAFE,03,INCAHUASI,01625,SIERRA,Grandes productores/as agropecuarios/as,17,682340.0,9311352.0,-79.3519148352,-6.22759435389,2882.0
140108,,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01789,COSTA,Grandes productores/as agropecuarios/as,17,628164.0,9241702.0,-79.8400571313,-6.85883304792,15.0
140108,,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01783,COSTA,Grandes productores/as agropecuarios/as,17,625192.0,9241967.0,-79.8669566978,-6.85649741084,6.0
140110,,14,LAMBAYEQUE,01,CHICLAYO,10,OYOTUN,01727,COSTA,Grandes productores/as agropecuarios/as,17,684968.0,9241813.0,-79.32607956,-6.85631160065,168.0
140106,,14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,01768,COSTA,Grandes productores/as agropecuarios/as,17,628179.0,9247125.0,-79.8400361513,-6.80978441872,14.0
140115,,14,LAMBAYEQUE,01,CHICLAYO,15,SAÑA,01749,COSTA,Grandes productores/as agropecuarios/as,17,660958.0,9231103.0,-79.5430125597,-6.95386801755,79.0
140115,,14,LAMBAYEQUE,01,CHICLAYO,15,SAÑA,01747,COSTA,Grandes productores/as agropecuarios/as,17,658384.0,9244003.0,-79.5666655414,-6.83728382835,96.0
140116,,14,LAMBAYEQUE,01,CHICLAYO,16,CAYALTI,01735,COSTA,Grandes productores/as agropecuarios/as,17,666346.0,9241324.0,-79.4945449605,-6.86128751481,200.0
140116,,14,LAMBAYEQUE,01,CHICLAYO,16,CAYALTI,01739,COSTA,Grandes productores/as agropecuarios/as,17,660681.0,9237830.0,-79.545708951,-6.89303977954,70.0
140116,,14,LAMBAYEQUE,01,CHICLAYO,16,CAYALTI,01740,COSTA,Grandes productores/as agropecuarios/as,17,662576.0,9234488.0,-79.5284673376,-6.92320901841,73.0
140102,,14,LAMBAYEQUE,01,CHICLAYO,02,CHONGOYAPE,01715,COSTA,Grandes productores/as agropecuarios/as,17,674123.0,9260190.0,-79.4247333674,-6.69046299121,167.0
140117,,14,LAMBAYEQUE,01,CHICLAYO,17,PATAPO,01701,COSTA,Grandes productores/as agropecuarios/as,17,658961.0,9260778.0,-79.5618863464,-6.6855678658,207.0
140117,,14,LAMBAYEQUE,01,CHICLAYO,17,PATAPO,01705,COSTA,Grandes productores/as agropecuarios/as,17,657831.0,9253965.0,-79.5719281728,-6.74721086358,88.0
140107,,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01800,COSTA,Grandes productores/as agropecuarios/as,17,642387.0,9228471.0,-79.7110255232,-6.97816092158,32.0
140107,,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01801,COSTA,Grandes productores/as agropecuarios/as,17,653410.0,9229253.0,-79.61127744,-6.97080144348,41.0
140107,,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01807,COSTA,Grandes productores/as agropecuarios/as,17,657047.0,9224172.0,-79.5782190278,-7.01665419648,42.0
140113,,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01755,COSTA,Grandes productores/as agropecuarios/as,17,634013.0,9239773.0,-79.7870775257,-6.87614803225,80.0
140105,,14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,01692,COSTA,Grandes productores/as agropecuarios/as,17,628949.0,9254274.0,-79.8332240217,-6.74510753352,20.0
140111,,14,LAMBAYEQUE,01,CHICLAYO,11,PICSI,01694,COSTA,Grandes productores/as agropecuarios/as,17,633721.0,9258643.0,-79.7901523949,-6.7054951055,21.0
140103,,14,LAMBAYEQUE,01,CHICLAYO,03,ETEN,01799,COSTA,Grandes productores/as agropecuarios/as,17,631311.0,9233565.0,-79.8113888721,-6.93235086898,13.0
140118,,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,COSTA,Grandes productores/as agropecuarios/as,17,637140.0,9250200.0,-79.7590220961,-6.78177467004,37.0
140101,,14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,01761,COSTA,Grandes productores/as agropecuarios/as,17,627156.0,9250944.0,-79.8493766536,-6.77526772133,15.0
140120,,14,LAMBAYEQUE,01,CHICLAYO,20,TUMAN,01696,COSTA,Grandes productores/as agropecuarios/as,17,642636.0,9256159.0,-79.7094454552,-6.72774786258,45.0
140120,,14,LAMBAYEQUE,01,CHICLAYO,20,TUMAN,01697,COSTA,Grandes productores/as agropecuarios/as,17,645095.0,9257045.0,-79.6872186423,-6.71967736608,50.0
140120,,14,LAMBAYEQUE,01,CHICLAYO,20,TUMAN,01698,COSTA,Grandes productores/as agropecuarios/as,17,644519.0,9246173.0,-79.692165595,-6.8180127385,48.0
140204,,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,01673,COSTA,Grandes productores/as agropecuarios/as,17,640437.0,9266985.0,-79.7295931579,-6.62989590445,48.0
140204,,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,01671,COSTA,Grandes productores/as agropecuarios/as,17,649759.0,9265990.0,-79.6452506877,-6.63867343183,195.0
140309,,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01389,COSTA,Grandes productores/as agropecuarios/as,17,625058.0,9287511.0,-79.8691114462,-6.44458601186,39.0
140307,,14,LAMBAYEQUE,03,LAMBAYEQUE,07,MOTUPE,01331,COSTA,Grandes productores/as agropecuarios/as,17,635013.0,9315901.0,-79.7797019449,-6.18761410454,94.0
140307,,14,LAMBAYEQUE,03,LAMBAYEQUE,07,MOTUPE,01324,COSTA,Grandes productores/as agropecuarios/as,17,643520.0,9328748.0,-79.7031085817,-6.07124538817,168.0
140306,,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01491,COSTA,Grandes productores/as agropecuarios/as,17,613676.0,9278815.0,-79.9718607687,-6.52345395309,11.0
140306,,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01481,COSTA,Grandes productores/as agropecuarios/as,17,616632.0,9279915.0,-79.9451485432,-6.51344969597,24.0
140301,,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01571,COSTA,Grandes productores/as agropecuarios/as,17,620496.0,9256658.0,-79.9097471687,-6.72372556678,8.0
140301,,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01572,COSTA,Grandes productores/as agropecuarios/as,17,623240.0,9258024.0,-79.8849476972,-6.71130962986,8.0
140308,,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01307,COSTA,Grandes productores/as agropecuarios/as,17,639773.0,9340794.0,-79.7372116653,-5.96238248136,160.0
140308,,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01315,COSTA,Grandes productores/as agropecuarios/as,17,627707.0,9335903.0,-79.8461089592,-6.00685137406,305.0
140308,,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01301,COSTA,Grandes productores/as agropecuarios/as,17,620193.0,9368953.0,-79.9145732347,-5.70806212922,134.0
140308,,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01302,COSTA,Grandes productores/as agropecuarios/as,17,633385.0,9363190.0,-79.7953524125,-5.75995202704,138.0
140308,,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01314,COSTA,Grandes productores/as agropecuarios/as,17,612654.0,9346724.0,-79.982287617,-5.90924725588,72.0
140306,,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01475,COSTA,Grandes productores/as agropecuarios/as,17,615680.0,9281094.0,-79.9537815959,-6.50280959847,17.0
140306,,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01446,COSTA,Grandes productores/as agropecuarios/as,17,593058.0,9284578.0,-80.1584102015,-6.47167040327,7.0
140304,,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01372,COSTA,Grandes productores/as agropecuarios/as,17,628475.0,9291129.0,-79.838286157,-6.41179854343,46.0
140304,,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01378,COSTA,Grandes productores/as agropecuarios/as,17,637064.0,9290371.0,-79.7606167264,-6.41846884975,60.0
140304,,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01365,COSTA,Grandes productores/as agropecuarios/as,17,624667.0,9294199.0,-79.8727720856,-6.38410395159,46.0
140304,,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01368,COSTA,Grandes productores/as agropecuarios/as,17,634954.0,9296037.0,-79.7798136021,-6.3672739252,61.0
140304,,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01369,COSTA,Grandes productores/as agropecuarios/as,17,633674.0,9297795.0,-79.7914251198,-6.35139935006,59.0
140304,,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01367,COSTA,Grandes productores/as agropecuarios/as,17,640516.0,9296909.0,-79.729557424,-6.35926087325,76.0
140304,,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01366,COSTA,Grandes productores/as agropecuarios/as,17,631320.0,9302813.0,-79.8128066933,-6.30606467582,60.0
140304,,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01363,COSTA,Grandes productores/as agropecuarios/as,17,622040.0,9308715.0,-79.8968010301,-6.25286872473,68.0
140305,,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01541,COSTA,Grandes productores/as agropecuarios/as,17,621982.0,9272930.0,-79.8966340015,-6.57652509577,17.0
140305,,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01526,COSTA,Grandes productores/as agropecuarios/as,17,629611.0,9276778.0,-79.8277185008,-6.54156113211,25.0
140311,,14,LAMBAYEQUE,03,LAMBAYEQUE,11,SAN JOSE,01581,COSTA,Grandes productores/as agropecuarios/as,17,617375.0,9252744.0,-79.9379075162,-6.7591850871,5.0
150119,,15,LIMA,01,LIMA,19,LURIN,12320,COSTA,Grandes productores/as agropecuarios/as,18,295232.0,8648106.0,-76.882284678,-12.2227194949,53.0
150119,,15,LIMA,01,LIMA,19,LURIN,12332,COSTA,Grandes productores/as agropecuarios/as,18,307207.0,8647888.0,-76.7722561912,-12.2254195476,392.0
150123,,15,LIMA,01,LIMA,23,PACHACAMAC,12317,COSTA,Grandes productores/as agropecuarios/as,18,297190.0,8648809.0,-76.8642531601,-12.2164839936,68.0
150123,,15,LIMA,01,LIMA,23,PACHACAMAC,12315,COSTA,Grandes productores/as agropecuarios/as,18,299958.0,8650241.0,-76.8387280284,-12.2037138049,248.0
150123,,15,LIMA,01,LIMA,23,PACHACAMAC,12314,COSTA,Grandes productores/as agropecuarios/as,18,298124.0,8650701.0,-76.8555476481,-12.1994438064,110.0
150123,,15,LIMA,01,LIMA,23,PACHACAMAC,12312,COSTA,Grandes productores/as agropecuarios/as,18,296080.0,8651613.0,-76.8742718125,-12.1910750894,353.0
150123,,15,LIMA,01,LIMA,23,PACHACAMAC,12311,COSTA,Grandes productores/as agropecuarios/as,18,300575.0,8653251.0,-76.8328708162,-12.1765461162,452.0
150123,,15,LIMA,01,LIMA,23,PACHACAMAC,12310,COSTA,Grandes productores/as agropecuarios/as,18,306388.0,8654422.0,-76.7793919022,-12.1663164409,682.0
150125,,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,COSTA,Grandes productores/as agropecuarios/as,18,272405.0,8686888.0,-77.0893153535,-11.8707202487,221.0
150126,,15,LIMA,01,LIMA,26,PUNTA HERMOSA,12334,COSTA,Grandes productores/as agropecuarios/as,18,310253.0,8642386.0,-76.7445996667,-12.2753358833,349.0
150127,,15,LIMA,01,LIMA,27,PUNTA NEGRA,12335,COSTA,Grandes productores/as agropecuarios/as,18,314097.0,8639279.0,-76.7094405923,-12.3036431367,604.0
150129,,15,LIMA,01,LIMA,29,SAN BARTOLO,12336,COSTA,Grandes productores/as agropecuarios/as,18,312546.0,8631997.0,-76.7241355616,-12.3693736107,225.0
150106,,15,LIMA,01,LIMA,06,CARABAYLLO,12279,COSTA,Grandes productores/as agropecuarios/as,18,276919.0,8688683.0,-77.0477750086,-11.8548044846,205.0
150106,,15,LIMA,01,LIMA,06,CARABAYLLO,12282,COSTA,Grandes productores/as agropecuarios/as,18,283819.0,8690118.0,-76.9843641491,-11.8422822391,541.0
150106,,15,LIMA,01,LIMA,06,CARABAYLLO,12277,COSTA,Grandes productores/as agropecuarios/as,18,278780.0,8692396.0,-77.0304491401,-11.821364389,329.0
150106,,15,LIMA,01,LIMA,06,CARABAYLLO,12278,COSTA,Grandes productores/as agropecuarios/as,18,275173.0,8692540.0,-77.0635293677,-11.8198275474,353.0
150106,,15,LIMA,01,LIMA,06,CARABAYLLO,12273,COSTA,Grandes productores/as agropecuarios/as,18,288041.0,8693919.0,-76.9453821116,-11.8081922248,882.0
150110,,15,LIMA,01,LIMA,10,COMAS,12288,COSTA,Grandes productores/as agropecuarios/as,18,277946.0,8680473.0,-77.0389005245,-11.9290642101,167.0
150118,,15,LIMA,01,LIMA,18,LURIGANCHO,12291,COSTA,Grandes productores/as agropecuarios/as,18,303716.0,8677798.0,-76.8025274351,-11.9548637742,1132.0
150119,,15,LIMA,01,LIMA,19,LURIN,12328,COSTA,Grandes productores/as agropecuarios/as,18,296402.0,8643143.0,-76.8718477105,-12.2676504778,14.0
150119,,15,LIMA,01,LIMA,19,LURIN,12329,COSTA,Grandes productores/as agropecuarios/as,18,297945.0,8642364.0,-76.8577202892,-12.2747841551,9.0
150119,,15,LIMA,01,LIMA,19,LURIN,12330,COSTA,Grandes productores/as agropecuarios/as,18,297130.0,8644308.0,-76.8650832551,-12.2571668207,79.0
150119,,15,LIMA,01,LIMA,19,LURIN,12324,COSTA,Grandes productores/as agropecuarios/as,18,295288.0,8644472.0,-76.8820062936,-12.2555665207,22.0
150119,,15,LIMA,01,LIMA,19,LURIN,12331,COSTA,Grandes productores/as agropecuarios/as,18,298355.0,8645735.0,-76.8537360848,-12.2443463265,51.0
150119,,15,LIMA,01,LIMA,19,LURIN,12322,COSTA,Grandes productores/as agropecuarios/as,18,296868.0,8645625.0,-76.8674134914,-12.2452476012,36.0
150138,,15,LIMA,01,LIMA,38,SANTA MARIA DEL MAR,12337,COSTA,Grandes productores/as agropecuarios/as,18,307868.0,8627630.0,-76.7674069687,-12.4085733798,137.0
150201,,15,LIMA,02,BARRANCA,01,BARRANCA,12016,COSTA,Grandes productores/as agropecuarios/as,18,209695.0,8816344.0,-77.6538373553,-10.6963754471,526.0
150201,,15,LIMA,02,BARRANCA,01,BARRANCA,12019,COSTA,Grandes productores/as agropecuarios/as,18,199536.0,8814394.0,-77.746787527,-10.7131879954,108.0
150201,,15,LIMA,02,BARRANCA,01,BARRANCA,12020,COSTA,Grandes productores/as agropecuarios/as,18,196276.0,8811438.0,-77.7768135498,-10.7396227469,38.0
150201,,15,LIMA,02,BARRANCA,01,BARRANCA,12021,COSTA,Grandes productores/as agropecuarios/as,18,198292.0,8811339.0,-77.7584053672,-10.7406841143,72.0
150201,,15,LIMA,02,BARRANCA,01,BARRANCA,12022,COSTA,Grandes productores/as agropecuarios/as,18,202694.0,8811525.0,-77.7181692468,-10.7393576683,145.0
150202,,15,LIMA,02,BARRANCA,02,PARAMONGA,12001,COSTA,Grandes productores/as agropecuarios/as,18,196690.0,8824092.0,-77.7719890447,-10.6253426058,103.0
150202,,15,LIMA,02,BARRANCA,02,PARAMONGA,12002,COSTA,Grandes productores/as agropecuarios/as,18,190953.0,8825992.0,-77.8242225919,-10.6077143351,126.0
150203,,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,COSTA,Grandes productores/as agropecuarios/as,18,205617.0,8828170.0,-77.6901473769,-10.5892185954,506.0
150203,,15,LIMA,02,BARRANCA,03,PATIVILCA,12011,COSTA,Grandes productores/as agropecuarios/as,18,197774.0,8819799.0,-77.7624420975,-10.6642175568,159.0
150203,,15,LIMA,02,BARRANCA,03,PATIVILCA,12013,COSTA,Grandes productores/as agropecuarios/as,18,194678.0,8816162.0,-77.7910163714,-10.6968218918,47.0
150203,,15,LIMA,02,BARRANCA,03,PATIVILCA,12014,COSTA,Grandes productores/as agropecuarios/as,18,197233.0,8814855.0,-77.7677901949,-10.7088295152,66.0
150204,,15,LIMA,02,BARRANCA,04,SUPE,12034,COSTA,Grandes productores/as agropecuarios/as,18,211325.0,8798948.0,-77.640313098,-10.853661281,111.0
150204,,15,LIMA,02,BARRANCA,04,SUPE,12035,COSTA,Grandes productores/as agropecuarios/as,18,206121.0,8798110.0,-77.6879423508,-10.8608204745,34.0
150205,,15,LIMA,02,BARRANCA,05,SUPE PUERTO,12027,COSTA,Grandes productores/as agropecuarios/as,18,200509.0,8806410.0,-77.7385500321,-10.7853870391,30.0
