UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
010111,2018.0,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,05507,Sierra,18.0,177397.0,9300658.0,-77.91552,-6.31873,2545.0
010114,2018.0,01,AMAZONAS,01,CHACHAPOYAS,14,MOLINOPAMPA,05499,Sierra,18.0,211966.0,9307672.0,-77.60301,-6.257,2888.0
010120,2018.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05506,Sierra,18.0,196771.0,9298286.0,-77.74067,-6.34112,2982.0
010120,2018.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05504,Sierra,18.0,193262.0,9302585.0,-77.77216,-6.3021,3052.0
010205,2018.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05139,Selva,17.0,800091.0,9422015.0,-78.29298,-5.22322,383.0
010205,2018.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05131,Selva,17.0,805189.0,9433660.0,-78.24749,-5.1178,355.0
010205,2018.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05125,Selva,17.0,793167.0,9443770.0,-78.35621,-5.02689,408.0
010205,2018.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05120,Selva,17.0,805283.0,9458740.0,-78.24759,-4.89117,678.0
010205,2018.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05114,Selva,17.0,771570.0,9468477.0,-78.55166,-4.80434,993.0
010205,2018.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05107,Selva,17.0,815561.0,9467278.0,-78.15532,-4.81364,367.0
010204,2018.0,01,AMAZONAS,02,BAGUA,04,EL PARCO,05174,Selva,17.0,779591.0,9379227.0,-78.47618,-5.6107,611.0
010202,2018.0,01,AMAZONAS,02,BAGUA,02,ARAMANGO,05145,Selva,17.0,777977.0,9420093.0,-78.49226,-5.24142,865.0
010203,2018.0,01,AMAZONAS,02,BAGUA,03,COPALLIN,05198,Selva,17.0,783789.0,9371978.0,-78.43803,-5.67605,561.0
021801,2018.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08250,Costa,17.0,766007.0,9009183.0,-78.58085,-8.95559,61.0
021801,2018.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08258,Costa,17.0,776634.0,9005464.0,-78.48403,-8.98855,184.0
021801,2018.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08260,Costa,17.0,770457.0,9003549.0,-78.54006,-9.00624,69.0
021801,2018.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08263,Costa,17.0,763876.0,8998279.0,-78.59957,-9.05426,10.0
021801,2018.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08264,Costa,17.0,770560.0,9000716.0,-78.53894,-9.03184,55.0
021801,2018.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08266,Costa,17.0,773388.0,8997907.0,-78.51307,-9.05705,151.0
021804,2018.0,02,ANCASH,18,SANTA,04,MACATE,08276,Sierra,17.0,824626.0,9023678.0,-78.04924,-8.82079,3388.0
021807,2018.0,02,ANCASH,18,SANTA,07,SAMANCO,08313,Costa,17.0,778554.0,8977875.0,-78.46482,-9.23773,278.0
021808,2018.0,02,ANCASH,18,SANTA,08,SANTA,08228,Costa,17.0,762742.0,9007852.0,-78.61044,-8.96781,25.0
021809,2018.0,02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,08304,Costa,17.0,778186.0,8997098.0,-78.4694,-9.06405,219.0
021809,2018.0,02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,08309,Costa,17.0,777711.0,8990424.0,-78.47329,-9.12439,231.0
020801,2018.0,02,ANCASH,08,CASMA,01,CASMA,08706,Costa,17.0,799858.0,8938249.0,-78.26826,-9.59431,304.0
020802,2018.0,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,08710,Costa,17.0,808479.0,8967923.0,-78.19197,-9.32561,469.0
020804,2018.0,02,ANCASH,08,CASMA,04,YAUTAN,08720,Costa,17.0,826811.0,8946893.0,-78.02362,-9.51421,653.0
020204,2018.0,02,ANCASH,02,AIJA,04,LA MERCED,09476,Sierra,18.0,217455.0,8924744.0,-77.57505,-9.71755,4147.0
020101,2018.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08938,Sierra,18.0,223229.0,8938917.0,-77.52151,-9.58988,3134.0
020101,2018.0,02,ANCASH,01,HUARAZ,01,HUARAZ,08918,Sierra,18.0,223009.0,8941120.0,-77.52336,-9.56995,3352.0
020102,2018.0,02,ANCASH,01,HUARAZ,02,COCHABAMBA,08727,Sierra,18.0,187888.0,8954006.0,-77.8421,-9.45108,3979.0
020105,2018.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08861,Sierra,18.0,219079.0,8944189.0,-77.55894,-9.54196,3401.0
020105,2018.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08856,Sierra,18.0,216509.0,8947120.0,-77.58214,-9.5153,3909.0
020105,2018.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08819,Sierra,18.0,223277.0,8948805.0,-77.52042,-9.50053,3151.0
020105,2018.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08809,Sierra,18.0,220953.0,8951298.0,-77.5414,-9.47785,2997.0
020106,2018.0,02,ANCASH,01,HUARAZ,06,JANGAS,08756,Sierra,18.0,217089.0,8955480.0,-77.57629,-9.43981,3529.0
020106,2018.0,02,ANCASH,01,HUARAZ,06,JANGAS,08754,Sierra,18.0,217732.0,8956468.0,-77.57037,-9.43092,3198.0
020108,2018.0,02,ANCASH,01,HUARAZ,08,OLLEROS,08972,Sierra,18.0,229086.0,8931032.0,-77.46871,-9.66151,3552.0
020108,2018.0,02,ANCASH,01,HUARAZ,08,OLLEROS,08960,Sierra,18.0,235947.0,8938206.0,-77.40576,-9.59712,4351.0
020110,2018.0,02,ANCASH,01,HUARAZ,10,PARIACOTO,08735,Sierra,18.0,180667.0,8945410.0,-77.90845,-9.52819,1296.0
020111,2018.0,02,ANCASH,01,HUARAZ,11,PIRA,08873,Sierra,18.0,201422.0,8948640.0,-77.71934,-9.50053,4335.0
020111,2018.0,02,ANCASH,01,HUARAZ,11,PIRA,08874,Sierra,18.0,207085.0,8946380.0,-77.66796,-9.52134,4191.0
021101,2018.0,02,ANCASH,11,HUARMEY,01,HUARMEY,09491,Costa,18.0,181462.0,8879403.0,-77.90642,-10.12448,735.0
021101,2018.0,02,ANCASH,11,HUARMEY,01,HUARMEY,09492,Costa,18.0,177380.0,8887627.0,-77.94296,-10.04987,507.0
020608,2018.0,02,ANCASH,06,CARHUAZ,08,SAN MIGUEL DE ACO,09132,Sierra,18.0,221950.0,8963461.0,-77.53153,-9.36801,3530.0
020609,2018.0,02,ANCASH,06,CARHUAZ,09,SHILLA,09013,Sierra,18.0,212500.0,8979653.0,-77.61642,-9.22108,3160.0
020609,2018.0,02,ANCASH,06,CARHUAZ,09,SHILLA,09007,Sierra,18.0,212193.0,8979978.0,-77.61919,-9.21813,3138.0
020610,2018.0,02,ANCASH,06,CARHUAZ,10,TINCO,08989,Sierra,18.0,206042.0,8975305.0,-77.67545,-9.25994,2666.0
020610,2018.0,02,ANCASH,06,CARHUAZ,10,TINCO,08982,Sierra,18.0,206155.0,8976472.0,-77.67434,-9.2494,2731.0
020611,2018.0,02,ANCASH,06,CARHUAZ,11,YUNGAR,09111,Sierra,18.0,214539.0,8961185.0,-77.59911,-9.38808,3006.0
020611,2018.0,02,ANCASH,06,CARHUAZ,11,YUNGAR,09107,Sierra,18.0,215076.0,8962228.0,-77.59415,-9.3787,2855.0
020602,2018.0,02,ANCASH,06,CARHUAZ,02,ACOPAMPA,09067,Sierra,18.0,211909.0,8973295.0,-77.62223,-9.27849,2946.0
020601,2018.0,02,ANCASH,06,CARHUAZ,01,CARHUAZ,09045,Sierra,18.0,210543.0,8974121.0,-77.63459,-9.27094,2897.0
020603,2018.0,02,ANCASH,06,CARHUAZ,03,AMASHCA,08995,Sierra,18.0,210772.0,8981042.0,-77.63204,-9.20841,3345.0
020605,2018.0,02,ANCASH,06,CARHUAZ,05,ATAQUERO,08978,Sierra,18.0,202213.0,8975498.0,-77.71025,-9.25793,3164.0
020606,2018.0,02,ANCASH,06,CARHUAZ,06,MARCARA,09086,Sierra,18.0,214066.0,8967983.0,-77.60296,-9.32663,2718.0
020606,2018.0,02,ANCASH,06,CARHUAZ,06,MARCARA,09093,Sierra,18.0,221520.0,8966199.0,-77.53526,-9.34324,3313.0
020606,2018.0,02,ANCASH,06,CARHUAZ,06,MARCARA,09089,Sierra,18.0,219713.0,8968207.0,-77.55157,-9.32498,3107.0
022001,2018.0,02,ANCASH,20,YUNGAY,01,YUNGAY,08594,Sierra,18.0,200291.0,8988523.0,-77.72684,-9.14012,2977.0
022003,2018.0,02,ANCASH,20,YUNGAY,03,MANCOS,08652,Sierra,18.0,207639.0,8982903.0,-77.66041,-9.1914,3220.0
022003,2018.0,02,ANCASH,20,YUNGAY,03,MANCOS,08638,Sierra,18.0,203165.0,8984106.0,-77.70101,-9.18022,2813.0
022005,2018.0,02,ANCASH,20,YUNGAY,05,QUILLO,08692,Sierra,18.0,177584.0,8966017.0,-77.93493,-9.34181,3736.0
022005,2018.0,02,ANCASH,20,YUNGAY,05,QUILLO,08694,Sierra,18.0,173432.0,8966720.0,-77.97264,-9.33514,2400.0
022005,2018.0,02,ANCASH,20,YUNGAY,05,QUILLO,08683,Sierra,18.0,175884.0,8974563.0,-77.94975,-9.26448,4135.0
022006,2018.0,02,ANCASH,20,YUNGAY,06,RANRAHIRCA,08630,Sierra,18.0,204602.0,8985536.0,-77.68784,-9.1674,3079.0
022006,2018.0,02,ANCASH,20,YUNGAY,06,RANRAHIRCA,08623,Sierra,18.0,205179.0,8987261.0,-77.68248,-9.15185,3224.0
022007,2018.0,02,ANCASH,20,YUNGAY,07,SHUPLUY,08669,Sierra,18.0,201526.0,8978118.0,-77.71632,-9.23421,2819.0
021206,2018.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,Sierra,17.0,825851.0,8988966.0,-78.03557,-9.13425,2138.0
021207,2018.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08425,Sierra,18.0,192585.0,8984524.0,-77.79717,-9.17571,3224.0
021207,2018.0,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08421,Sierra,18.0,192714.0,8987007.0,-77.79582,-9.15329,3067.0
021001,2018.0,02,ANCASH,10,HUARI,01,HUARI,09274,Sierra,18.0,262349.0,8965659.0,-77.16379,-9.35058,2936.0
021002,2018.0,02,ANCASH,10,HUARI,02,ANRA,09414,Sierra,18.0,287869.0,8979309.0,-76.93085,-9.22853,3242.0
021003,2018.0,02,ANCASH,10,HUARI,03,CAJAY,09281,Sierra,18.0,269866.0,8976559.0,-77.0948,-9.25246,3761.0
021003,2018.0,02,ANCASH,10,HUARI,03,CAJAY,09285,Sierra,18.0,262552.0,8969359.0,-77.16174,-9.31715,3166.0
021004,2018.0,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09324,Sierra,18.0,252525.0,8944245.0,-77.25445,-9.54356,4493.0
021004,2018.0,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09339,Sierra,18.0,251565.0,8939276.0,-77.26349,-9.58841,4569.0
021004,2018.0,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09342,Sierra,18.0,258421.0,8933069.0,-77.20141,-9.64491,3369.0
021005,2018.0,02,ANCASH,10,HUARI,05,HUACACHI,09410,Sierra,18.0,289740.0,8968145.0,-76.91438,-9.32954,4180.0
021007,2018.0,02,ANCASH,10,HUARI,07,HUACHIS,09304,Sierra,18.0,268448.0,8961259.0,-77.10853,-9.39068,3254.0
021008,2018.0,02,ANCASH,10,HUARI,08,HUANTAR,09310,Sierra,18.0,252666.0,8955917.0,-77.25247,-9.43808,4286.0
021008,2018.0,02,ANCASH,10,HUARI,08,HUANTAR,09318,Sierra,18.0,262598.0,8953238.0,-77.16222,-9.46286,3057.0
021014,2018.0,02,ANCASH,10,HUARI,14,SAN MARCOS,09354,Sierra,18.0,266682.0,8945914.0,-77.12545,-9.52929,3227.0
021014,2018.0,02,ANCASH,10,HUARI,14,SAN MARCOS,09375,Sierra,18.0,260492.0,8934344.0,-77.18248,-9.6335,4063.0
021001,2018.0,02,ANCASH,10,HUARI,01,HUARI,09273,Sierra,18.0,261178.0,8964525.0,-77.17451,-9.36076,3302.0
021603,2018.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,Sierra,18.0,238755.0,9054792.0,-77.37326,-8.54368,3319.0
021604,2018.0,02,ANCASH,16,POMABAMBA,04,QUINUABAMBA,08442,Sierra,18.0,247334.0,9039281.0,-77.29622,-8.68435,2735.0
021302,2018.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,Sierra,18.0,234687.0,9021522.0,-77.41212,-8.84412,3186.0
021306,2018.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08540,Sierra,18.0,240391.0,9010816.0,-77.36091,-8.94121,3037.0
021306,2018.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08551,Sierra,18.0,225808.0,9004458.0,-77.49384,-8.9978,3689.0
021307,2018.0,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,08537,Sierra,18.0,238488.0,9013161.0,-77.37806,-8.9199,3108.0
022001,2018.0,02,ANCASH,20,YUNGAY,01,YUNGAY,08581,Sierra,18.0,196264.0,8991088.0,-77.76327,-9.11667,2479.0
022001,2018.0,02,ANCASH,20,YUNGAY,01,YUNGAY,08577,Sierra,18.0,201828.0,8994798.0,-77.71243,-9.08353,3370.0
022008,2018.0,02,ANCASH,20,YUNGAY,08,YANAMA,08568,Sierra,18.0,233942.0,8999295.0,-77.42021,-9.04494,3786.0
021201,2018.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08397,Sierra,18.0,189445.0,9002246.0,-77.82446,-9.0154,2216.0
021201,2018.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,Sierra,18.0,191289.0,9003700.0,-77.80761,-9.00238,2410.0
021202,2018.0,02,ANCASH,12,HUAYLAS,02,HUALLANCA,08327,Sierra,18.0,184367.0,9023204.0,-77.86912,-8.82571,1751.0
021206,2018.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08358,Sierra,18.0,173112.0,9001474.0,-77.97293,-9.02119,4108.0
021208,2018.0,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,08338,Sierra,18.0,189363.0,9009635.0,-77.82469,-8.94863,2572.0
020703,2018.0,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,03,YAUYA,09204,Sierra,18.0,249498.0,9004098.0,-77.27851,-9.00245,3359.0
020701,2018.0,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,01,SAN LUIS,09173,Sierra,18.0,242150.0,9000403.0,-77.34552,-9.03542,3047.0
020701,2018.0,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,01,SAN LUIS,09181,Sierra,18.0,242773.0,8995048.0,-77.34018,-9.08385,2940.0
020402,2018.0,02,ANCASH,04,ASUNCION,02,ACOCHACA,09147,Sierra,18.0,236966.0,8991477.0,-77.39319,-9.11578,3524.0
020301,2018.0,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,09227,Sierra,18.0,279117.0,8992948.0,-77.00978,-9.1048,3218.0
020504,2018.0,02,ANCASH,05,BOLOGNESI,04,AQUIA,09510,Sierra,18.0,260602.0,8891556.0,-77.18401,-10.02024,4981.0
020507,2018.0,02,ANCASH,05,BOLOGNESI,07,COLQUIOC,09536,Costa,18.0,221808.0,8857056.0,-77.54017,-10.32945,1806.0
021406,2018.0,02,ANCASH,14,OCROS,06,CONGAS,09540,Sierra,18.0,236900.0,8856576.0,-77.40248,-10.33484,3924.0
021701,2018.0,02,ANCASH,17,RECUAY,01,RECUAY,09443,Sierra,18.0,225408.0,8922198.0,-77.50279,-9.74109,4352.0
021701,2018.0,02,ANCASH,17,RECUAY,01,RECUAY,09438,Sierra,18.0,232889.0,8927750.0,-77.43428,-9.69142,3688.0
021710,2018.0,02,ANCASH,17,RECUAY,10,TICAPAMPA,09445,Sierra,18.0,233565.0,8919226.0,-77.42869,-9.76848,3571.0
020901,2018.0,02,ANCASH,09,CORONGO,01,CORONGO,08215,Sierra,18.0,182320.0,9052408.0,-77.88569,-8.56175,3526.0
021908,2018.0,02,ANCASH,19,SIHUAS,08,RAGASH,08171,Sierra,18.0,207216.0,9056625.0,-77.65946,-8.52526,3108.0
021501,2018.0,02,ANCASH,15,PALLASCA,01,CABANA,08126,Sierra,17.0,826674.0,9071233.0,-78.03399,-8.39108,2822.0
021501,2018.0,02,ANCASH,15,PALLASCA,01,CABANA,08127,Sierra,17.0,826610.0,9069536.0,-78.03445,-8.40641,2489.0
021503,2018.0,02,ANCASH,15,PALLASCA,03,CONCHUCOS,08097,Sierra,18.0,211685.0,9096836.0,-77.61647,-8.1622,2388.0
021510,2018.0,02,ANCASH,15,PALLASCA,10,SANTA ROSA,08140,Sierra,17.0,821446.0,9058216.0,-78.08052,-8.50902,1967.0
021904,2018.0,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,08189,Sierra,18.0,206946.0,9047245.0,-77.6625,-8.60999,3799.0
021906,2018.0,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,08163,Sierra,18.0,217562.0,9053999.0,-77.56571,-8.54962,3563.0
030101,2018.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15037,Sierra,18.0,725475.0,8490063.0,-72.91562,-13.64955,2207.0
030101,2018.0,03,APURIMAC,01,ABANCAY,01,ABANCAY,15036,Sierra,18.0,724161.0,8490800.0,-72.92782,-13.643,2341.0
030106,2018.0,03,APURIMAC,01,ABANCAY,06,LAMBRAMA,15058,Sierra,18.0,740556.0,8465523.0,-72.77418,-13.87007,3292.0
030106,2018.0,03,APURIMAC,01,ABANCAY,06,LAMBRAMA,15056,Sierra,18.0,742365.0,8467956.0,-72.75766,-13.84793,3714.0
030107,2018.0,03,APURIMAC,01,ABANCAY,07,PICHIRHUA,15069,Sierra,18.0,703779.0,8469903.0,-73.11465,-13.83335,3663.0
030107,2018.0,03,APURIMAC,01,ABANCAY,07,PICHIRHUA,15063,Sierra,18.0,719204.0,8476693.0,-72.97253,-13.77085,3216.0
030107,2018.0,03,APURIMAC,01,ABANCAY,07,PICHIRHUA,15062,Sierra,18.0,720557.0,8480357.0,-72.96031,-13.73764,3185.0
030701,2018.0,03,APURIMAC,07,GRAU,01,CHUQUIBAMBILLA,15122,Sierra,18.0,741003.0,8437261.0,-72.76759,-14.12538,4444.0
030703,2018.0,03,APURIMAC,07,GRAU,03,GAMARRA,15088,Sierra,18.0,771867.0,8475135.0,-72.48559,-13.78044,3190.0
030703,2018.0,03,APURIMAC,07,GRAU,03,GAMARRA,15085,Sierra,18.0,760535.0,8475937.0,-72.5904,-13.77423,4105.0
030704,2018.0,03,APURIMAC,07,GRAU,04,HUAYLLATI,15095,Sierra,18.0,772072.0,8459432.0,-72.48217,-13.92227,3312.0
030709,2018.0,03,APURIMAC,07,GRAU,09,SAN ANTONIO,15129,Sierra,18.0,758731.0,8431332.0,-72.60291,-14.17736,3715.0
030713,2018.0,03,APURIMAC,07,GRAU,13,VIRUNDO,15135,Sierra,18.0,747757.0,8424509.0,-72.7039,-14.24,4482.0
030207,2018.0,03,APURIMAC,02,ANDAHUAYLAS,07,KISHUARA,14695,Sierra,18.0,701993.0,8480876.0,-73.13195,-13.7343,4324.0
030209,2018.0,03,APURIMAC,02,ANDAHUAYLAS,09,PACUCHA,14722,Sierra,18.0,687146.0,8492269.0,-73.26997,-13.63233,3360.0
030209,2018.0,03,APURIMAC,02,ANDAHUAYLAS,09,PACUCHA,14724,Sierra,18.0,690545.0,8491477.0,-73.23851,-13.63928,3520.0
030209,2018.0,03,APURIMAC,02,ANDAHUAYLAS,09,PACUCHA,14716,Sierra,18.0,678142.0,8493751.0,-73.35328,-13.61951,3471.0
030209,2018.0,03,APURIMAC,02,ANDAHUAYLAS,09,PACUCHA,14721,Sierra,18.0,686965.0,8493736.0,-73.27174,-13.61909,3476.0
030210,2018.0,03,APURIMAC,02,ANDAHUAYLAS,10,PAMPACHIRI,14914,Sierra,18.0,668794.0,8426124.0,-73.43555,-14.23132,3859.0
030212,2018.0,03,APURIMAC,02,ANDAHUAYLAS,12,SAN ANTONIO DE CACHI,14872,Sierra,18.0,640917.0,8475059.0,-73.69637,-13.79052,3513.0
030213,2018.0,03,APURIMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14762,Sierra,18.0,689878.0,8482953.0,-73.2441,-13.71636,4116.0
030213,2018.0,03,APURIMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14747,Sierra,18.0,683972.0,8487209.0,-73.29898,-13.67827,3698.0
030213,2018.0,03,APURIMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14755,Sierra,18.0,690351.0,8489153.0,-73.24014,-13.66029,3844.0
030213,2018.0,03,APURIMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14734,Sierra,18.0,678266.0,8490188.0,-73.35191,-13.6517,3197.0
030213,2018.0,03,APURIMAC,02,ANDAHUAYLAS,13,SAN JERONIMO,14751,Sierra,18.0,685140.0,8489619.0,-73.28833,-13.65642,3488.0
030215,2018.0,03,APURIMAC,02,ANDAHUAYLAS,15,SANTA MARIA DE CHICMO,14870,Sierra,18.0,657912.0,8485940.0,-73.53979,-13.69128,3858.0
030215,2018.0,03,APURIMAC,02,ANDAHUAYLAS,15,SANTA MARIA DE CHICMO,14857,Sierra,18.0,660670.0,8487339.0,-73.51438,-13.67848,4027.0
030215,2018.0,03,APURIMAC,02,ANDAHUAYLAS,15,SANTA MARIA DE CHICMO,14848,Sierra,18.0,663139.0,8489662.0,-73.49169,-13.65734,3275.0
030215,2018.0,03,APURIMAC,02,ANDAHUAYLAS,15,SANTA MARIA DE CHICMO,14842,Sierra,18.0,660489.0,8491006.0,-73.51626,-13.64534,3537.0
030216,2018.0,03,APURIMAC,02,ANDAHUAYLAS,16,TALAVERA,14838,Sierra,18.0,668653.0,8485185.0,-73.44046,-13.6975,3306.0
030216,2018.0,03,APURIMAC,02,ANDAHUAYLAS,16,TALAVERA,14829,Sierra,18.0,668586.0,8488896.0,-73.4413,-13.66396,2898.0
030216,2018.0,03,APURIMAC,02,ANDAHUAYLAS,16,TALAVERA,14825,Sierra,18.0,669679.0,8490807.0,-73.43131,-13.64662,2869.0
030216,2018.0,03,APURIMAC,02,ANDAHUAYLAS,16,TALAVERA,14823,Sierra,18.0,667160.0,8490884.0,-73.45459,-13.64607,2811.0
030216,2018.0,03,APURIMAC,02,ANDAHUAYLAS,16,TALAVERA,14820,Sierra,18.0,670834.0,8491919.0,-73.4207,-13.6365,3205.0
030218,2018.0,03,APURIMAC,02,ANDAHUAYLAS,18,TURPO,14896,Sierra,18.0,661133.0,8472292.0,-73.50924,-13.81446,3857.0
030204,2018.0,03,APURIMAC,02,ANDAHUAYLAS,04,HUANCARAMA,14678,Sierra,18.0,711595.0,8485578.0,-73.04354,-13.69113,3546.0
030205,2018.0,03,APURIMAC,02,ANDAHUAYLAS,05,HUANCARAY,14883,Sierra,18.0,658461.0,8472962.0,-73.53399,-13.80856,3704.0
030201,2018.0,03,APURIMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14799,Sierra,18.0,682047.0,8477015.0,-73.31611,-13.77053,4073.0
030201,2018.0,03,APURIMAC,02,ANDAHUAYLAS,01,ANDAHUAYLAS,14781,Sierra,18.0,674672.0,8487295.0,-73.38495,-13.67806,3150.0
030301,2018.0,03,APURIMAC,03,ANTABAMBA,01,ANTABAMBA,15243,Sierra,18.0,730486.0,8410168.0,-72.86265,-14.37107,3543.0
030301,2018.0,03,APURIMAC,03,ANTABAMBA,01,ANTABAMBA,15240,Sierra,18.0,728029.0,8411956.0,-72.88558,-14.35511,3510.0
030304,2018.0,03,APURIMAC,03,ANTABAMBA,04,JUAN ESPINOZA MEDRANO,15251,Sierra,18.0,724928.0,8401888.0,-72.91348,-14.44634,3489.0
030304,2018.0,03,APURIMAC,03,ANTABAMBA,04,JUAN ESPINOZA MEDRANO,15252,Sierra,18.0,727457.0,8384650.0,-72.88855,-14.60188,4661.0
030417,2018.0,03,APURIMAC,04,AYMARAES,17,YANACA,14956,Sierra,18.0,700275.0,8423543.0,-73.14369,-14.25255,3755.0
030401,2018.0,03,APURIMAC,04,AYMARAES,01,CHALHUANCA,14959,Sierra,18.0,687249.0,8415343.0,-73.26382,-14.32758,3503.0
030402,2018.0,03,APURIMAC,04,AYMARAES,02,CAPAYA,14939,Sierra,18.0,677999.0,8439921.0,-73.35116,-14.10605,4144.0
030405,2018.0,03,APURIMAC,04,AYMARAES,05,COLCABAMBA,14934,Sierra,18.0,695048.0,8451628.0,-73.19412,-13.99911,3152.0
030406,2018.0,03,APURIMAC,04,AYMARAES,06,COTARUSE,14970,Sierra,18.0,667708.0,8390399.0,-73.44338,-14.55428,4491.0
030409,2018.0,03,APURIMAC,04,AYMARAES,09,LUCRE,14919,Sierra,18.0,692710.0,8454065.0,-73.21593,-13.97725,3188.0
030412,2018.0,03,APURIMAC,04,AYMARAES,12,SAÑAYCA,14964,Sierra,18.0,676966.0,8411591.0,-73.35888,-14.36216,4003.0
030414,2018.0,03,APURIMAC,04,AYMARAES,14,TAPAIRIHUA,14948,Sierra,18.0,702034.0,8441632.0,-73.12873,-14.08896,3633.0
030415,2018.0,03,APURIMAC,04,AYMARAES,15,TINTAY,14927,Sierra,18.0,695409.0,8455901.0,-73.19107,-13.96047,2789.0
030501,2018.0,03,APURIMAC,05,COTABAMBAS,01,TAMBOBAMBA,15168,Sierra,18.0,792211.0,8446445.0,-72.29456,-14.03756,4031.0
030502,2018.0,03,APURIMAC,05,COTABAMBAS,02,COTABAMBAS,15142,Sierra,18.0,784960.0,8480118.0,-72.36509,-13.73416,3564.0
030503,2018.0,03,APURIMAC,05,COTABAMBAS,03,COYLLURQUI,15169,Sierra,18.0,778473.0,8473893.0,-72.42442,-13.79102,3807.0
030501,2018.0,03,APURIMAC,05,COTABAMBAS,01,TAMBOBAMBA,15165,Sierra,18.0,792942.0,8449824.0,-72.28816,-14.00697,3920.0
030501,2018.0,03,APURIMAC,05,COTABAMBAS,01,TAMBOBAMBA,15155,Sierra,18.0,805032.0,8456444.0,-72.17707,-13.94591,3271.0
030501,2018.0,03,APURIMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,Sierra,18.0,800767.0,8477539.0,-72.21877,-13.75584,3214.0
030504,2018.0,03,APURIMAC,05,COTABAMBAS,04,HAQUIRA,15218,Sierra,18.0,804601.0,8421536.0,-72.17718,-14.2612,4139.0
030504,2018.0,03,APURIMAC,05,COTABAMBAS,04,HAQUIRA,15209,Sierra,18.0,812045.0,8433655.0,-72.10963,-14.15094,3746.0
030505,2018.0,03,APURIMAC,05,COTABAMBAS,05,MARA,15203,Sierra,18.0,814258.0,8441784.0,-72.09009,-14.07728,3379.0
030506,2018.0,03,APURIMAC,05,COTABAMBAS,06,CHALLHUAHUACHO,15187,Sierra,18.0,796540.0,8441122.0,-72.25394,-14.08519,4231.0
030607,2018.0,03,APURIMAC,06,CHINCHEROS,07,URANMARCA,14631,Sierra,18.0,646943.0,8486746.0,-73.64125,-13.68457,3321.0
030104,2018.0,03,APURIMAC,01,ABANCAY,04,CURAHUASI,14995,Sierra,18.0,739365.0,8501577.0,-72.78825,-13.5444,3514.0
