ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P410AA,P410AB,P410AE,OMICAP400A
2014.0,15,LIMA,08,HUAURA,11,SAYAN,12140,00071,3,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Red pública,00
2014.0,15,LIMA,08,HUAURA,11,SAYAN,12144,00059,7,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,15.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,11,SAYAN,12147,00046,12,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,6.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12182,00138,3,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,18.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12183,00077,7,GRANJAS AVÍCOLAS,Censal,Incompleta,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,26.0,Cisterna,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12184,00081,9,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,18.0,Cisterna,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12197,00002,12,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,16.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00111,14,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,15.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00151,15,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,21.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12204,00032,16,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,4.0,Red pública,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12206,00099,17,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,14.0,Río/riachuelo,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12206,00099,17,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Río/riachuelo,00
2014.0,15,LIMA,06,HUARAL,01,HUARAL,12210,00113,19,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,33.0,Cisterna,00
2014.0,15,LIMA,06,HUARAL,05,CHANCAY,12212,00105,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,256.0,Cisterna,00
2014.0,15,LIMA,06,HUARAL,05,CHANCAY,12215,00110,3,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Red pública,00
2014.0,15,LIMA,06,HUARAL,05,CHANCAY,12216,00060,8,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,22.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,05,CHANCAY,12219,00035,4,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,Cisterna,00
2014.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00120,6,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,12.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,05,CHANCAY,12221,00123,7,GRANJAS Y ESTABLOS,Censal,Incompleta,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,1.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12235,00105,4,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,3.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12235,00105,4,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,52.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00119,6,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,28.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00155,7,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,40.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00162,8,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,12.0,manantial,00
2014.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12239,00033,9,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,30.0,Pozo,00
2014.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12240,00143,11,GRANJAS AVÍCOLAS,Censal,Incompleta,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,,,99
2014.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12241,00097,12,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,4.0,Cisterna,00
2014.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12264,00119,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,9.0,Río/riachuelo,00
2014.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12268,00091,3,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,3.0,Río/riachuelo,00
2014.0,15,LIMA,01,LIMA,06,CARABAYLLO,12273,00113,7,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,1.0,manantial,00
2014.0,15,LIMA,01,LIMA,06,CARABAYLLO,12273,00113,7,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,3.0,manantial,00
2014.0,15,LIMA,01,LIMA,06,CARABAYLLO,12273,00113,7,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,3.0,manantial,00
2014.0,15,LIMA,01,LIMA,06,CARABAYLLO,12277,00072,1,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Red pública,00
2014.0,15,LIMA,01,LIMA,06,CARABAYLLO,12278,00011,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,06,CARABAYLLO,12278,00031,3,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,6.0,Pozo,00
2014.0,15,LIMA,01,LIMA,06,CARABAYLLO,12279,00026,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,4.0,Pozo,00
2014.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00003,1,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Río/riachuelo,00
2014.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00013,2,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Establo lechero,26.0,Pozo,00
2014.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00013,2,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,6.0,Pozo,00
2014.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00013,2,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,8.0,Pozo,00
2014.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00021,4,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,15,LIMA,01,LIMA,10,COMAS,12288,00009,1,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,1.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,10,COMAS,12288,00080,2,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,9.0,Pozo,00
2014.0,15,LIMA,01,LIMA,10,COMAS,12288,00082,3,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,10.0,Pozo,00
2014.0,15,LIMA,01,LIMA,18,LURIGANCHO,12291,00047,4,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,4.0,Pozo,00
2014.0,15,LIMA,01,LIMA,18,LURIGANCHO,12291,00068,5,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,4.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,23,PACHACAMAC,12310,00024,2,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Río/riachuelo,00
2014.0,15,LIMA,01,LIMA,23,PACHACAMAC,12310,00046,3,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,3.0,Red pública,00
2014.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00111,5,GRANJAS Y ESTABLOS,Censal,Incompleta,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,8.0,Pozo,00
2014.0,15,LIMA,01,LIMA,23,PACHACAMAC,12315,00042,9,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,8.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,23,PACHACAMAC,12315,00058,10,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,40.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12320,00052,1,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,15.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12322,00122,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,21.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12322,00123,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,5.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12324,00028,4,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12324,00078,5,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,4.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12329,00030,8,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,20.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12329,00059,9,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,4.0,Río/riachuelo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12330,00045,10,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,32.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12330,00058,11,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,8.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12331,00074,12,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,12.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12331,00108,13,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,4.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12332,00004,14,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,5.0,Río/riachuelo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12332,00005,15,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,20.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12332,00126,16,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,63.0,Pozo,00
2014.0,15,LIMA,01,LIMA,19,LURIN,12332,00130,17,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,18.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,26,PUNTA HERMOSA,12334,00043,1,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,29.0,Pozo,00
2014.0,15,LIMA,01,LIMA,26,PUNTA HERMOSA,12334,00045,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,99.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,26,PUNTA HERMOSA,12334,00045,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de reproductores padre de engorde,8.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,26,PUNTA HERMOSA,12334,00089,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,Pozo,00
2014.0,15,LIMA,01,LIMA,29,SAN BARTOLO,12336,00008,1,GRANJAS AVÍCOLAS,Muestral,Incompleta,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,29,SAN BARTOLO,12336,00010,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,22.0,Pozo,00
2014.0,15,LIMA,01,LIMA,38,SANTA MARIA DEL MAR,12337,00001,1,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,12.0,Cisterna,00
2014.0,15,LIMA,01,LIMA,38,SANTA MARIA DEL MAR,12337,00001,1,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,12.0,Cisterna,00
2014.0,15,LIMA,07,HUAROCHIRI,02,ANTIOQUIA,12377,00015,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Río/riachuelo,00
2014.0,15,LIMA,10,YAUYOS,24,QUINCHES,12432,00007,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,Río/riachuelo,00
2014.0,15,LIMA,10,YAUYOS,24,QUINCHES,12433,00077,3,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,15,LIMA,10,YAUYOS,07,CARANIA,12455,00015,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,manantial,00
2014.0,15,LIMA,05,CAÑETE,05,CHILCA,12485,00074,2,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,11.0,Red pública,00
2014.0,15,LIMA,05,CAÑETE,05,CHILCA,12485,00095,5,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Establo lechero,3.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,05,CHILCA,12485,00095,5,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,3.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,13,SAN ANTONIO,12506,00036,2,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,09,MALA,12513,00122,1,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,16.0,Cisterna,00
2014.0,15,LIMA,05,CAÑETE,09,MALA,12514,00090,2,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,36.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,09,MALA,12523,00008,5,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,11.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,02,ASIA,12532,00238,3,GRANJAS AVÍCOLAS,Muestral,Incompleta,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,,,99
2014.0,15,LIMA,05,CAÑETE,02,ASIA,12532,00239,4,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,8.0,Cisterna,00
2014.0,15,LIMA,05,CAÑETE,12,QUILMANA,12533,00080,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,10.0,Pozo,00
2014.0,15,LIMA,05,CAÑETE,12,QUILMANA,12534,00009,4,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,45.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,12,QUILMANA,12534,00087,5,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,4.0,Red pública,00
2014.0,15,LIMA,05,CAÑETE,12,QUILMANA,12534,00090,6,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,8.0,Río/riachuelo,00
2014.0,15,LIMA,05,CAÑETE,12,QUILMANA,12535,00006,10,GRANJAS AVÍCOLAS,Censal,Incompleta,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,49.0,Pozo,00
