ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19053,00085,10,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,230.0,00,UNIDAD,24.0,0.2,0.0,00,,,,,40.0,00,190.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00001,1,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,UNIDAD,24.0,0.3,0.0,00,,,,,4.0,00,6.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00161,10,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,125.0,00,UNIDAD,24.0,0.4,25.0,00,3.0,50,88.0,8.75,15.0,00,85.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00162,11,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,217.0,00,UNIDAD,24.0,0.4,25.0,00,6.0,00,150.0,15.0,67.0,00,125.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00167,13,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,80.0,00,UNIDAD,24.0,0.25,5.0,00,3.0,00,15.0,12.0,20.0,00,55.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19056,00017,4,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,120.0,00,UNIDAD,24.0,0.3,0.0,00,,,,,120.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00025,2,Completa,Sierra,Sierra Sur,10.948275862068964,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1000.0,00,UNIDAD,24.0,0.25,800.0,00,3.0,00,2400.0,12.0,150.0,00,50.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00026,3,Completa,Sierra,Sierra Sur,10.948275862068964,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,560.0,00,UNIDAD,24.0,0.5,300.0,00,5.0,00,1500.0,10.0,200.0,00,60.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00087,12,Completa,Sierra,Sierra Sur,10.948275862068964,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,75.0,00,UNIDAD,24.0,0.5,0.0,00,,,,,75.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00026,6,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,120.0,00,UNIDAD,24.0,0.25,100.0,00,4.0,00,400.0,16.0,20.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00070,11,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,96.0,00,UNIDAD,24.0,0.25,60.0,00,5.0,00,300.0,20.0,30.0,00,6.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19060,00005,1,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,133.0,00,UNIDAD,24.0,0.25,0.0,00,,,,,100.0,00,33.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19060,00006,2,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,500.0,00,UNIDAD,24.0,0.3,200.0,00,3.0,00,600.0,10.0,200.0,00,100.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19060,00081,11,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,200.0,00,UNIDAD,24.0,0.2,100.0,00,2.0,50,250.0,12.5,100.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19060,00083,12,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,173.0,00,UNIDAD,24.0,0.25,23.0,00,3.0,00,69.0,12.0,150.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00141,15,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,60.0,00,UNIDAD,24.0,0.4,0.0,00,,,,,60.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19063,00024,5,Completa,Sierra,Sierra Sur,12.63262599469496,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,70.0,00,UNIDAD,24.0,1.0,0.0,00,,,,,65.0,00,5.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19063,00024,5,Completa,Sierra,Sierra Sur,12.63262599469496,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,2.0,CHARQUI,4211.0,5.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,5.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19063,00046,8,Completa,Sierra,Sierra Sur,12.63262599469496,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,5.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,5.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19063,00088,14,Completa,Sierra,Sierra Sur,12.63262599469496,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,UNIDAD,24.0,1.0,30.0,00,12.0,00,360.0,12.0,50.0,00,20.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19065,00017,2,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19065,00022,4,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,14.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,14.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19065,00045,9,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,13.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,13.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19065,00055,11,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,170.0,00,KILOGRAMO,12.0,1.0,160.0,00,12.0,00,1920.0,12.0,10.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19065,00058,12,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,13.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,13.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19066,00025,3,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,216.0,00,UNIDAD,24.0,0.5,216.0,00,12.0,00,2592.0,24.0,0.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00054,6,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,140.0,00,UNIDAD,24.0,0.3,50.0,00,4.0,00,200.0,13.3333,50.0,00,40.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00100,13,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,110.0,00,UNIDAD,24.0,0.25,50.0,00,3.0,00,150.0,12.0,60.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19069,00001,1,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,7.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,7.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19069,00126,13,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1000.0,00,UNIDAD,24.0,0.2,400.0,00,3.0,00,1200.0,15.0,300.0,00,300.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19069,00136,14,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,760.0,00,UNIDAD,24.0,0.2,700.0,00,3.0,00,2100.0,15.0,40.0,00,20.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,00004,1,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,166.0,00,UNIDAD,24.0,0.25,50.0,00,3.0,00,150.0,12.0,16.0,00,100.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,00010,2,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,00010,2,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,2.0,QUESO,4208.0,310.0,00,UNIDAD,24.0,0.25,150.0,00,3.0,00,450.0,12.0,30.0,00,130.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,00020,4,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,103.0,00,UNIDAD,24.0,0.3,50.0,00,3.0,00,150.0,10.0,20.0,00,33.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,00049,10,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,UNIDAD,24.0,0.25,50.0,00,3.0,00,150.0,12.0,20.0,00,30.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,00059,13,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,67.0,00,UNIDAD,24.0,0.25,10.0,00,3.0,00,30.0,12.0,27.0,00,30.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00008,1,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,22.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,20.0,00,2.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00055,3,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00075,4,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,13.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,13.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00116,5,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,4.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,4.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00129,6,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,25.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,23.0,00,2.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00141,8,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,8.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,7.0,00,1.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00153,9,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,14.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,14.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00161,10,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00166,11,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,13.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,10.0,00,3.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00174,12,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,6.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00177,13,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,16.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,15.0,00,1.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00180,14,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,13.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,13.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,00193,15,Completa,Sierra,Sierra Sur,13.066666666666666,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,24.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,12.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,00014,2,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,13.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,1.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,00015,3,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,15.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,10.0,00,5.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,00045,5,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,8.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,8.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,00049,6,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,24.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,20.0,00,4.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,00079,10,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,16.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,14.0,00,2.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,00084,11,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,14.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,2.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,00097,12,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,11.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,10.0,00,1.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,00111,14,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,5.0,00,1.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,00130,15,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19075,00016,3,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,887.0,00,UNIDAD,24.0,0.4,800.0,00,6.0,00,4800.0,15.0,87.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19075,00055,8,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,250.0,00,UNIDAD,24.0,0.4,230.0,00,5.0,00,1150.0,12.5,10.0,00,10.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19075,00062,9,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,437.0,00,UNIDAD,24.0,0.4,400.0,00,4.0,00,1600.0,10.0,37.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19075,00132,14,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,134.0,00,UNIDAD,24.0,0.4,120.0,00,6.0,00,720.0,15.0,14.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19076,00041,5,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,25.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,24.0,00,1.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19076,00051,7,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,10.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,5.0,00,5.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19076,00073,8,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,415.0,00,KILOGRAMO,12.0,1.0,364.0,00,14.0,00,5096.0,14.0,51.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19076,00079,10,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,120.0,00,KILOGRAMO,12.0,1.0,120.0,00,12.0,00,1440.0,12.0,0.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19076,00114,14,Completa,Sierra,Sierra Sur,10.948275862068966,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,150.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,150.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19077,00046,9,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,258.0,00,UNIDAD,24.0,0.5,200.0,00,8.0,00,1600.0,16.0,20.0,00,38.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19080,00022,4,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,40.0,00,UNIDAD,24.0,0.25,0.0,00,,,,,40.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19080,00028,5,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,YOGURT,4213.0,4800.0,00,LITRO,14.0,1.0,4694.0,00,8.0,00,37552.0,8.0,96.0,00,10.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19080,00028,5,Completa,Sierra,Sierra Sur,11.730295566502463,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,2.0,QUESO,4208.0,1728.0,00,KILOGRAMO,12.0,1.0,1680.0,00,12.0,00,20160.0,12.0,48.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19082,00155,12,Completa,Sierra,Sierra Sur,10.948275862068964,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,UNIDAD,24.0,1.0,100.0,00,11.0,00,1100.0,11.0,0.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19082,00183,13,Completa,Sierra,Sierra Sur,10.948275862068964,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,8.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,8.0,00,0.0,00,
2022.0,18,MOQUEGUA,01,MARISCAL NIETO,06,TORATA,19085,00062,4,Completa,Sierra,Sierra Sur,12.866666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,90.0,00,MOLDE,41.0,0.5,0.0,00,,,,,40.0,00,50.0,00,
