ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2017.0,09,HUANCAVELICA,03,ANGARAES,06,CONGALLA,13247,00042,6,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,20.0,0.0,000,,,,0.0,000,4.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,06,CONGALLA,13247,00051,7,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,20.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,06,CONGALLA,13247,00064,8,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,CARGA,9.0,15.0,0.0,000,,,,0.0,000,2.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,06,CONGALLA,13247,00080,10,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3.0,000,CARGA,9.0,25.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,06,CONGALLA,13247,00082,11,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,9.0,000,CARGA,9.0,25.0,0.0,000,,,,9.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,06,CONGALLA,13247,00093,12,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,12.0,000,CARGA,9.0,25.0,0.0,000,,,,0.0,000,12.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,06,CONGALLA,13247,00105,13,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,6.0,000,CARGA,9.0,15.0,0.0,000,,,,2.0,000,4.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,06,CONGALLA,13247,00113,14,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,6.0,000,CARGA,9.0,30.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00010,1,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ MORADO,2110,CHALA DE MAIZ,4105.0,1.0,000,CAMIONADA,8.0,500.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00015,2,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ MORADO,2110,CHALA DE MAIZ,4105.0,4.0,000,CAMIONADA,8.0,500.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00046,7,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,1.0,000,CARGA,9.0,50.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00078,11,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ MORADO,2110,CHALA DE MAIZ,4105.0,10.0,000,CARGA,9.0,50.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00092,13,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ MORADO,2110,CHALA DE MAIZ,4105.0,5.0,000,CARGA,9.0,60.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00001,1,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,9.0,000,MANTADA,15.0,4.0,0.0,000,,,,0.0,000,9.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00008,2,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,12.0,000,MANTADA,15.0,4.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00008,2,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,6.0,000,CARGA,9.0,15.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00022,4,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,14.0,000,MANTADA,15.0,4.0,0.0,000,,,,14.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00033,5,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,15.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00039,6,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,CARGA,9.0,15.0,0.0,000,,,,0.0,000,2.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00063,8,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,5.0,000,CARGA,9.0,15.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00063,8,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,MANTADA,15.0,4.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00076,9,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3.0,000,CARGA,9.0,15.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00076,9,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,7.0,000,MANTADA,15.0,4.0,0.0,000,,,,7.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00086,10,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,6.0,000,MANTADA,15.0,4.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00086,10,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3.0,000,CARGA,9.0,15.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00089,11,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3.0,000,CARGA,9.0,15.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00101,12,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,18.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00101,12,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,9.0,000,MANTADA,15.0,4.0,0.0,000,,,,9.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00105,13,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,MANTADA,15.0,4.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,12,SECCLLA,13263,00105,13,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,CARGA,9.0,15.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00002,1,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,3.0,000,MONTON,42.0,200.0,3.0,000,100.0,00,300.0,0.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00004,2,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,MONTON,42.0,50.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00020,3,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,50.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00032,5,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,MONTON,42.0,80.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00049,6,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,1.0,000,MONTON,42.0,100.0,0.0,000,,,,0.0,000,1.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00093,9,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,6.0,000,MONTON,42.0,50.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00111,10,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,MONTON,42.0,50.0,0.0,000,,,,0.0,000,2.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00125,11,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,CARGA,9.0,25.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00131,12,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,CARGA,9.0,50.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00155,13,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,7.0,000,CARGA,9.0,20.0,0.0,000,,,,7.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13270,00159,14,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,5.0,000,CARGA,9.0,15.0,0.0,000,,,,0.0,000,5.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13271,00022,2,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,MANTADA,15.0,25.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13271,00040,4,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,MANTADA,15.0,10.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13271,00094,10,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,MANTADA,15.0,20.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13281,00027,3,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,8.0,000,CARGA,9.0,15.0,0.0,000,,,,8.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13281,00041,4,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,CARGA,9.0,15.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13281,00082,9,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,4.0,000,CARGA,9.0,15.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13291,00018,2,,Completa,SIERRA,Sierra Centro,58.882539682539694,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,60.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13291,00023,3,,Completa,SIERRA,Sierra Centro,58.882539682539694,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3.0,000,CARGA,9.0,15.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13291,00036,4,,Completa,SIERRA,Sierra Centro,58.882539682539694,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,MONTON,42.0,100.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13291,00045,5,,Completa,SIERRA,Sierra Centro,58.882539682539694,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,MONTON,42.0,100.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13291,00068,7,,Completa,SIERRA,Sierra Centro,58.882539682539694,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,MONTON,42.0,100.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13291,00124,11,,Completa,SIERRA,Sierra Centro,58.882539682539694,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,MONTON,42.0,100.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00017,1,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,3.0,000,CARGA,9.0,30.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00017,1,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,HABA GRANO SECO,2505,TALLO DE HABA,8888.0,2.0,000,CARGA,9.0,40.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00039,2,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,8.0,000,CARGA,9.0,30.0,0.0,000,,,,4.0,000,4.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00065,3,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,4.0,000,CARGA,9.0,30.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00065,3,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,5.0,000,CARGA,9.0,40.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00091,4,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3.0,000,MANTADA,15.0,20.0,0.0,000,,,,0.0,000,3.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00093,5,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,20.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00093,5,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,HABA GRANO SECO,2505,TALLO DE HABA,8888.0,3.0,000,CARGA,9.0,20.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00095,6,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,30.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00095,6,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,HABA GRANO SECO,2505,TALLO DE HABA,8888.0,2.0,000,CARGA,9.0,20.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00116,7,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,HABA GRANO SECO,2505,TALLO DE HABA,8888.0,2.0,000,CARGA,9.0,30.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00116,7,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,CARGA,9.0,20.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00141,8,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,6.0,000,CARGA,9.0,30.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00175,10,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,HABA GRANO SECO,2505,TALLO DE HABA,8888.0,3.0,000,CARGA,9.0,20.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00176,11,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,6.0,000,CARGA,9.0,25.0,0.0,000,,,,0.0,000,6.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00176,11,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,30.0,0.0,000,,,,0.0,000,4.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00205,13,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,50.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00205,13,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,2.0,000,CARGA,9.0,50.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00230,14,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,2.0,HABA GRANO SECO,2505,TALLO DE HABA,8888.0,4.0,000,CARGA,9.0,30.0,0.0,000,,,,2.0,000,2.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00230,14,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,6.0,000,CARGA,9.0,25.0,0.0,000,,,,3.0,000,3.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00230,14,,Completa,SIERRA,Sierra Centro,58.88253968253968,1.0,1.0,1.0,3.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3.0,000,CARGA,9.0,30.0,0.0,000,,,,2.0,000,1.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00013,2,,Completa,SIERRA,Sierra Centro,82.43555555555555,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,18.0,000,MANTADA,15.0,4.0,0.0,000,,,,18.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00013,2,,Completa,SIERRA,Sierra Centro,82.43555555555555,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,15.0,000,MANTADA,15.0,15.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00026,3,,Completa,SIERRA,Sierra Centro,82.43555555555555,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,MANTADA,15.0,4.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00026,3,,Completa,SIERRA,Sierra Centro,82.43555555555555,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,16.0,000,MANTADA,15.0,12.0,0.0,000,,,,16.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00037,4,,Completa,SIERRA,Sierra Centro,82.43555555555555,1.0,1.0,0.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,8.0,000,MANTADA,15.0,4.0,0.0,000,,,,0.0,000,8.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00045,5,,Completa,SIERRA,Sierra Centro,82.43555555555555,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,MANTADA,15.0,4.0,0.0,000,,,,0.0,000,10.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00048,6,,Completa,SIERRA,Sierra Centro,82.43555555555555,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,12.0,000,MANTADA,15.0,4.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00066,8,,Completa,SIERRA,Sierra Centro,82.43555555555555,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,8.0,000,MANTADA,15.0,15.0,0.0,000,,,,8.0,000,0.0,000,
