ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12087,00075,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,64.0,0.0,7.0,000,2706.0,Automatico?,Río/riachuelo,
2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12087,00153,3,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,30.0,0.0,6.0,000,1307.0,Manual?,Río/riachuelo,
2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12089,00084,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,15.0,0.0,2.0,200,150.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12089,00086,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,060,1920.0,Manual?,Cisterna,
2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12089,00086,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,250,150.0,Manual?,Otro,
2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12089,00086,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,10.0,0.0,2.0,600,280000.0,Manual?,Otro,
2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12089,00103,3,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,78.0,0.0,18.0,720,1104500.0,Automatico?,Pozo,
2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12090,00115,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,66.0,0.0,4.0,710,1923.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,06,HUAURA,12107,00043,0001,Empresa,Completa,Costa,,1.043755724288711,Grandes productores agropecuarios,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,12.0,0.0,1.0,44,1000.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12119,00017,1,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,8.0,10.0,0.0,063,3270.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12119,00017,1,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,2.0,0.0,0.0,022,820.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12122,00034,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,23.0,0.0,8.0,462,1485.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,granja avícola de pavos de engorde,13.0,0.0,1.0,955,223340.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,479.0,0.0,103.0,631,13015586.0,Manual?,manantial,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,100.0,0.0,23.0,148,961689.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00040,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,21.0,0.0,6.0,930,672000.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00067,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,13.0,0.0,2.0,366,6917.0,Manual?,Río/riachuelo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00068,3,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,60.0,0.0,7.0,961,75811.0,Manual?,Río/riachuelo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00075,4,Granja avicola,Incompleta,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,12.0,0.0,4.0,488,441500.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00064,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,4.0,0.0,0.0,091,680.0,Manual?,manantial,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00092,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,9.0,0.0,2.0,560,252720.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00093,3,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,0.0,30.0,7.0,200,725000.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00101,4,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,14.0,0.0,3.0,920,398120.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00102,5,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,100.0,0.0,240.0,000,2000000.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00102,5,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,6.0,0.0,12.0,000,90000.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00103,6,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,10.0,0.0,3.0,200,325000.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00106,7,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,48.0,0.0,14.0,400,1463200.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00110,8,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,14.0,2.0,3.0,920,361070.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00141,9,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,16.0,0.0,4.0,800,568200.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00143,10,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,46.0,0.0,13.0,800,1427000.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00144,11,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,6.0,0.0,1.0,560,162000.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00189,12,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,28.0,0.0,6.0,720,751570.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12137,00077,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,70.0,91.0,31.0,020,20497800.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12137,00077,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,36.0,14.0,9.0,640,291500.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,01,HUACHO,12137,00123,2,Empresa,Completa,Costa,,1.043755724288711,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,3.0,0.0,0.0,009,12.0,Manual?,Río/riachuelo,
2016.0,15,LIMA,08,HUAURA,11,SAYAN,12139,00205,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,025,200.0,Manual?,Otro,
2016.0,15,LIMA,08,HUAURA,11,SAYAN,12144,00059,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,16.0,0.0,3.0,840,5782000.0,Manual?,Pozo,
2016.0,15,LIMA,08,HUAURA,11,SAYAN,12147,00046,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,3.0,2.0,0.0,086,2740.0,Manual?,Otro,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12182,00138,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,146.0,0.0,35.0,040,4000000.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12183,00077,3,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,26.0,0.0,6.0,240,900000.0,Manual?,Cisterna,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12184,00080,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,14.0,0.0,3.0,640,313892.0,Manual?,Cisterna,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12184,00081,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,18.0,0.0,3.0,840,187150.0,Manual?,Cisterna,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00058,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,342.0,11.0,3.0,850,4590.0,Manual?,Red pública,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00111,3,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,790.0,0.0,2.0,850,6800.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12198,00151,5,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,186.0,0.0,4.0,500,5500.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12204,00023,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Centro de engorde vacuno,4.0,0.0,0.0,200,58.0,Manual?,Red pública,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12206,00039,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,29.0,0.0,1.0,992,620.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,01,HUARAL,12206,00096,2,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Centro de engorde vacuno,16.0,0.0,1.0,500,250.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12212,00105,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,131.0,0.0,27.0,190,3500000.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12213,00072,2,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,13.0,0.0,1.0,040,346.0,Automatico?,manantial,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12215,00110,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja de cuyes,5.0,0.0,0.0,054,4624.0,Manual?,Red pública,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12216,00057,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,46.0,0.0,1.0,500,948.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12216,00060,2,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,29.0,0.0,0.0,870,940.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12219,00035,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,6.0,0.0,0.0,600,63.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12219,00100,2,Empresa,Completa,Costa,,6.1044176706827304,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,8.0,0.0,0.0,180,102.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00108,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,119.0,0.0,0.0,250,2500.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00111,3,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,237.0,0.0,43.0,650,4000000.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00118,4,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,8.0,0.0,0.0,960,161.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00120,5,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,83.0,0.0,3.0,700,1724.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12220,00126,6,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,2.0,1.0,0.0,070,16.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12221,00123,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,20.0,0.0,0.0,830,8300.0,Manual?,Red pública,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12227,00056,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,25.0,10.0,9.0,100,4784160.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00119,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,15.0,0.0,0.0,980,9773.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00155,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,21.0,0.0,8.0,400,16872.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12238,00162,3,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,12.0,0.0,0.0,920,7636.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12239,00033,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,24.0,0.0,0.0,061,108.0,Manual?,manantial,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12240,00143,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,220.0,0.0,26.0,400,760000.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12240,00143,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,4.0,4.0,0.0,960,50000.0,Manual?,Cisterna,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12241,00097,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,0.0,4.0,0.0,936,81000.0,Manual?,Cisterna,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12241,00102,2,Granja y Establo,Incompleta,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,20.0,1.0,0.0,750,7469.0,Manual?,Pozo,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12242,00119,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,5.0,0.0,0.0,200,50.0,Manual?,manantial,
2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12243,00043,1,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,1.0,0.0,0.0,030,4200.0,Manual?,Pozo,
2016.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12264,00119,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,9.0,0.0,0.0,252,17650.0,Manual?,Otro,
2016.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12266,00090,1,Granja avicola,Completa,Sierra,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,7.0,0.0,2.0,200,189500.0,Manual?,Río/riachuelo,
2016.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12268,00090,1,Granja avicola,Completa,Sierra,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,6.0,0.0,1.0,183,105650.0,Manual?,Pozo,
2016.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12268,00091,2,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,2.0,0.0,060,320.0,Manual?,Otro,
2016.0,15,LIMA,04,CANTA,07,SANTA ROSA DE QUIVES,12269,00006,0007,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,4.0,0.0,0.0,10,1500.0,Manual?,Río/riachuelo,
2016.0,15,LIMA,01,LIMA,02,ANCON,12270,00013,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,5.0,0.0,0.0,500,70.0,Manual?,Cisterna,
2016.0,15,LIMA,01,LIMA,06,CARABAYLLO,12277,00031,0001,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,03,2500.0,Manual?,Red pública,
2016.0,15,LIMA,01,LIMA,06,CARABAYLLO,12277,00072,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,100,8000.0,Manual?,Red pública,
2016.0,15,LIMA,01,LIMA,06,CARABAYLLO,12278,00031,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,4.0,0.0,0.0,560,54500.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,06,CARABAYLLO,12279,00007,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,7.0,0.0,0.0,600,100.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,06,CARABAYLLO,12279,00026,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,2.0,0.0,0.0,450,74000.0,Automatico?,Pozo,
2016.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00003,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,30.0,0.0,3.0,500,1700.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00013,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,86.0,0.0,0.0,400,2000.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00013,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,33.0,0.0,1.0,500,705.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,12284,00024,3,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,40.0,0.0,0.0,600,2000.0,Automatico?,Red pública,
2016.0,15,LIMA,01,LIMA,10,COMAS,12288,00009,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,0.0,1.0,0.0,005,300.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,10,COMAS,12288,00009,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,70.0,20.0,0.0,500,955.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,10,COMAS,12288,00079,2,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,13.0,0.0,0.0,710,70000.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,10,COMAS,12288,00080,3,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,9.0,0.0,1.0,120,35000.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,10,COMAS,12288,00082,4,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,10.0,0.0,0.0,990,80000.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,18,LURIGANCHO,12291,00047,2,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,5.0,0.0,0.0,200,100000.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,18,LURIGANCHO,12291,00068,3,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,4.0,0.0,0.0,800,105000.0,Manual?,Cisterna,
2016.0,15,LIMA,01,LIMA,42,VILLA EL SALVADOR,12307,00264,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Centro de engorde vacuno,40.0,0.0,14.0,000,4200.0,Automatico?,Pozo,
2016.0,15,LIMA,01,LIMA,42,VILLA EL SALVADOR,12307,00275,2,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,3.0,0.0,0.0,150,14000.0,Manual?,Cisterna,
2016.0,15,LIMA,01,LIMA,23,PACHACAMAC,12310,00024,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,095,3500.0,Manual?,Cisterna,
2016.0,15,LIMA,01,LIMA,23,PACHACAMAC,12310,00046,2,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,3.0,1.0,0.0,400,30000.0,Manual?,Río/riachuelo,
2016.0,15,LIMA,01,LIMA,23,PACHACAMAC,12311,00111,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,9.0,0.0,0.0,550,3880.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,23,PACHACAMAC,12312,00045,3,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,1.0,0.0,040,70.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,23,PACHACAMAC,12314,00022,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,60.0,0.0,1.0,300,1814.0,Manual?,Pozo,
2016.0,15,LIMA,01,LIMA,19,LURIN,12320,00052,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja porcina,8.0,0.0,2.0,500,7680.0,Manual?,Pozo,
