ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1228_N,P1228_NOM,P1228_TIPO,P1229,OMICAP1200_EQUIPO
2022.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00157,8,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00178,9,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00219,10,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,MOTOSIERRA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00219,10,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00219,10,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00229,11,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00295,14,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00295,14,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00004,1,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00028,2,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00028,2,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00038,3,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00042,4,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00042,4,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00049,5,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00055,7,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Cedido?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00065,9,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00065,9,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00069,10,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00069,10,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00073,11,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Cedido?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00076,12,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00079,13,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00079,13,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00083,14,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,09,SAN IGNACIO,07,TABACONAS,02030,00085,15,Completa,Sierra,Sierra Norte,250.05045045045046,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00010,1,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00020,3,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00021,4,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00027,5,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00036,6,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00054,7,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00054,7,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00073,10,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00079,11,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00086,12,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00086,12,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00089,13,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02060,00096,14,Completa,Sierra,Sierra Norte,267.9111969111969,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00012,1,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00013,2,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00021,3,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00026,4,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00031,5,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00037,6,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00040,7,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00049,8,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00050,9,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00077,10,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00085,11,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00086,12,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00093,14,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,11,SAN JOSE DEL ALTO,02073,00094,15,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00005,1,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00005,1,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00040,3,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOR,Maquinaria,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00040,3,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00049,4,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00049,4,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOR,Maquinaria,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00051,5,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOR,Maquinaria,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00051,5,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00051,5,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00059,6,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00062,7,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00074,8,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,ELECTROBOMBA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00074,8,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00074,8,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00076,9,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00084,10,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOR,Maquinaria,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00084,10,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00084,10,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00087,11,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOR,Maquinaria,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00087,11,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00087,11,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00088,12,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00088,12,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,3.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00088,12,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOR,Maquinaria,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00105,15,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,05,HUABAL,02104,00105,15,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00001,1,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00008,2,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00020,3,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00034,4,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00037,5,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00038,6,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00048,7,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00052,8,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00055,9,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00058,10,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00071,11,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00081,12,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00086,13,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00089,14,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02137,00109,15,Completa,Selva,Selva,315.3666666666666,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,01,JAEN,02168,00007,1,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,01,JAEN,02168,00007,1,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,01,JAEN,02168,00013,2,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,01,JAEN,02168,00013,2,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,01,JAEN,02168,00024,5,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,01,JAEN,02168,00024,5,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,01,JAEN,02168,00025,6,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,DESPULPADORA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,01,JAEN,02168,00025,6,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,MOTOGUADAÑA,Equipo,Propia?,
2022.0,06,CAJAMARCA,08,JAEN,01,JAEN,02168,00026,7,Completa,Selva,Selva,315.3666666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,MOTOGUADAÑA,Equipo,Propia?,
