UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOME,REGION,CODIGO,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
100903,2015.0,10,HUÁNUCO,09,PUERTO INCA,03,HONORIA,09862,SELVA,Grandes productores/as agropecuarios/as,18,545697.0,9042046.0,-74.5846226449,-8.66602009321,158.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09879,SELVA,Grandes productores/as agropecuarios/as,18,525247.0,8991140.0,-74.7702197992,-9.12662672339,493.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09880,SELVA,Grandes productores/as agropecuarios/as,18,534992.0,8991013.0,-74.681533936,-9.12771216889,406.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09873,SELVA,Grandes productores/as agropecuarios/as,18,509742.0,9000590.0,-74.9113609325,-9.04121445242,205.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09878,SELVA,Grandes productores/as agropecuarios/as,18,526269.0,8999805.0,-74.7609691821,-9.04824386992,250.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09872,SELVA,Grandes productores/as agropecuarios/as,18,488808.0,9000248.0,-75.101838797,-9.04430785038,265.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09871,SELVA,Grandes productores/as agropecuarios/as,18,493001.0,9008503.0,-75.0636696392,-8.96965039599,273.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09877,SELVA,Grandes productores/as agropecuarios/as,18,532977.0,9008095.0,-74.7000004052,-8.97321815643,234.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09870,SELVA,Grandes productores/as agropecuarios/as,18,498686.0,9012636.0,-75.0119490098,-8.93226966772,230.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09874,SELVA,Grandes productores/as agropecuarios/as,18,521536.0,9013094.0,-74.804107577,-8.92807154414,234.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09869,SELVA,Grandes productores/as agropecuarios/as,18,511126.0,9012914.0,-74.8987917839,-8.92974158179,216.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09868,SELVA,Grandes productores/as agropecuarios/as,18,510452.0,9022312.0,-74.9049518563,-8.84473362549,225.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09875,SELVA,Grandes productores/as agropecuarios/as,18,529425.0,9019462.0,-74.7323856118,-8.87042714573,227.0
100904,2015.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09876,SELVA,Grandes productores/as agropecuarios/as,18,537064.0,9019443.0,-74.6629101569,-8.8705499092,179.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09901,SELVA,Grandes productores/as agropecuarios/as,18,505409.0,8913228.0,-74.9506745862,-9.83139675186,257.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09898,SELVA,Grandes productores/as agropecuarios/as,18,493965.0,8923944.0,-75.055019139,-9.73448010557,279.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09896,SELVA,Grandes productores/as agropecuarios/as,18,511874.0,8921454.0,-74.8917373573,-9.75698320616,284.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09897,SELVA,Grandes productores/as agropecuarios/as,18,502992.0,8926160.0,-74.9727240035,-9.71443713079,267.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09899,SELVA,Grandes productores/as agropecuarios/as,18,491276.0,8930078.0,-75.0795206295,-9.67899479622,337.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09900,SELVA,Grandes productores/as agropecuarios/as,18,480427.0,8923028.0,-75.1784545781,-9.74272023037,272.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09895,SELVA,Grandes productores/as agropecuarios/as,18,516377.0,8934072.0,-74.8507285212,-9.64283908273,306.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09894,SELVA,Grandes productores/as agropecuarios/as,18,501069.0,8937166.0,-74.9902558704,-9.61488807872,257.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09893,SELVA,Grandes productores/as agropecuarios/as,18,490076.0,8937999.0,-75.0904410053,-9.60734827966,306.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09892,SELVA,Grandes productores/as agropecuarios/as,18,491489.0,8948027.0,-75.0775473689,-9.51664886711,247.0
100905,2015.0,10,HUÁNUCO,09,PUERTO INCA,05,YUYAPICHIS,09891,SELVA,Grandes productores/as agropecuarios/as,18,518072.0,8949528.0,-74.8353487893,-9.50304091353,403.0
110103,2015.0,11,ICA,01,ICA,03,LOS AQUIJES,12795,COSTA,Grandes productores/as agropecuarios/as,18,424637.0,8442727.0,-75.6981076038,-14.0853060194,406.0
110103,2015.0,11,ICA,01,ICA,03,LOS AQUIJES,12796,COSTA,Grandes productores/as agropecuarios/as,18,431805.0,8444395.0,-75.6316679306,-14.0704087218,595.0
110104,2015.0,11,ICA,01,ICA,04,OCUCAJE,12873,COSTA,Grandes productores/as agropecuarios/as,18,414147.0,8390986.0,-75.7969181495,-14.5527937494,647.0
110104,2015.0,11,ICA,01,ICA,04,OCUCAJE,12867,COSTA,Grandes productores/as agropecuarios/as,18,426940.0,8414437.0,-75.6775386694,-14.3411488828,326.0
110104,2015.0,11,ICA,01,ICA,04,OCUCAJE,12864,COSTA,Grandes productores/as agropecuarios/as,18,412224.0,8413101.0,-75.8140430181,-14.3527961861,496.0
110105,2015.0,11,ICA,01,ICA,05,PACHACUTEC,12841,COSTA,Grandes productores/as agropecuarios/as,18,430678.0,8433937.0,-75.6423726188,-14.1649410352,414.0
110105,2015.0,11,ICA,01,ICA,05,PACHACUTEC,12839,COSTA,Grandes productores/as agropecuarios/as,18,426773.0,8436228.0,-75.6784997079,-14.144123888,417.0
110106,2015.0,11,ICA,01,ICA,06,PARCONA,12791,COSTA,Grandes productores/as agropecuarios/as,18,422992.0,8444467.0,-75.7132966121,-14.0695329593,402.0
110106,2015.0,11,ICA,01,ICA,06,PARCONA,12793,COSTA,Grandes productores/as agropecuarios/as,18,425256.0,8446196.0,-75.6922835305,-14.0539652625,427.0
110107,2015.0,11,ICA,01,ICA,07,PUEBLO NUEVO,12815,COSTA,Grandes productores/as agropecuarios/as,18,429389.0,8438253.0,-75.6542064012,-14.1258864999,437.0
110108,2015.0,11,ICA,01,ICA,08,SALAS,12747,COSTA,Grandes productores/as agropecuarios/as,18,418156.0,8451369.0,-75.7578790101,-14.0069997258,419.0
110101,2015.0,11,ICA,01,ICA,01,ICA,12789,COSTA,Grandes productores/as agropecuarios/as,18,402957.0,8436273.0,-75.8991471132,-14.1429948673,470.0
110101,2015.0,11,ICA,01,ICA,01,ICA,12790,COSTA,Grandes productores/as agropecuarios/as,18,402872.0,8420836.0,-75.9004927992,-14.2825553678,535.0
110101,2015.0,11,ICA,01,ICA,01,ICA,12786,COSTA,Grandes productores/as agropecuarios/as,18,418539.0,8444174.0,-75.7545457685,-14.0720619588,398.0
110101,2015.0,11,ICA,01,ICA,01,ICA,12783,COSTA,Grandes productores/as agropecuarios/as,18,414649.0,8445101.0,-75.7905463083,-14.0635648309,475.0
110102,2015.0,11,ICA,01,ICA,02,LA TINGUIÑA,12764,COSTA,Grandes productores/as agropecuarios/as,18,422100.0,8449417.0,-75.721414508,-14.0247588377,419.0
110102,2015.0,11,ICA,01,ICA,02,LA TINGUIÐA,12762,COSTA,Grandes productores/as agropecuarios/as,18,422517.0,8452758.0,-75.7174641324,-13.9945558762,423.0
110103,2015.0,11,ICA,01,ICA,03,LOS AQUIJES,12801,COSTA,Grandes productores/as agropecuarios/as,18,423189.0,8440673.0,-75.7115790323,-14.103843417,395.0
110404,2015.0,11,ICA,04,PALPA,04,SANTA CRUZ,12877,COSTA,Grandes productores/as agropecuarios/as,18,468731.0,8391719.0,-75.2902525856,-14.5473426956,442.0
110301,2015.0,11,ICA,03,NAZCA,01,NAZCA,12896,COSTA,Grandes productores/as agropecuarios/as,18,501128.0,8360512.0,-74.9895137156,-14.8296779305,506.0
110301,2015.0,11,ICA,03,NAZCA,01,NAZCA,12894,COSTA,Grandes productores/as agropecuarios/as,18,518703.0,8359347.0,-74.8261559196,-14.8401469747,1271.0
110301,2015.0,11,ICA,03,NAZCA,01,NAZCA,12893,COSTA,Grandes productores/as agropecuarios/as,18,518081.0,8367404.0,-74.8319981969,-14.7673025114,1472.0
110302,2015.0,11,ICA,03,NAZCA,02,CHANGUILLO,12888,COSTA,Grandes productores/as agropecuarios/as,18,466807.0,8358640.0,-75.3085342074,-14.8464027809,596.0
110302,2015.0,11,ICA,03,NAZCA,02,CHANGUILLO,12886,COSTA,Grandes productores/as agropecuarios/as,18,469669.0,8382222.0,-75.2816529242,-14.6332205964,296.0
110305,2015.0,11,ICA,03,NAZCA,05,VISTA ALEGRE,12904,COSTA,Grandes productores/as agropecuarios/as,18,506971.0,8343498.0,-74.9351609165,-14.983501971,550.0
110108,2015.0,11,ICA,01,ICA,08,SALAS,12743,COSTA,Grandes productores/as agropecuarios/as,18,418181.0,8453081.0,-75.7575991418,-13.9915171486,417.0
110108,2015.0,11,ICA,01,ICA,08,SALAS,12739,COSTA,Grandes productores/as agropecuarios/as,18,418450.0,8454612.0,-75.7550637564,-13.9776844336,422.0
110108,2015.0,11,ICA,01,ICA,08,SALAS,12737,COSTA,Grandes productores/as agropecuarios/as,18,400666.0,8455380.0,-75.9196833621,-13.9701758414,386.0
110108,2015.0,11,ICA,01,ICA,08,SALAS,12735,COSTA,Grandes productores/as agropecuarios/as,18,392294.0,8464958.0,-75.9968192938,-13.88327204,295.0
110108,2015.0,11,ICA,01,ICA,08,SALAS,12736,COSTA,Grandes productores/as agropecuarios/as,18,412141.0,8464360.0,-75.8131647488,-13.8893597368,446.0
110109,2015.0,11,ICA,01,ICA,09,SAN JOSE DE LOS MOLINOS,12752,COSTA,Grandes productores/as agropecuarios/as,18,431091.0,8457154.0,-75.6379624409,-13.9550361915,830.0
110110,2015.0,11,ICA,01,ICA,10,SAN JUAN BAUTISTA,12775,COSTA,Grandes productores/as agropecuarios/as,18,420658.0,8449212.0,-75.7347743099,-14.0265722573,413.0
110110,2015.0,11,ICA,01,ICA,10,SAN JUAN BAUTISTA,12767,COSTA,Grandes productores/as agropecuarios/as,18,420081.0,8456043.0,-75.7399263904,-13.964792674,430.0
110110,2015.0,11,ICA,01,ICA,10,SAN JUAN BAUTISTA,12766,COSTA,Grandes productores/as agropecuarios/as,18,421681.0,8457999.0,-75.7250591058,-13.9471478652,445.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12862,COSTA,Grandes productores/as agropecuarios/as,18,429740.0,8417215.0,-75.6515007741,-14.3161012648,339.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12853,COSTA,Grandes productores/as agropecuarios/as,18,426595.0,8425143.0,-75.6804421032,-14.2443433985,360.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12851,COSTA,Grandes productores/as agropecuarios/as,18,431631.0,8424719.0,-75.6337766174,-14.2483047786,383.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12850,COSTA,Grandes productores/as agropecuarios/as,18,428789.0,8428782.0,-75.660015727,-14.2114999303,396.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12854,COSTA,Grandes productores/as agropecuarios/as,18,425033.0,8428783.0,-75.694826723,-14.2113948557,376.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12852,COSTA,Grandes productores/as agropecuarios/as,18,427782.0,8428019.0,-75.6693644591,-14.2183745499,386.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12856,COSTA,Grandes productores/as agropecuarios/as,18,416342.0,8425206.0,-75.7754793466,-14.2434801723,561.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12863,COSTA,Grandes productores/as agropecuarios/as,18,446635.0,8392823.0,-75.4953249621,-14.5370155276,348.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12846,COSTA,Grandes productores/as agropecuarios/as,18,422270.0,8431641.0,-75.7203525889,-14.18547339,370.0
110111,2015.0,11,ICA,01,ICA,11,SANTIAGO,12842,COSTA,Grandes productores/as agropecuarios/as,18,422191.0,8436571.0,-75.7209387053,-14.140898957,389.0
110112,2015.0,11,ICA,01,ICA,12,SUBTANJALLA,12776,COSTA,Grandes productores/as agropecuarios/as,18,403442.0,8447130.0,-75.8942710681,-14.0448520884,440.0
110114,2015.0,11,ICA,01,ICA,14,YAUCA DEL ROSARIO,12757,COSTA,Grandes productores/as agropecuarios/as,18,447883.0,8438178.0,-75.4828668655,-14.1269646727,1105.0
110503,2015.0,11,ICA,05,PISCO,03,HUMAY,12719,COSTA,Grandes productores/as agropecuarios/as,18,421121.0,8481405.0,-75.7295778334,-13.7355111045,1132.0
110507,2015.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12704,COSTA,Grandes productores/as agropecuarios/as,18,382033.0,8486448.0,-76.0908664192,-13.6885889774,125.0
110507,2015.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,COSTA,Grandes productores/as agropecuarios/as,18,376482.0,8487737.0,-76.1421371686,-13.6767004933,75.0
110507,2015.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,COSTA,Grandes productores/as agropecuarios/as,18,376519.0,8493804.0,-76.1415295082,-13.6218547657,84.0
110504,2015.0,11,ICA,05,PISCO,04,INDEPENDENCIA,12713,COSTA,Grandes productores/as agropecuarios/as,18,383896.0,8487217.0,-76.0736130638,-13.6817099641,146.0
110502,2015.0,11,ICA,05,PISCO,02,HUANCANO,12716,SIERRA,Grandes productores/as agropecuarios/as,18,431742.0,8505483.0,-75.6307659064,-13.5180801702,1884.0
110501,2015.0,11,ICA,05,PISCO,01,PISCO,12727,COSTA,Grandes productores/as agropecuarios/as,18,369890.0,8484823.0,-76.2032149747,-13.7027630748,11.0
110505,2015.0,11,ICA,05,PISCO,05,PARACAS,12734,COSTA,Grandes productores/as agropecuarios/as,18,378201.0,8441434.0,-76.1282690615,-14.0953676123,438.0
110506,2015.0,11,ICA,05,PISCO,06,SAN ANDRES,12732,COSTA,Grandes productores/as agropecuarios/as,18,382216.0,8472230.0,-76.0897682669,-13.8171383534,214.0
110506,2015.0,11,ICA,05,PISCO,06,SAN ANDRES,12731,COSTA,Grandes productores/as agropecuarios/as,18,372496.0,8479174.0,-76.1793758872,-13.7539477568,48.0
110508,2015.0,11,ICA,05,PISCO,08,TUPAC AMARU INCA,12725,COSTA,Grandes productores/as agropecuarios/as,18,376696.0,8485346.0,-76.1402583579,-13.6983328884,71.0
110503,2015.0,11,ICA,05,PISCO,03,HUMAY,12721,COSTA,Grandes productores/as agropecuarios/as,18,403335.0,8472746.0,-75.8943697411,-13.8132566922,407.0
110503,2015.0,11,ICA,05,PISCO,03,HUMAY,12723,COSTA,Grandes productores/as agropecuarios/as,18,389085.0,8479887.0,-76.0259219375,-13.7481850369,238.0
110206,2015.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12638,COSTA,Grandes productores/as agropecuarios/as,18,373354.0,8519491.0,-76.169654633,-13.3895017875,85.0
110206,2015.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12637,COSTA,Grandes productores/as agropecuarios/as,18,372604.0,8519618.0,-76.176577431,-13.3883159264,74.0
110206,2015.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12636,COSTA,Grandes productores/as agropecuarios/as,18,374611.0,8520385.0,-76.158006383,-13.3814699578,120.0
110206,2015.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12633,COSTA,Grandes productores/as agropecuarios/as,18,374617.0,8523954.0,-76.157800067,-13.3492075362,123.0
110206,2015.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12630,COSTA,Grandes productores/as agropecuarios/as,18,370863.0,8521077.0,-76.1925852897,-13.3750489507,89.0
110206,2015.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12629,COSTA,Grandes productores/as agropecuarios/as,18,373834.0,8531254.0,-76.1647131843,-13.2831744487,217.0
110202,2015.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12688,COSTA,Grandes productores/as agropecuarios/as,18,379666.0,8511932.0,-76.1116805891,-13.458098435,83.0
110202,2015.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,COSTA,Grandes productores/as agropecuarios/as,18,383272.0,8514863.0,-76.0782544951,-13.4317448642,177.0
110202,2015.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12684,COSTA,Grandes productores/as agropecuarios/as,18,400454.0,8521400.0,-75.9193314993,-13.3732777968,1085.0
110210,2015.0,11,ICA,02,CHINCHA,10,SUNAMPE,12674,COSTA,Grandes productores/as agropecuarios/as,18,373990.0,8514301.0,-76.1640090556,-13.4364488759,60.0
110210,2015.0,11,ICA,02,CHINCHA,10,SUNAMPE,12668,COSTA,Grandes productores/as agropecuarios/as,18,374442.0,8515147.0,-76.1597972797,-13.4288201805,64.0
110210,2015.0,11,ICA,02,CHINCHA,10,SUNAMPE,12671,COSTA,Grandes productores/as agropecuarios/as,18,372789.0,8514004.0,-76.1751116182,-13.4390828055,36.0
110210,2015.0,11,ICA,02,CHINCHA,10,SUNAMPE,12663,COSTA,Grandes productores/as agropecuarios/as,18,375843.0,8516220.0,-76.1468050605,-13.4191738225,83.0
110201,2015.0,11,ICA,02,CHINCHA,01,CHINCHA ALTA,12659,COSTA,Grandes productores/as agropecuarios/as,18,377917.0,8516328.0,-76.1276503526,-13.4182886126,96.0
110201,2015.0,11,ICA,02,CHINCHA,01,CHINCHA ALTA,12658,COSTA,Grandes productores/as agropecuarios/as,18,388357.0,8527188.0,-76.0308164504,-13.3205174621,803.0
110204,2015.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12683,COSTA,Grandes productores/as agropecuarios/as,18,374515.0,8503431.0,-76.1596294323,-13.5347408054,20.0
110204,2015.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12682,COSTA,Grandes productores/as agropecuarios/as,18,373872.0,8506446.0,-76.1654386109,-13.5074561976,27.0
110204,2015.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12681,COSTA,Grandes productores/as agropecuarios/as,18,373726.0,8508503.0,-76.16669913,-13.4888541812,20.0
110204,2015.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12680,COSTA,Grandes productores/as agropecuarios/as,18,377979.0,8508803.0,-76.1274004182,-13.4863207407,58.0
110204,2015.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12679,COSTA,Grandes productores/as agropecuarios/as,18,377731.0,8510323.0,-76.129622798,-13.4725698176,62.0
110204,2015.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12678,COSTA,Grandes productores/as agropecuarios/as,18,375377.0,8512302.0,-76.1512847298,-13.454575846,38.0
110205,2015.0,11,ICA,02,CHINCHA,05,EL CARMEN,12695,COSTA,Grandes productores/as agropecuarios/as,18,382978.0,8504252.0,-76.0814024294,-13.5276673165,116.0
110205,2015.0,11,ICA,02,CHINCHA,05,EL CARMEN,12694,COSTA,Grandes productores/as agropecuarios/as,18,399924.0,8497140.0,-75.9250680792,-13.5925915288,742.0
110205,2015.0,11,ICA,02,CHINCHA,05,EL CARMEN,12697,COSTA,Grandes productores/as agropecuarios/as,18,380815.0,8503559.0,-76.1014145856,-13.5338489028,88.0
110205,2015.0,11,ICA,02,CHINCHA,05,EL CARMEN,12698,COSTA,Grandes productores/as agropecuarios/as,18,378401.0,8502936.0,-76.1237419478,-13.5393796193,63.0
110205,2015.0,11,ICA,02,CHINCHA,05,EL CARMEN,12696,COSTA,Grandes productores/as agropecuarios/as,18,380863.0,8506860.0,-76.1008302734,-13.504004655,80.0
110205,2015.0,11,ICA,02,CHINCHA,05,EL CARMEN,12692,COSTA,Grandes productores/as agropecuarios/as,18,405415.0,8512358.0,-75.8738076683,-13.4551912629,1541.0
110205,2015.0,11,ICA,02,CHINCHA,05,EL CARMEN,12690,COSTA,Grandes productores/as agropecuarios/as,18,382895.0,8508892.0,-76.0819746726,-13.4857114348,112.0
110205,2015.0,11,ICA,02,CHINCHA,05,EL CARMEN,12699,COSTA,Grandes productores/as agropecuarios/as,18,374204.0,8499293.0,-76.1626834134,-13.5721325967,22.0
110207,2015.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,COSTA,Grandes productores/as agropecuarios/as,18,387856.0,8539233.0,-76.0349781039,-13.2115930652,1315.0
110211,2015.0,11,ICA,02,CHINCHA,11,TAMBO DE MORA,12676,COSTA,Grandes productores/as agropecuarios/as,18,372186.0,8510765.0,-76.1808201866,-13.4683402078,10.0
110505,2015.0,11,ICA,05,PISCO,05,PARACAS,12733,COSTA,Grandes productores/as agropecuarios/as,18,355920.0,8467526.0,-76.3332728875,-13.8584578155,62.0
120204,2015.0,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11720,SIERRA,Grandes productores/as agropecuarios/as,18,450017.0,8676214.0,-75.4591011838,-11.9745911761,3964.0
120211,2015.0,12,JUNÍN,02,CONCEPCION,11,MITO,11704,SIERRA,Grandes productores/as agropecuarios/as,18,464072.0,8679780.0,-75.329966141,-11.9425249438,3252.0
120201,2015.0,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11696,SIERRA,Grandes productores/as agropecuarios/as,18,464330.0,8684355.0,-75.3275466985,-11.9011599635,3305.0
120215,2015.0,12,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11677,SIERRA,Grandes productores/as agropecuarios/as,18,466971.0,8687818.0,-75.3032613914,-11.8698642317,3384.0
120108,2015.0,12,JUNÍN,01,HUANCAYO,08,CHONGOS ALTO,11997,SIERRA,Grandes productores/as agropecuarios/as,18,452162.0,8619228.0,-75.440255697,-12.4899459071,4596.0
120111,2015.0,12,JUNÍN,01,HUANCAYO,11,CHUPURO,11982,SIERRA,Grandes productores/as agropecuarios/as,18,475272.0,8646843.0,-75.2273587487,-12.2404904858,4144.0
120114,2015.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11897,SIERRA,Grandes productores/as agropecuarios/as,18,477248.0,8671171.0,-75.2090233612,-12.0204983041,3334.0
120114,2015.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11895,SIERRA,Grandes productores/as agropecuarios/as,18,477109.0,8672857.0,-75.2102866057,-12.0052490496,3448.0
120114,2015.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11898,SIERRA,Grandes productores/as agropecuarios/as,18,474936.0,8672161.0,-75.2302500104,-12.0115265443,3275.0
120129,2015.0,12,JUNÍN,01,HUANCAYO,29,SAN AGUSTIN,11902,SIERRA,Grandes productores/as agropecuarios/as,18,472421.0,8671758.0,-75.2533560663,-12.0151523297,3209.0
120501,2015.0,12,JUNÍN,05,JUNIN,01,JUNIN,10913,SIERRA,Grandes productores/as agropecuarios/as,18,397135.0,8771935.0,-75.941912593,-11.1078306233,4440.0
120501,2015.0,12,JUNÍN,05,JUNIN,01,JUNIN,10915,SIERRA,Grandes productores/as agropecuarios/as,18,386302.0,8757146.0,-76.0415725751,-11.2412299457,4446.0
120504,2015.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10910,SIERRA,Grandes productores/as agropecuarios/as,18,404005.0,8776633.0,-75.8788803853,-11.0655362503,4461.0
120504,2015.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10903,SIERRA,Grandes productores/as agropecuarios/as,18,405849.0,8788990.0,-75.8616772603,-10.953835745,4096.0
120504,2015.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10900,SIERRA,Grandes productores/as agropecuarios/as,18,410286.0,8788675.0,-75.8210791556,-10.95679713,3815.0
120504,2015.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10904,SIERRA,Grandes productores/as agropecuarios/as,18,402773.0,8789616.0,-75.8898146903,-10.9480962716,4307.0
120504,2015.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10907,SIERRA,Grandes productores/as agropecuarios/as,18,397694.0,8789473.0,-75.9362933869,-10.9492536913,4249.0
120504,2015.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10905,SIERRA,Grandes productores/as agropecuarios/as,18,399905.0,8791790.0,-75.9159961506,-10.9283595268,4272.0
120504,2015.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10906,SIERRA,Grandes productores/as agropecuarios/as,18,398737.0,8795100.0,-75.926591702,-10.898394567,4191.0
120504,2015.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10899,SIERRA,Grandes productores/as agropecuarios/as,18,405919.0,8794664.0,-75.8608865226,-10.9025338746,4027.0
120504,2015.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10895,SIERRA,Grandes productores/as agropecuarios/as,18,421102.0,8798944.0,-75.7218751117,-10.8641818821,3808.0
120601,2015.0,12,JUNÍN,06,SATIPO,01,SATIPO,11327,SELVA,Grandes productores/as agropecuarios/as,18,542095.0,8755499.0,-74.6143362967,-11.2576979296,889.0
120608,2015.0,12,JUNÍN,06,SATIPO,08,RÍO TAMBO,11291,SELVA,Grandes productores/as agropecuarios/as,18,644065.0,8802930.0,-73.6821256608,-10.8261701559,315.0
120608,2015.0,12,JUNÍN,06,SATIPO,08,RÍO TAMBO,11278,SELVA,Grandes productores/as agropecuarios/as,18,574408.0,8774670.0,-74.318702386,-11.0837964859,1320.0
120603,2015.0,12,JUNÍN,06,SATIPO,03,LLAYLLA,11378,SELVA,Grandes productores/as agropecuarios/as,18,536530.0,8727467.0,-74.6650251535,-11.5112698371,3026.0
120699,2015.0,12,JUNÍN,06,SATIPO,99,MAZAMARI/PANGOA,11389,SELVA,Grandes productores/as agropecuarios/as,18,550280.0,8743311.0,-74.5391681396,-11.3678109663,863.0
120699,2015.0,12,JUNÍN,06,SATIPO,99,MAZAMARI/PANGOA,11405,SELVA,Grandes productores/as agropecuarios/as,18,568965.0,8747767.0,-74.3680096623,-11.3272001377,1331.0
120699,2015.0,12,JUNÍN,06,SATIPO,99,MAZAMARI/PANGOA,11436,SELVA,Grandes productores/as agropecuarios/as,18,556300.0,8726244.0,-74.4837166918,-11.5220619986,1132.0
120303,2015.0,12,JUNÍN,03,CHANCHAMAYO,03,PICHANAQUI,11176,SELVA,Grandes productores/as agropecuarios/as,18,510544.0,8797792.0,-74.9035204277,-10.8754352197,700.0
120303,2015.0,12,JUNÍN,03,CHANCHAMAYO,03,PICHANAQUI,11180,SELVA,Grandes productores/as agropecuarios/as,18,521490.0,8799948.0,-74.8033754153,-10.8558890196,1147.0
120303,2015.0,12,JUNÍN,03,CHANCHAMAYO,03,PICHANAQUI,11171,SELVA,Grandes productores/as agropecuarios/as,18,517881.0,8803953.0,-74.836420692,-10.8196883331,1282.0
120304,2015.0,12,JUNÍN,03,CHANCHAMAYO,04,SAN LUIS DE SHUARO,11089,SELVA,Grandes productores/as agropecuarios/as,18,462483.0,8797217.0,-75.3432832917,-10.8804598001,1520.0
120304,2015.0,12,JUNÍN,03,CHANCHAMAYO,04,SAN LUIS DE SHUARO,11081,SELVA,Grandes productores/as agropecuarios/as,18,479024.0,8803670.0,-75.191895712,-10.822228226,1752.0
