ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2017.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13924,00051,4,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,18.0,000,KILO,12.0,1.0,0.0,000,,,,18.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13924,00080,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,0.0,1.0,MAIZ AMILACEO,"2108,2",MAIZ MOTE (PELADO),4122.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13924,00080,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,0.0,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13924,00080,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,0.0,2.0,TRIGO,2113,TRIGO MOTE,4137.0,60.0,000,KILO,12.0,1.0,0.0,000,,,,60.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13924,00086,8,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,QUINUA,2111,HARINA DE QUINUA,4117.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13924,00125,12,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13924,00131,14,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13924,00131,14,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,TRIGO,2113,TRIGO MOTE,4137.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00005,1,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,8.0,000,KILO,12.0,1.0,0.0,000,,,,8.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00005,1,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00005,1,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,3.0,CEBADA GRANO,2104,MORON,4124.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00023,2,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00023,2,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,8.0,000,KILO,12.0,1.0,0.0,000,,,,8.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00040,4,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00040,4,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00056,5,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00056,5,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00070,6,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00070,6,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00082,7,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,8.0,000,KILO,12.0,1.0,0.0,000,,,,8.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00082,7,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00089,8,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,10.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00089,8,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,MORON,4124.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00102,9,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,2.0,CEBADA GRANO,2104,MORON,4124.0,25.0,000,KILO,12.0,1.0,0.0,000,,,,25.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00102,9,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00107,10,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00107,10,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,4.0,000,KILO,12.0,1.0,0.0,000,,,,4.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00119,11,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,8.0,000,KILO,12.0,1.0,0.0,000,,,,8.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00136,12,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,7.0,000,3.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00136,12,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,2.0,CEBADA GRANO,2104,MORON,4124.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00153,13,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,3.0,000,KILO,12.0,1.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00153,13,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,0.0,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,3.0,000,KILO,12.0,1.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00158,14,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,7.0,000,5.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13966,00158,14,,Completa,SIERRA,Sierra Centro,87.65060240963854,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00008,1,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00008,1,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,TRIGO,2113,TRIGO RESBALADO,4138.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00017,2,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00031,4,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,0.0,1.0,CEBADA GRANO,2104,MORON,4124.0,2.0,000,SACO,19.0,80.0,1.0,000,160.0,00,160.0,0.0,500,0.0,500,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00031,4,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,0.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,60.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,30.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00041,5,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00041,5,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00052,6,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00052,6,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00062,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00062,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,5.0,000,5.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00062,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00078,9,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,0.0,400,ARROBA,1.0,11.5,0.0,000,,,,0.0,400,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00078,9,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,13.0,000,KILO,12.0,1.0,0.0,000,,,,13.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00090,10,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,3.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00090,10,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,PAPA SECA,4130.0,100.0,000,KILO,12.0,1.0,100.0,000,1.0,50,150.0,0.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00090,10,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,100.0,000,KILO,12.0,1.0,70.0,000,3.0,50,245.0,20.0,000,10.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00090,10,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,4.0,CEBADA GRANO,2104,MORON,4124.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,10.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00101,12,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,4.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00101,12,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,3.0,TRIGO,2113,TRIGO RESBALADO,4138.0,8.0,000,KILO,12.0,1.0,0.0,000,,,,8.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00101,12,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00101,12,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,35.0,000,KILO,12.0,1.0,0.0,000,,,,35.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13970,00112,13,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00015,3,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00019,4,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,0.0,1.0,CEBADA GRANO,2104,MORON,4124.0,3.0,000,SACO,19.0,60.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00031,6,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,0.0,250,SACO,19.0,60.0,0.0,000,,,,0.0,250,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00031,6,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,0.0,700,SACO,19.0,70.0,0.0,000,,,,0.0,700,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00040,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,1.0,000,SACO,19.0,60.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00040,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,3.0,PAPA AMARILLA,2611,PAPA SECA,4130.0,2.0,000,SACO,19.0,90.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00040,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00061,10,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,PAPA SECA,4130.0,6.0,000,SACO,19.0,100.0,5.0,000,450.0,00,2250.0,1.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00070,11,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,PAPA BLANCA,2612,PAPA SECA,4130.0,8.0,000,KILO,12.0,1.0,0.0,000,,,,8.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00070,11,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13974,00077,14,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,0.0,500,SACO,19.0,80.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13978,00116,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,PAPA COLOR,2613,CHUÑO,4109.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13978,00151,9,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,2.0,000,SACO,19.0,60.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13978,00242,14,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,9.0,000,KILO,12.0,1.0,0.0,000,,,,9.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,12,SOCOS,13978,00242,14,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,47.0,000,KILO,12.0,1.0,47.0,000,2.0,50,118.0,0.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00002,1,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,11.0,500,KILO,12.0,1.0,0.0,000,,,,11.0,500,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00002,1,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00011,2,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,70.0,000,KILO,12.0,1.0,0.0,000,,,,60.0,000,10.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00017,3,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,70.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,20.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00025,4,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,22.0,000,KILO,12.0,1.0,0.0,000,,,,22.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00025,4,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,HABA GRANO SECO,2104,HARINA DE HABA,4114.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00043,6,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,3.0,000,SACO,19.0,60.0,0.0,000,,,,2.0,000,1.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00052,7,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00060,8,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,0.0,1.0,CEBADA GRANO,2104,MORON,4124.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00068,9,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,5.0,750,KILO,12.0,1.0,0.0,000,,,,5.0,750,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00076,11,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,0.0,1.0,CEBADA GRANO,2104,MORON,4124.0,6.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,3.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00097,13,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,TRIGO,2113,MORON,4124.0,24.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,4.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00108,14,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,8.0,000,KILO,12.0,1.0,0.0,000,,,,8.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00108,14,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13999,00108,14,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,3.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,05,CHIARA,14033,00020,3,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2017.0,05,AYACUCHO,01,HUAMANGA,02,ACOCRO,14038,00005,1,,Completa,SIERRA,Sierra Centro,87.65060240963855,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,MORON,4124.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,100.0,000,0.0,000,
