UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
010518,2017.0,01,AMAZONAS,05,LUYA,18,SAN JER?ôNIMO,05422,SIERRA,17.0,832000.0,9332338.0,-78.00047,-6.03205,2587.0
010521,2017.0,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,05481,SIERRA,18.0,177000.0,9271534.0,-77.91661,-6.58185,3170.0
010520,2017.0,01,AMAZONAS,05,LUYA,20,SANTA CATALINA,05419,SIERRA,17.0,819000.0,9329094.0,-78.12045,-6.06201,2080.0
010504,2017.0,01,AMAZONAS,05,LUYA,04,COLCAMAR,05453,SIERRA,17.0,827000.0,9303777.0,-78.04761,-6.29035,2757.0
010609,2017.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05576,SELVA,18.0,243000.0,9294719.0,-77.327,-6.37538,2223.0
010306,2017.0,01,AMAZONAS,03,BONGARA,06,FLORIDA,05374,SIERRA,18.0,172000.0,9351626.0,-77.96047,-5.85801,2098.0
010306,2017.0,01,AMAZONAS,03,BONGARA,06,FLORIDA,05370,SIERRA,18.0,174000.0,9356781.0,-77.94112,-5.81154,2271.0
010403,2017.0,01,AMAZONAS,04,CONDORCANQUI,03,R?ìO SANTIAGO,05046,SELVA,18.0,179000.0,9652966.0,-77.88745,-3.13569,214.0
010105,2017.0,01,AMAZONAS,01,CHACHAPOYAS,05,CHILIQUIN,05491,SIERRA,18.0,197000.0,9324532.0,-77.73976,-6.10396,2792.0
010110,2017.0,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05524,SIERRA,18.0,194000.0,9257208.0,-77.76865,-6.71214,3036.0
010110,2017.0,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05523,SIERRA,18.0,193000.0,9261417.0,-77.77811,-6.67406,2627.0
010205,2017.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05114,SELVA,17.0,772000.0,9468477.0,-78.55166,-4.80434,986.0
010205,2017.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05107,SELVA,17.0,816000.0,9467278.0,-78.15532,-4.81364,364.0
010204,2017.0,01,AMAZONAS,02,BAGUA,04,EL PARCO,05174,SELVA,17.0,780000.0,9379227.0,-78.47618,-5.6107,597.0
010202,2017.0,01,AMAZONAS,02,BAGUA,02,ARAMANGO,05145,SELVA,17.0,778000.0,9420093.0,-78.49226,-5.24142,826.0
021801,2017.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08250,COSTA,17.0,766000.0,9009183.0,-78.58085,-8.95559,51.0
021801,2017.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08264,COSTA,17.0,771000.0,9000716.0,-78.53894,-9.03184,49.0
021801,2017.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08266,COSTA,17.0,773000.0,8997907.0,-78.51307,-9.05705,142.0
021804,2017.0,02,ANCASH,18,SANTA,04,MACATE,08276,SIERRA,17.0,825000.0,9023678.0,-78.04924,-8.82079,3371.0
020801,2017.0,02,ANCASH,08,CASMA,01,CASMA,08706,COSTA,17.0,800000.0,8938249.0,-78.26826,-9.59431,291.0
020102,2017.0,02,ANCASH,01,HUARAZ,02,COCHABAMBA,08727,SIERRA,18.0,188000.0,8954006.0,-77.8421,-9.45108,3970.0
020105,2017.0,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08809,SIERRA,18.0,221000.0,8951298.0,-77.5414,-9.47785,2966.0
020108,2017.0,02,ANCASH,01,HUARAZ,08,OLLEROS,08972,SIERRA,18.0,229000.0,8931032.0,-77.46871,-9.66151,3545.0
020111,2017.0,02,ANCASH,01,HUARAZ,11,PIRA,08874,SIERRA,18.0,207000.0,8946380.0,-77.66796,-9.52134,4183.0
020608,2017.0,02,ANCASH,06,CARHUAZ,08,SAN MIGUEL DE ACO,09132,SIERRA,18.0,222000.0,8963461.0,-77.53153,-9.36801,3521.0
020609,2017.0,02,ANCASH,06,CARHUAZ,09,SHILLA,09007,SIERRA,18.0,212000.0,8979978.0,-77.61919,-9.21813,3139.0
020611,2017.0,02,ANCASH,06,CARHUAZ,11,YUNGAR,09111,SIERRA,18.0,215000.0,8961185.0,-77.59911,-9.38808,2997.0
020603,2017.0,02,ANCASH,06,CARHUAZ,03,AMASHCA,08995,SIERRA,18.0,211000.0,8981061.0,-77.63112,-9.20825,3361.0
022005,2017.0,02,ANCASH,20,YUNGAY,05,QUILLO,08692,SIERRA,18.0,178000.0,8966017.0,-77.93493,-9.34181,3766.0
022005,2017.0,02,ANCASH,20,YUNGAY,05,QUILLO,08694,SIERRA,18.0,173000.0,8966720.0,-77.97263,-9.33514,2383.0
022005,2017.0,02,ANCASH,20,YUNGAY,05,QUILLO,08683,SIERRA,18.0,176000.0,8974563.0,-77.94975,-9.26448,4103.0
022006,2017.0,02,ANCASH,20,YUNGAY,06,RANRAHIRCA,08623,SIERRA,18.0,205000.0,8987155.0,-77.68179,-9.15282,3209.0
021206,2017.0,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,08365,SIERRA,17.0,826000.0,8988966.0,-78.03557,-9.13425,2102.0
021004,2017.0,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09339,SIERRA,18.0,252000.0,8939276.0,-77.26349,-9.58841,4561.0
021008,2017.0,02,ANCASH,10,HUARI,08,HUANTAR,09318,SIERRA,18.0,263000.0,8953238.0,-77.16222,-9.46286,3035.0
021014,2017.0,02,ANCASH,10,HUARI,14,SAN MARCOS,09354,SIERRA,18.0,267000.0,8945914.0,-77.12544,-9.52929,3232.0
021306,2017.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08551,SIERRA,18.0,225000.0,9004436.0,-77.50442,-8.99792,3647.0
020402,2017.0,02,ANCASH,04,ASUNCION,02,ACOCHACA,09147,SIERRA,18.0,237000.0,8991477.0,-77.39319,-9.11578,3515.0
021701,2017.0,02,ANCASH,17,RECUAY,01,RECUAY,09438,SIERRA,18.0,233000.0,8927750.0,-77.43428,-9.69142,3682.0
021510,2017.0,02,ANCASH,15,PALLASCA,10,SANTA ROSA,08140,SIERRA,17.0,821000.0,9058216.0,-78.08052,-8.50901,1962.0
021904,2017.0,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,08189,SIERRA,18.0,207000.0,9047245.0,-77.6625,-8.60999,3789.0
030101,2017.0,03,APUR?ûMAC,01,ABANCAY,01,ABANCAY,15036,SIERRA,18.0,724000.0,8490800.0,-72.92782,-13.643,2354.0
030106,2017.0,03,APUR?ûMAC,01,ABANCAY,06,LAMBRAMA,15056,SIERRA,18.0,742000.0,8467956.0,-72.75766,-13.84793,3718.0
030207,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,07,KISHUARA,14695,SIERRA,18.0,702000.0,8480876.0,-73.13195,-13.7343,4328.0
030209,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,09,PACUCHA,14722,SIERRA,18.0,687000.0,8492309.0,-73.27031,-13.63197,3322.0
030209,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,09,PACUCHA,14716,SIERRA,18.0,678000.0,8493751.0,-73.35328,-13.61951,3484.0
030215,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,15,SANTA MARIA DE CHICMO,14870,SIERRA,18.0,658000.0,8485940.0,-73.53979,-13.69128,3867.0
030216,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,16,TALAVERA,14825,SIERRA,18.0,670000.0,8490542.0,-73.43049,-13.64901,2888.0
030216,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,16,TALAVERA,14823,SIERRA,18.0,667000.0,8490884.0,-73.45459,-13.64607,2810.0
030304,2017.0,03,APUR?ûMAC,03,ANTABAMBA,04,JUAN ESPINOZA MEDRANO,15251,SIERRA,18.0,725000.0,8401144.0,-72.91081,-14.45304,3531.0
030417,2017.0,03,APUR?ûMAC,04,AYMARAES,17,YANACA,14956,SIERRA,18.0,700000.0,8423543.0,-73.14369,-14.25255,3772.0
030414,2017.0,03,APUR?ûMAC,04,AYMARAES,14,TAPAIRIHUA,14948,SIERRA,18.0,702000.0,8441632.0,-73.12873,-14.08896,3655.0
030415,2017.0,03,APUR?ûMAC,04,AYMARAES,15,TINTAY,14927,SIERRA,18.0,694000.0,8456282.0,-73.20205,-13.95711,3178.0
030502,2017.0,03,APUR?ûMAC,05,COTABAMBAS,02,COTABAMBAS,15142,SIERRA,18.0,785000.0,8480118.0,-72.36509,-13.73416,3550.0
030501,2017.0,03,APUR?ûMAC,05,COTABAMBAS,01,TAMBOBAMBA,15148,SIERRA,18.0,801000.0,8477539.0,-72.21877,-13.75584,3233.0
030104,2017.0,03,APUR?ûMAC,01,ABANCAY,04,CURAHUASI,14995,SIERRA,18.0,739000.0,8501577.0,-72.78825,-13.5444,3509.0
030105,2017.0,03,APUR?ûMAC,01,ABANCAY,05,HUANIPACA,14976,SIERRA,18.0,713000.0,8505351.0,-73.03184,-13.51234,3027.0
030207,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,07,KISHUARA,14684,SIERRA,18.0,696000.0,8495733.0,-73.18761,-13.60044,2600.0
030207,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,07,KISHUARA,14682,SIERRA,18.0,697000.0,8500941.0,-73.17804,-13.5533,2655.0
030216,2017.0,03,APUR?ûMAC,02,ANDAHUAYLAS,16,TALAVERA,14812,SIERRA,18.0,669000.0,8499975.0,-73.44076,-13.56381,2978.0
030605,2017.0,03,APUR?ûMAC,06,CHINCHEROS,05,OCOBAMBA,14581,SIERRA,18.0,659000.0,8506250.0,-73.53345,-13.50765,2509.0
030606,2017.0,03,APUR?ûMAC,06,CHINCHEROS,06,ONGOY,14564,SIERRA,18.0,653000.0,8514702.0,-73.59052,-13.43157,3354.0
030606,2017.0,03,APUR?ûMAC,06,CHINCHEROS,06,ONGOY,14567,SIERRA,18.0,643000.0,8516859.0,-73.67786,-13.41254,3063.0
040112,2017.0,04,AREQUIPA,01,AREQUIPA,12,PAUCARPATA,18891,SIERRA,19.0,236000.0,8183069.0,-71.46762,-16.41939,2727.0
040113,2017.0,04,AREQUIPA,01,AREQUIPA,13,POCSI,18924,SIERRA,19.0,244000.0,8173451.0,-71.39934,-16.50706,3004.0
040128,2017.0,04,AREQUIPA,01,AREQUIPA,28,YURA,18839,SIERRA,19.0,233000.0,8222174.0,-71.4958,-16.06582,4179.0
040129,2017.0,04,AREQUIPA,01,AREQUIPA,29,JOSE LUIS BUSTAMANTE Y RIVERO,18893,SIERRA,19.0,230000.0,8182109.0,-71.52462,-16.42738,2335.0
040516,2017.0,04,AREQUIPA,05,CAYLLOMA,16,TAPAY,18669,SIERRA,19.0,187000.0,8278907.0,-71.91977,-15.54813,4679.0
040517,2017.0,04,AREQUIPA,05,CAYLLOMA,17,TISCO,18706,SIERRA,19.0,238000.0,8328450.0,-71.43785,-15.10642,4410.0
040706,2017.0,04,AREQUIPA,07,ISLAY,06,PUNTA DE BOMBON,18995,COSTA,19.0,204000.0,8098136.0,-71.78278,-17.18246,5.0
040706,2017.0,04,AREQUIPA,07,ISLAY,06,PUNTA DE BOMBON,18991,COSTA,19.0,201000.0,8100565.0,-71.80738,-17.16018,5.0
040504,2017.0,04,AREQUIPA,05,CAYLLOMA,04,CALLALLI,18714,SIERRA,19.0,258000.0,8278148.0,-71.2568,-15.56278,4665.0
040506,2017.0,04,AREQUIPA,05,CAYLLOMA,06,COPORAQUE,18689,SIERRA,19.0,217000.0,8269654.0,-71.64362,-15.63519,3495.0
040507,2017.0,04,AREQUIPA,05,CAYLLOMA,07,HUAMBO,18762,SIERRA,18.0,802000.0,8257440.0,-72.18231,-15.74333,3694.0
040511,2017.0,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,18764,SIERRA,19.0,187000.0,8243205.0,-71.92246,-15.87049,4287.0
040119,2017.0,04,AREQUIPA,01,AREQUIPA,19,SAN JUAN DE TARUCANI,18844,SIERRA,19.0,276000.0,8208000.0,-71.09799,-16.19816,4619.0
040206,2017.0,04,AREQUIPA,02,CAMANA,06,OCO?æA,18809,COSTA,18.0,699000.0,8183719.0,-73.13524,-16.41974,556.0
040206,2017.0,04,AREQUIPA,02,CAMANA,06,OCO?æA,18811,COSTA,18.0,718000.0,8188813.0,-72.95477,-16.37203,877.0
040402,2017.0,04,AREQUIPA,04,CASTILLA,02,ANDAGUA,18611,SIERRA,18.0,789000.0,8291748.0,-72.31001,-15.43507,4306.0
040408,2017.0,04,AREQUIPA,04,CASTILLA,08,MACHAGUAY,18624,SIERRA,18.0,766000.0,8271271.0,-72.51534,-15.62244,3788.0
040411,2017.0,04,AREQUIPA,04,CASTILLA,11,TIPAN,18642,SIERRA,18.0,769000.0,8260457.0,-72.49459,-15.71989,2198.0
040608,2017.0,04,AREQUIPA,06,CONDESUYOS,08,YANAQUIHUA,18585,SIERRA,18.0,723000.0,8254869.0,-72.91659,-15.77482,2906.0
040603,2017.0,04,AREQUIPA,06,CONDESUYOS,03,CAYARANI,18571,SIERRA,19.0,179000.0,8362645.0,-71.98265,-14.79109,4642.0
040312,2017.0,04,AREQUIPA,03,CARAVELI,12,QUICACHA,18515,SIERRA,18.0,630000.0,8294220.0,-73.78406,-15.4257,3604.0
040105,2017.0,04,AREQUIPA,01,AREQUIPA,05,CHARACATO,18916,SIERRA,19.0,241000.0,8176477.0,-71.42816,-16.47939,2956.0
050203,2017.0,05,AYACUCHO,02,CANGALLO,03,LOS MOROCHUCOS,14116,SIERRA,18.0,580000.0,8515707.0,-74.25688,-13.42533,3767.0
050206,2017.0,05,AYACUCHO,02,CANGALLO,06,TOTOS,14094,SIERRA,18.0,556000.0,8497439.0,-74.48453,-13.59107,3035.0
050601,2017.0,05,AYACUCHO,06,LUCANAS,01,PUQUIO,14410,SIERRA,18.0,594000.0,8375174.0,-74.12496,-14.69547,3207.0
050609,2017.0,05,AYACUCHO,06,LUCANAS,09,LEONCIO PRADO,14383,SIERRA,18.0,526000.0,8379763.0,-74.76303,-14.6555,2807.0
050611,2017.0,05,AYACUCHO,06,LUCANAS,11,LUCANAS,14377,SIERRA,18.0,586000.0,8387533.0,-74.19785,-14.58399,4009.0
050806,2017.0,05,AYACUCHO,08,PAUCAR DEL SARA SARA,06,OYOLO,14513,SIERRA,18.0,692000.0,8322272.0,-73.21444,-15.16835,3910.0
050705,2017.0,05,AYACUCHO,07,PARINACOCHAS,05,PULLO,14499,SIERRA,18.0,633000.0,8305270.0,-73.76059,-15.32569,3665.0
050706,2017.0,05,AYACUCHO,07,PARINACOCHAS,06,PUYUSCA,14492,SIERRA,18.0,656000.0,8301929.0,-73.54372,-15.35458,3599.0
050701,2017.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,SIERRA,18.0,632000.0,8339026.0,-73.77293,-15.02063,3270.0
050302,2017.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,SIERRA,18.0,575000.0,8478682.0,-74.30736,-13.76024,3404.0
051012,2017.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,SIERRA,18.0,526000.0,8490175.0,-74.75881,-13.65718,4046.0
051101,2017.0,05,AYACUCHO,11,VILCAS HUAMAN,01,VILCAS HUAMAN,14177,SIERRA,18.0,613000.0,8492186.0,-73.95329,-13.6369,3286.0
050102,2017.0,05,AYACUCHO,01,HUAMANGA,02,ACOCRO,14039,SIERRA,18.0,600000.0,8535882.0,-74.07749,-13.24232,3387.0
050102,2017.0,05,AYACUCHO,01,HUAMANGA,02,ACOCRO,14038,SIERRA,18.0,601000.0,8539610.0,-74.06536,-13.20858,3177.0
050108,2017.0,05,AYACUCHO,01,HUAMANGA,08,QUINUA,13924,SIERRA,18.0,595000.0,8553582.0,-74.12742,-13.08246,2993.0
050405,2017.0,05,AYACUCHO,04,HUANTA,05,LURICOCHA,13622,SIERRA,18.0,579000.0,8572362.0,-74.27027,-12.9131,2532.0
050407,2017.0,05,AYACUCHO,04,HUANTA,07,SIVIA,13565,SELVA,18.0,607000.0,8615243.0,-74.01899,-12.52456,2601.0
050402,2017.0,05,AYACUCHO,04,HUANTA,02,AYAHUANCO,13541,SIERRA,18.0,576000.0,8605010.0,-74.30221,-12.61797,3520.0
050502,2017.0,05,AYACUCHO,05,LA MAR,02,ANCO,13842,SIERRA,18.0,645000.0,8555536.0,-73.6626,-13.06281,3440.0
050502,2017.0,05,AYACUCHO,05,LA MAR,02,ANCO,13828,SIERRA,18.0,652000.0,8571756.0,-73.59518,-12.91581,1430.0
050508,2017.0,05,AYACUCHO,05,LA MAR,08,TAMBO,13774,SIERRA,18.0,609000.0,8572934.0,-73.99987,-12.90703,3177.0
050509,2017.0,05,AYACUCHO,05,LA MAR,09,SAMUGARI,13760,SIERRA,18.0,641000.0,8575422.0,-73.70308,-12.88323,805.0
070106,2017.0,07,CALLAO,01,CALLAO,06,VENTANILLA,12627,COSTA,18.0,270000.0,8683750.0,-77.11213,-11.89891,258.0
080704,2017.0,08,CUSCO,07,CHUMBIVILCAS,04,COLQUEMARCA,16579,SIERRA,18.0,818000.0,8408764.0,-72.04961,-14.375,3785.0
080706,2017.0,08,CUSCO,07,CHUMBIVILCAS,06,LLUSCO,16552,SIERRA,18.0,813000.0,8408484.0,-72.10252,-14.37819,3405.0
080707,2017.0,08,CUSCO,07,CHUMBIVILCAS,07,QUI?æOTA,16560,SIERRA,18.0,811000.0,8417450.0,-72.12096,-14.29743,3606.0
080708,2017.0,08,CUSCO,07,CHUMBIVILCAS,08,VELILLE,16627,SIERRA,19.0,181000.0,8397458.0,-71.96198,-14.47697,4089.0
080805,2017.0,08,CUSCO,08,ESPINAR,05,PALLPATA,16738,SIERRA,19.0,268000.0,8351266.0,-71.16095,-14.90308,4053.0
080807,2017.0,08,CUSCO,08,ESPINAR,07,SUYCKUTAMBO,16673,SIERRA,19.0,216000.0,8351251.0,-71.63615,-14.89824,4381.0
080707,2017.0,08,CUSCO,07,CHUMBIVILCAS,07,QUI?æOTA,16565,SIERRA,18.0,793000.0,8400077.0,-72.28483,-14.45629,4437.0
080907,2017.0,08,CUSCO,09,LA CONVENCI?ôN,07,KIMBIRI,15302,SELVA,18.0,651000.0,8589821.0,-73.61028,-12.75258,1461.0
080910,2017.0,08,CUSCO,09,LA CONVENCI?ôN,10,PICHARI,15273,SELVA,18.0,625000.0,8618660.0,-73.84658,-12.49298,539.0
080910,2017.0,08,CUSCO,09,LA CONVENCI?ôN,10,PICHARI,15254,SELVA,18.0,613000.0,8645920.0,-73.9616,-12.24697,541.0
081103,2017.0,08,CUSCO,11,PAUCARTAMBO,03,CHALLABAMBA,15917,SIERRA,19.0,200000.0,8548710.0,-71.76946,-13.1131,3827.0
081201,2017.0,08,CUSCO,12,QUISPICANCHI,01,URCOS,16052,SIERRA,19.0,215000.0,8479036.0,-71.63307,-13.74395,3832.0
081203,2017.0,08,CUSCO,12,QUISPICANCHI,03,CAMANTI,16087,SELVA,19.0,328000.0,8543169.0,-70.59059,-13.17316,616.0
081204,2017.0,08,CUSCO,12,QUISPICANCHI,04,CCARHUAYO,16084,SIERRA,19.0,246000.0,8496613.0,-71.34331,-13.58806,4050.0
081206,2017.0,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,16162,SIERRA,19.0,230000.0,8458260.0,-71.49606,-13.93307,3622.0
080206,2017.0,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16308,SIERRA,19.0,202000.0,8476295.0,-71.75261,-13.7674,4174.0
080301,2017.0,08,CUSCO,03,ANTA,01,ANTA,15645,SIERRA,18.0,804000.0,8511386.0,-72.1911,-13.4498,3315.0
081005,2017.0,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,SIERRA,18.0,823000.0,8486301.0,-72.01211,-13.67429,3410.0
080304,2017.0,08,CUSCO,03,ANTA,04,CHINCHAYPUJIO,15682,SIERRA,18.0,803000.0,8494085.0,-72.19928,-13.60617,3917.0
081301,2017.0,08,CUSCO,13,URUBAMBA,01,URUBAMBA,15711,SIERRA,18.0,804000.0,8531688.0,-72.19326,-13.26644,3060.0
080605,2017.0,08,CUSCO,06,CANCHIS,05,PITUMARCA,16370,SIERRA,19.0,243000.0,8457022.0,-71.37788,-13.94544,4597.0
080601,2017.0,08,CUSCO,06,CANCHIS,01,SICUANI,16445,SIERRA,19.0,258000.0,8420763.0,-71.24622,-14.27432,3682.0
080404,2017.0,08,CUSCO,04,CALCA,04,LARES,15813,SIERRA,18.0,824000.0,8564289.0,-72.01477,-12.96998,3888.0
080408,2017.0,08,CUSCO,04,CALCA,08,YANATILE,15794,SIERRA,18.0,799000.0,8589736.0,-72.24483,-12.74265,2615.0
090402,2017.0,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,SIERRA,18.0,447000.0,8552017.0,-75.49201,-13.09762,4587.0
090405,2017.0,09,HUANCAVELICA,04,CASTROVIRREYNA,05,CHUPAMARCA,13453,SIERRA,18.0,446000.0,8574992.0,-75.49373,-12.88986,4549.0
090701,2017.0,09,HUANCAVELICA,07,TAYACAJA,01,PAMPAS,13049,SIERRA,18.0,515000.0,8619482.0,-74.86104,-12.48797,3408.0
090705,2017.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12972,SIERRA,18.0,541000.0,8623464.0,-74.62026,-12.45173,3702.0
090117,2017.0,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13428,SIERRA,18.0,522000.0,8592517.0,-74.79934,-12.73178,4128.0
090103,2017.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13376,SIERRA,18.0,517000.0,8614721.0,-74.84607,-12.53102,3831.0
090106,2017.0,09,HUANCAVELICA,01,HUANCAVELICA,06,HUACHOCOLPA,13449,SIERRA,18.0,504000.0,8564331.0,-74.96678,-12.98674,4722.0
090108,2017.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,SIERRA,18.0,496000.0,8620185.0,-75.03249,-12.48165,3873.0
090204,2017.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,SIERRA,18.0,559000.0,8575265.0,-74.45951,-12.88731,3562.0
090206,2017.0,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,13133,SIERRA,18.0,528000.0,8590830.0,-74.74017,-12.74698,3889.0
090208,2017.0,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,13157,SIERRA,18.0,539000.0,8589033.0,-74.63826,-12.76312,3949.0
090301,2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,SIERRA,18.0,533000.0,8536160.0,-74.69368,-13.24129,4577.0
090301,2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13291,SIERRA,18.0,533000.0,8556671.0,-74.69199,-13.05582,4257.0
090301,2017.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13281,SIERRA,18.0,523000.0,8555872.0,-74.7923,-13.06315,4271.0
090303,2017.0,09,HUANCAVELICA,03,ANGARAES,03,CALLANMARCA,13237,SIERRA,18.0,541000.0,8578845.0,-74.62634,-12.85523,3523.0
090506,2017.0,09,HUANCAVELICA,05,CHURCAMPA,06,LOCROJA,13101,SIERRA,18.0,559000.0,8597356.0,-74.45593,-12.68754,4148.0
090509,2017.0,09,HUANCAVELICA,05,CHURCAMPA,09,SAN PEDRO DE CORIS,13090,SIERRA,18.0,557000.0,8605726.0,-74.47747,-12.61189,4027.0
090614,2017.0,09,HUANCAVELICA,06,HUAYTARA,14,SANTIAGO DE QUIRAHUARA,13530,SIERRA,18.0,500000.0,8446921.0,-74.99642,-14.0484,2838.0
090615,2017.0,09,HUANCAVELICA,06,HUAYTARA,15,SANTO DOMINGO DE CAPILLAS,13505,SIERRA,18.0,475000.0,8484670.0,-75.2295,-13.70696,3962.0
090705,2017.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12952,SIERRA,18.0,540000.0,8632792.0,-74.63534,-12.36741,2039.0
090709,2017.0,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,12992,SIERRA,18.0,509000.0,8653396.0,-74.9183,-12.18131,3925.0
090717,2017.0,09,HUANCAVELICA,07,TAYACAJA,17,SURCUBAMBA,12929,SIERRA,18.0,541000.0,8657178.0,-74.61892,-12.14686,3856.0
101002,2017.0,10,HU?ÁNUCO,10,LAURICOCHA,02,BA?æOS,10311,SIERRA,18.0,310000.0,8879494.0,-76.73366,-10.13194,4057.0
101005,2017.0,10,HU?ÁNUCO,10,LAURICOCHA,05,RONDOS,10301,SIERRA,18.0,306000.0,8892887.0,-76.77366,-10.01065,4173.0
101007,2017.0,10,HU?ÁNUCO,10,LAURICOCHA,07,SAN MIGUEL DE CAURI,10331,SIERRA,18.0,324000.0,8855041.0,-76.60608,-10.35367,4398.0
101007,2017.0,10,HU?ÁNUCO,10,LAURICOCHA,07,SAN MIGUEL DE CAURI,10325,SIERRA,18.0,319000.0,8875511.0,-76.65132,-10.16838,4018.0
101104,2017.0,10,HU?ÁNUCO,11,YAROWILCA,04,APARICIO POMARES,10244,SIERRA,18.0,320000.0,8920763.0,-76.64123,-9.7593,3702.0
101104,2017.0,10,HU?ÁNUCO,11,YAROWILCA,04,APARICIO POMARES,10243,SIERRA,18.0,323000.0,8922267.0,-76.6149,-9.74583,4117.0
100205,2017.0,10,HU?ÁNUCO,02,AMBO,05,HUACAR,10368,SIERRA,18.0,362000.0,8865928.0,-76.26223,-10.25676,2978.0
100501,2017.0,10,HU?ÁNUCO,05,HUAMALIES,01,LLATA,09728,SIERRA,18.0,301000.0,8943717.0,-76.81491,-9.5509,3420.0
100507,2017.0,10,HU?ÁNUCO,05,HUAMALIES,07,MONZON,09653,SIERRA,18.0,364000.0,8984405.0,-76.24163,-9.18549,1288.0
100510,2017.0,10,HU?ÁNUCO,05,HUAMALIES,10,SINGA,09692,SIERRA,18.0,296000.0,8966431.0,-76.85679,-9.34534,4116.0
100101,2017.0,10,HU?ÁNUCO,01,HUANUCO,01,HUANUCO,10109,SIERRA,18.0,362000.0,8900169.0,-76.26296,-9.94713,2034.0
100102,2017.0,10,HU?ÁNUCO,01,HUANUCO,02,AMARILIS,10116,SIERRA,18.0,366000.0,8905706.0,-76.22124,-9.89722,1911.0
100103,2017.0,10,HU?ÁNUCO,01,HUANUCO,03,CHINCHAO,10024,SIERRA,18.0,396000.0,8919327.0,-75.9525,-9.77491,2794.0
100103,2017.0,10,HU?ÁNUCO,01,HUANUCO,03,CHINCHAO,10008,SIERRA,18.0,394000.0,8925832.0,-75.9699,-9.71603,2936.0
100105,2017.0,10,HU?ÁNUCO,01,HUANUCO,05,MARGOS,10160,SIERRA,18.0,335000.0,8889464.0,-76.50758,-10.04291,3979.0
100109,2017.0,10,HU?ÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10071,SIERRA,18.0,365000.0,8913398.0,-76.23543,-9.82761,2636.0
100313,2017.0,10,HU?ÁNUCO,03,DOS DE MAYO,13,PACHAS,10178,SIERRA,18.0,305000.0,8926386.0,-76.78113,-9.70776,3652.0
100401,2017.0,10,HU?ÁNUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09637,SIERRA,18.0,301000.0,9007232.0,-76.81077,-8.97671,3862.0
100404,2017.0,10,HU?ÁNUCO,04,HUACAYBAMBA,04,PINRA,09619,SIERRA,18.0,281000.0,9013424.0,-76.9889,-8.91981,3873.0
100803,2017.0,10,HU?ÁNUCO,08,PACHITEA,03,MOLINO,09955,SIERRA,18.0,382000.0,8898191.0,-76.07986,-9.96566,3357.0
