UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
190302,2016.0,19,PASCO,03,OXAPAMPA,02,CHONTABAMBA,10864,SIERRA,18,452646.0,8832175.0,-75.4328390578,-10.5641838123,2147.0
190302,2016.0,19,PASCO,03,OXAPAMPA,02,CHONTABAMBA,10867,SIERRA,18,448316.0,8817805.0,-75.4726177384,-10.6940950394,2076.0
120810,2016.0,12,JUNÍN,08,YAULI,10,YAULI,10882,SIERRA,18,386422.0,8709890.0,-76.0420372317,-11.668534262,4877.0
120504,2016.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10894,SIERRA,18,439859.0,8799474.0,-75.550252852,-10.8597434899,3160.0
120504,2016.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10900,SIERRA,18,410286.0,8788675.0,-75.8210791556,-10.95679713,3815.0
120504,2016.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10903,SIERRA,18,405849.0,8788990.0,-75.8616772603,-10.953835745,4096.0
120504,2016.0,12,JUNÍN,05,JUNIN,04,ULCUMAYO,10910,SIERRA,18,404005.0,8776633.0,-75.8788803853,-11.0655362503,4461.0
120708,2016.0,12,JUNÍN,07,TARMA,08,SAN PEDRO DE CAJAS,10924,SIERRA,18,407805.0,8756783.0,-75.8446183625,-11.2451378224,3966.0
120708,2016.0,12,JUNÍN,07,TARMA,08,SAN PEDRO DE CAJAS,10926,SIERRA,18,405818.0,8751423.0,-75.8629644305,-11.2935559161,4221.0
120704,2016.0,12,JUNÍN,07,TARMA,04,HUASAHUASI,10943,SIERRA,18,432125.0,8755119.0,-75.6218551834,-11.2607311165,2957.0
120707,2016.0,12,JUNÍN,07,TARMA,07,PALCAMAYO,10951,SIERRA,18,414418.0,8756471.0,-75.7840410793,-11.2481214114,4288.0
120705,2016.0,12,JUNÍN,07,TARMA,05,LA UNION,10967,SIERRA,18,420930.0,8743584.0,-75.724682861,-11.3648139804,3491.0
120702,2016.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10985,SIERRA,18,422901.0,8745355.0,-75.7065746238,-11.3488377593,3727.0
120709,2016.0,12,JUNÍN,07,TARMA,09,TAPO,10998,SIERRA,18,443766.0,8737527.0,-75.5154918929,-11.4200327481,3532.0
120709,2016.0,12,JUNÍN,07,TARMA,09,TAPO,11000,SIERRA,18,436909.0,8738174.0,-75.5783355905,-11.4140639904,3893.0
120709,2016.0,12,JUNÍN,07,TARMA,09,TAPO,11004,SIERRA,18,444769.0,8729455.0,-75.5064272754,-11.4930459255,4172.0
120701,2016.0,12,JUNÍN,07,TARMA,01,TARMA,11020,SIERRA,18,427359.0,8736957.0,-75.6658976411,-11.4248777276,3394.0
120701,2016.0,12,JUNÍN,07,TARMA,01,TARMA,11021,SIERRA,18,430322.0,8739387.0,-75.6386879787,-11.4029691378,3866.0
120305,2016.0,12,JUNÍN,03,CHANCHAMAYO,05,SAN RAMËN,11039,SELVA,18,466402.0,8774489.0,-75.3076383687,-11.0860470192,1057.0
120305,2016.0,12,JUNÍN,03,CHANCHAMAYO,05,SAN RAMËN,11041,SELVA,18,466324.0,8771430.0,-75.3083831837,-11.1137093673,1588.0
120301,2016.0,12,JUNÍN,03,CHANCHAMAYO,01,CHANCHAMAYO,11074,SELVA,18,443935.0,8776090.0,-75.5133235481,-11.0712856769,2719.0
120304,2016.0,12,JUNÍN,03,CHANCHAMAYO,04,SAN LUIS DE SHUARO,11084,SELVA,18,477165.0,8801100.0,-75.208918095,-10.8454593427,1442.0
120302,2016.0,12,JUNÍN,03,CHANCHAMAYO,02,PEREN?,11129,SELVA,18,485011.0,8794611.0,-75.1371611129,-10.9041910068,811.0
120302,2016.0,12,JUNÍN,03,CHANCHAMAYO,02,PEREN?,11143,SELVA,18,499669.0,8787661.0,-75.0030334751,-10.9670753722,1085.0
120303,2016.0,12,JUNÍN,03,CHANCHAMAYO,03,PICHANAQUI,11200,SELVA,18,524721.0,8788408.0,-74.7737402583,-10.9602355115,883.0
120303,2016.0,12,JUNÍN,03,CHANCHAMAYO,03,PICHANAQUI,11207,SELVA,18,510572.0,8786066.0,-74.9032359656,-10.9814813017,932.0
120303,2016.0,12,JUNÍN,03,CHANCHAMAYO,03,PICHANAQUI,11210,SELVA,18,519023.0,8784870.0,-74.8258729809,-10.9922685601,1106.0
120607,2016.0,12,JUNÍN,06,SATIPO,07,R?O NEGRO,11264,SELVA,18,532647.0,8761282.0,-74.700944839,-11.2054950503,909.0
120608,2016.0,12,JUNÍN,06,SATIPO,08,R?O TAMBO,11281,SELVA,18,584130.0,8779734.0,-74.2298082174,-11.0377925432,1338.0
120608,2016.0,12,JUNÍN,06,SATIPO,08,R?O TAMBO,11297,SELVA,18,627924.0,8744502.0,-73.8276554904,-11.3550698476,699.0
120601,2016.0,12,JUNÍN,06,SATIPO,01,SATIPO,11340,SELVA,18,558221.0,8763894.0,-74.4667293148,-11.1815472426,993.0
120605,2016.0,12,JUNÍN,06,SATIPO,05,PAMPA HERMOSA,11353,SIERRA,18,529882.0,8748317.0,-74.7261639715,-11.32277104,955.0
120699,2016.0,12,JUNÍN,06,SATIPO,99,MAZAMARI/PANGOA,11381,SELVA,18,549131.0,8750411.0,-74.5497970889,-11.3036205149,654.0
120699,2016.0,12,JUNÍN,06,SATIPO,99,MAZAMARI/PANGOA,11394,SELVA,18,559848.0,8745549.0,-74.4515185118,-11.3474195173,1280.0
120699,2016.0,12,JUNÍN,06,SATIPO,99,MAZAMARI/PANGOA,11419,SELVA,18,572441.0,8725700.0,-74.3356945459,-11.5266792626,1208.0
120699,2016.0,12,JUNÍN,06,SATIPO,99,MAZAMARI/PANGOA,11426,SELVA,18,559147.0,8733977.0,-74.457740166,-11.4520873052,836.0
120699,2016.0,12,JUNÍN,06,SATIPO,99,MAZAMARI/PANGOA,11442,SELVA,18,544751.0,8707790.0,-74.5893767527,-11.6891160187,3567.0
120418,2016.0,12,JUNÍN,04,JAUJA,18,MOLINOS,11480,SIERRA,18,458665.0,8709079.0,-75.3792593579,-11.6775090257,4367.0
120403,2016.0,12,JUNÍN,04,JAUJA,03,APATA,11483,SIERRA,18,473979.0,8733160.0,-75.2385706263,-11.4598824829,2130.0
120403,2016.0,12,JUNÍN,04,JAUJA,03,APATA,11492,SIERRA,18,460892.0,8691475.0,-75.3590394704,-11.8367290294,3350.0
120403,2016.0,12,JUNÍN,04,JAUJA,03,APATA,11496,SIERRA,18,459618.0,8689126.0,-75.3707584135,-11.8579610531,3303.0
120417,2016.0,12,JUNÍN,04,JAUJA,17,MASMA CHICCHE,11510,SIERRA,18,460270.0,8698304.0,-75.3646632516,-11.7749633604,3800.0
120408,2016.0,12,JUNÍN,04,JAUJA,08,HUAMALI,11515,SIERRA,18,454000.0,8694673.0,-75.4222607827,-11.8077282811,3339.0
120416,2016.0,12,JUNÍN,04,JAUJA,16,MASMA,11523,SIERRA,18,454062.0,8698294.0,-75.4216440701,-11.774975015,3616.0
120412,2016.0,12,JUNÍN,04,JAUJA,12,JULCAN,11529,SIERRA,18,454200.0,8700403.0,-75.4203483245,-11.7559049786,3725.0
120410,2016.0,12,JUNÍN,04,JAUJA,10,HUERTAS,11535,SIERRA,18,449387.0,8697975.0,-75.4645621188,-11.7777999966,3354.0
120426,2016.0,12,JUNÍN,04,JAUJA,26,POMACANCHA,11568,SIERRA,18,426505.0,8717013.0,-75.6741558725,-11.6052158156,4059.0
120426,2016.0,12,JUNÍN,04,JAUJA,26,POMACANCHA,11571,SIERRA,18,428749.0,8703636.0,-75.6538605396,-11.7262324603,4316.0
120432,2016.0,12,JUNÍN,04,JAUJA,32,TUNAN MARCA,11574,SIERRA,18,438446.0,8704171.0,-75.564863339,-11.721581005,3468.0
120421,2016.0,12,JUNÍN,04,JAUJA,21,MUQUIYAUYO,11595,SIERRA,18,450207.0,8693090.0,-75.4571022214,-11.8219817051,3352.0
120420,2016.0,12,JUNÍN,04,JAUJA,20,MUQUI,11602,SIERRA,18,453716.0,8690670.0,-75.4249258346,-11.8439213516,3311.0
120431,2016.0,12,JUNÍN,04,JAUJA,31,SINCOS,11613,SIERRA,18,443429.0,8679397.0,-75.5195657503,-11.9457053024,3680.0
120425,2016.0,12,JUNÍN,04,JAUJA,25,PARCO,11627,SIERRA,18,441570.0,8692506.0,-75.5364006811,-11.8271313525,3761.0
120411,2016.0,12,JUNÍN,04,JAUJA,11,JANJAILLO,11633,SIERRA,18,434763.0,8697295.0,-75.5987957401,-11.7836996683,3803.0
120206,2016.0,12,JUNÍN,02,CONCEPCION,06,COMAS,11649,SIERRA,18,499298.0,8710616.0,-75.0064446851,-11.6638588502,4060.0
120206,2016.0,12,JUNÍN,02,CONCEPCION,06,COMAS,11653,SIERRA,18,481926.0,8708103.0,-75.1658429614,-11.6865328514,4250.0
120207,2016.0,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11671,SIERRA,18,470073.0,8692578.0,-75.2747371374,-11.8268554996,4313.0
120212,2016.0,12,JUNÍN,02,CONCEPCION,12,NUEVE DE JULIO,11680,SIERRA,18,465286.0,8686259.0,-75.318753713,-11.8839512997,3327.0
120210,2016.0,12,JUNÍN,02,CONCEPCION,10,MATAHUASI,11692,SIERRA,18,461805.0,8684939.0,-75.3507340182,-11.8958518107,3273.0
120201,2016.0,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11701,SIERRA,18,466477.0,8682491.0,-75.3078550118,-11.9180373718,3335.0
120211,2016.0,12,JUNÍN,02,CONCEPCION,11,MITO,11703,SIERRA,18,460950.0,8681773.0,-75.3586234022,-11.924470845,3353.0
120204,2016.0,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11722,SIERRA,18,459366.0,8670791.0,-75.3733004788,-12.023764913,3513.0
120214,2016.0,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11734,SIERRA,18,445656.0,8666733.0,-75.4993214604,-12.0602657025,3797.0
120907,2016.0,12,JUNÍN,09,CHUPACA,07,SAN JUAN DE JARPA,11742,SIERRA,18,449903.0,8663118.0,-75.46035397,-12.093018548,3738.0
120902,2016.0,12,JUNÍN,09,CHUPACA,02,AHUAC,11745,SIERRA,18,458332.0,8665509.0,-75.382871853,-12.0715215398,4357.0
120902,2016.0,12,JUNÍN,09,CHUPACA,02,AHUAC,11748,SIERRA,18,463780.0,8666844.0,-75.33279485,-12.0595058938,3372.0
120904,2016.0,12,JUNÍN,09,CHUPACA,04,HUACHAC,11774,SIERRA,18,462027.0,8668214.0,-75.3488826648,-12.0471040398,3440.0
120901,2016.0,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,SIERRA,18,468152.0,8667778.0,-75.2926117413,-12.0511093512,3266.0
120901,2016.0,12,JUNÍN,09,CHUPACA,01,CHUPACA,11787,SIERRA,18,468491.0,8665705.0,-75.2895189588,-12.0698583137,3250.0
120908,2016.0,12,JUNÍN,09,CHUPACA,08,TRES DE DICIEMBRE,11812,SIERRA,18,473188.0,8662553.0,-75.2463923755,-12.0983991064,3176.0
120906,2016.0,12,JUNÍN,09,CHUPACA,06,SAN JUAN DE YSCOS,11816,SIERRA,18,468281.0,8662984.0,-75.291475024,-12.0944623738,3248.0
120903,2016.0,12,JUNÍN,09,CHUPACA,03,CHONGOS BAJO,11835,SIERRA,18,470754.0,8657271.0,-75.2688004728,-12.1461445509,3497.0
120909,2016.0,12,JUNÍN,09,CHUPACA,09,YANACANCHA,11847,SIERRA,18,443397.0,8643617.0,-75.5204806441,-12.2692615054,4546.0
120122,2016.0,12,JUNÍN,01,HUANCAYO,22,INGENIO,11850,SIERRA,18,471386.0,8684032.0,-75.2627560433,-11.9041445721,3496.0
120135,2016.0,12,JUNÍN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,11860,SIERRA,18,517400.0,8691046.0,-74.8402501399,-11.8407907311,4198.0
120135,2016.0,12,JUNÍN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,11868,SIERRA,18,524967.0,8686766.0,-74.7707482051,-11.8794527624,3113.0
120135,2016.0,12,JUNÍN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,11871,SIERRA,18,535240.0,8675692.0,-74.676307687,-11.9795053614,2575.0
120101,2016.0,12,JUNÍN,01,HUANCAYO,01,HUANCAYO,11891,SIERRA,18,474875.0,8664794.0,-75.2308647522,-12.0781531223,3187.0
120114,2016.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11897,SIERRA,18,477248.0,8671171.0,-75.2090233612,-12.0204983041,3334.0
120114,2016.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11899,SIERRA,18,475558.0,8668443.0,-75.2245642994,-12.0451560841,3275.0
120125,2016.0,12,JUNÍN,01,HUANCAYO,25,PILCOMAYO,11921,SIERRA,18,471960.0,8668172.0,-75.2576252477,-12.0475808248,3219.0
120119,2016.0,12,JUNÍN,01,HUANCAYO,19,HUANCAN,11926,SIERRA,18,475501.0,8661353.0,-75.2251455631,-12.1092759867,3193.0
120121,2016.0,12,JUNÍN,01,HUANCAYO,21,HUAYUCACHI,11934,SIERRA,18,476988.0,8658139.0,-75.2114969527,-12.1383528107,3343.0
120133,2016.0,12,JUNÍN,01,HUANCAYO,33,SAPALLANGA,11946,SIERRA,18,483079.0,8659376.0,-75.1555154623,-12.1272009733,3340.0
120126,2016.0,12,JUNÍN,01,HUANCAYO,26,PUCARA,11957,SIERRA,18,490207.0,8657764.0,-75.0900098389,-12.1418076599,4325.0
120126,2016.0,12,JUNÍN,01,HUANCAYO,26,PUCARA,11965,SIERRA,18,490362.0,8649039.0,-75.0886073128,-12.2207093241,3956.0
120116,2016.0,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11971,SIERRA,18,475958.0,8654771.0,-75.2209934217,-12.1688012296,3222.0
120111,2016.0,12,JUNÍN,01,HUANCAYO,11,CHUPURO,11979,SIERRA,18,472011.0,8655402.0,-75.2572698334,-12.1630645492,3304.0
120104,2016.0,12,JUNÍN,01,HUANCAYO,04,CARHUACALLANGA,11987,SIERRA,18,477976.0,8634135.0,-75.2025810981,-12.3554291709,3812.0
120108,2016.0,12,JUNÍN,01,HUANCAYO,08,CHONGOS ALTO,11997,SIERRA,18,452162.0,8619228.0,-75.440255697,-12.4899459071,4596.0
150202,2016.0,15,LIMA,02,BARRANCA,02,PARAMONGA,11999,COSTA,18,201663.0,8840344.0,-77.7252856488,-10.4789231035,332.0
150202,2016.0,15,LIMA,02,BARRANCA,02,PARAMONGA,12003,COSTA,18,186290.0,8823877.0,-77.8669729742,-10.6264369162,42.0
150203,2016.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12009,COSTA,18,203458.0,8821108.0,-77.7104244442,-10.6528464547,202.0
150203,2016.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12012,COSTA,18,199771.0,8817063.0,-77.744425214,-10.6890907641,368.0
150201,2016.0,15,LIMA,02,BARRANCA,01,BARRANCA,12023,COSTA,18,203050.0,8808895.0,-77.7151371058,-10.7631431078,135.0
150205,2016.0,15,LIMA,02,BARRANCA,05,SUPE PUERTO,12026,COSTA,18,200747.0,8804835.0,-77.7365097021,-10.7996385194,28.0
150204,2016.0,15,LIMA,02,BARRANCA,04,SUPE,12029,COSTA,18,229263.0,8809769.0,-77.4755556562,-10.7572534303,772.0
150204,2016.0,15,LIMA,02,BARRANCA,04,SUPE,12042,COSTA,18,207707.0,8805896.0,-77.6728221213,-10.7906093405,62.0
150305,2016.0,15,LIMA,03,CAJATAMBO,05,MANAS,12046,SIERRA,18,248606.0,8826207.0,-77.2976711936,-10.6100679829,1730.0
150302,2016.0,15,LIMA,03,CAJATAMBO,02,COPA,12055,SIERRA,18,271403.0,8848906.0,-77.0880380248,-10.4063555896,2884.0
150902,2016.0,15,LIMA,09,OYON,02,ANDAJES,12076,SIERRA,18,292464.0,8806525.0,-76.8980984274,-10.7906450869,2927.0
150901,2016.0,15,LIMA,09,OYON,01,OYON,12078,SIERRA,18,295927.0,8816101.0,-76.8659011102,-10.7042786259,4264.0
150812,2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12095,COSTA,18,217402.0,8780275.0,-77.5862304912,-11.0228381583,70.0
150812,2016.0,15,LIMA,08,HUAURA,12,VEGUETA,12097,COSTA,18,211735.0,8779692.0,-77.638108897,-11.0276639119,29.0
150802,2016.0,15,LIMA,08,HUAURA,02,AMBAR,12100,SIERRA,18,245676.0,8816464.0,-77.3251064002,-10.6979101937,2740.0
150802,2016.0,15,LIMA,08,HUAURA,02,AMBAR,12103,SIERRA,18,239835.0,8802348.0,-77.3794769036,-10.8250629716,1733.0
150806,2016.0,15,LIMA,08,HUAURA,06,HUAURA,12106,COSTA,18,238032.0,8790459.0,-77.3968166983,-10.932368581,1152.0
150806,2016.0,15,LIMA,08,HUAURA,06,HUAURA,12115,COSTA,18,214077.0,8775124.0,-77.6170514295,-11.0691134956,33.0
150810,2016.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12119,COSTA,18,216912.0,8774020.0,-77.5912115251,-11.0793103857,72.0
150801,2016.0,15,LIMA,08,HUAURA,01,HUACHO,12136,COSTA,18,222716.0,8749283.0,-77.5400664361,-11.3032628111,22.0
150811,2016.0,15,LIMA,08,HUAURA,11,SAYAN,12144,COSTA,18,234929.0,8757159.0,-77.4276681305,-11.2330374122,361.0
150808,2016.0,15,LIMA,08,HUAURA,08,PACCHO,12148,SIERRA,18,289579.0,8791869.0,-76.9253245599,-10.9229564049,3525.0
150606,2016.0,15,LIMA,06,HUARAL,06,IHUARI,12167,SIERRA,18,292695.0,8762124.0,-76.898549286,-11.1919966615,2807.0
150606,2016.0,15,LIMA,06,HUARAL,06,IHUARI,12169,SIERRA,18,284460.0,8754726.0,-76.974394738,-11.2583827782,1746.0
150612,2016.0,15,LIMA,06,HUARAL,12,VEINTISIETE DE NOVIEMBRE,12171,SIERRA,18,306400.0,8766983.0,-76.7728157037,-11.1488472674,3963.0
150608,2016.0,15,LIMA,06,HUARAL,08,PACARAOS,12172,SIERRA,18,318182.0,8769453.0,-76.6648299157,-11.1271347849,4785.0
150610,2016.0,15,LIMA,06,HUARAL,10,SANTA CRUZ DE ANDAMARCA,12173,SIERRA,18,329042.0,8767313.0,-76.5655193027,-11.1470161856,4609.0
150601,2016.0,15,LIMA,06,HUARAL,01,HUARAL,12184,COSTA,18,267978.0,8742256.0,-77.1261356823,-11.3700404633,917.0
150601,2016.0,15,LIMA,06,HUARAL,01,HUARAL,12190,COSTA,18,263549.0,8731465.0,-77.1674374086,-11.4672601355,275.0
150601,2016.0,15,LIMA,06,HUARAL,01,HUARAL,12197,COSTA,18,256954.0,8736230.0,-77.2275272115,-11.4237466526,224.0
150601,2016.0,15,LIMA,06,HUARAL,01,HUARAL,12198,COSTA,18,254582.0,8733455.0,-77.2494522956,-11.448656273,135.0
150605,2016.0,15,LIMA,06,HUARAL,05,CHANCAY,12214,COSTA,18,248529.0,8727186.0,-77.3053608518,-11.5048710977,17.0
150604,2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12231,COSTA,18,266009.0,8728866.0,-77.1450800519,-11.4909147229,264.0
150604,2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12236,COSTA,18,261503.0,8722434.0,-77.1868125225,-11.5487382175,125.0
150604,2016.0,15,LIMA,06,HUARAL,04,AUCALLAMA,12243,COSTA,18,256791.0,8714351.0,-77.23057473,-11.6214510597,26.0
150404,2016.0,15,LIMA,04,CANTA,04,HUAROS,12252,SIERRA,18,339298.0,8738397.0,-76.4729587876,-11.4089168215,4529.0
150401,2016.0,15,LIMA,04,CANTA,01,CANTA,12255,SIERRA,18,322934.0,8731158.0,-76.6232734892,-11.4735706084,2864.0
150106,2016.0,15,LIMA,01,LIMA,06,CARABAYLLO,12278,COSTA,18,275173.0,8692540.0,-77.0635293677,-11.8198275474,353.0
150106,2016.0,15,LIMA,01,LIMA,06,CARABAYLLO,12283,COSTA,18,284604.0,8688091.0,-76.977298072,-11.8606489854,802.0
150118,2016.0,15,LIMA,01,LIMA,18,LURIGANCHO,12291,COSTA,18,303716.0,8677798.0,-76.8025274351,-11.9548637742,1132.0
150118,2016.0,15,LIMA,01,LIMA,18,LURIGANCHO,12297,COSTA,18,288790.0,8674632.0,-76.939750064,-11.9825667869,392.0
150109,2016.0,15,LIMA,01,LIMA,09,CIENEGUILLA,12298,COSTA,18,309557.0,8664948.0,-76.7496592059,-12.0713492538,717.0
150123,2016.0,15,LIMA,01,LIMA,23,PACHACAMAC,12314,COSTA,18,298124.0,8650701.0,-76.8555476481,-12.1994438064,110.0
150123,2016.0,15,LIMA,01,LIMA,23,PACHACAMAC,12318,COSTA,18,298103.0,8647383.0,-76.855949895,-12.2294375921,82.0
150119,2016.0,15,LIMA,01,LIMA,19,LURIN,12324,COSTA,18,295288.0,8644472.0,-76.8820062936,-12.2555665207,22.0
150119,2016.0,15,LIMA,01,LIMA,19,LURIN,12333,COSTA,18,299999.0,8639925.0,-76.8389996648,-12.2969580303,35.0
150704,2016.0,15,LIMA,07,HUAROCHIRI,04,CARAMPOMA,12341,SIERRA,18,349233.0,8712920.0,-76.3830408445,-11.6397025417,4637.0
150724,2016.0,15,LIMA,07,HUAROCHIRI,24,SAN PEDRO DE CASTA,12348,SIERRA,18,331685.0,8699639.0,-76.5446421462,-11.7589485987,4050.0
150716,2016.0,15,LIMA,07,HUAROCHIRI,16,SAN ANTONIO,12352,SIERRA,18,301252.0,8689391.0,-76.8244530521,-11.849925927,1070.0
150716,2016.0,15,LIMA,07,HUAROCHIRI,16,SAN ANTONIO,12353,SIERRA,18,316199.0,8699448.0,-76.6867284745,-11.7598711303,3922.0
150732,2016.0,15,LIMA,07,HUAROCHIRI,32,SURCO,12368,SIERRA,18,341810.0,8683193.0,-76.4525274573,-11.9081150544,3203.0
150702,2016.0,15,LIMA,07,HUAROCHIRI,02,ANTIOQUIA,12380,SIERRA,18,339705.0,8665631.0,-76.4727138407,-12.0667841696,2415.0
150730,2016.0,15,LIMA,07,HUAROCHIRI,30,SANTIAGO DE TUNA,12382,SIERRA,18,336695.0,8676651.0,-76.4998140954,-11.9670099009,3633.0
150709,2016.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12396,SIERRA,18,359449.0,8666820.0,-76.2912987289,-12.0569289579,4602.0
150709,2016.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12398,SIERRA,18,366067.0,8659846.0,-76.2307992221,-12.1202607532,2856.0
150725,2016.0,15,LIMA,07,HUAROCHIRI,25,SAN PEDRO DE HUANCAYRE,12400,SIERRA,18,370594.0,8665473.0,-76.1889794134,-12.0695636065,4476.0
150726,2016.0,15,LIMA,07,HUAROCHIRI,26,SANGALLAYA,12411,SIERRA,18,365817.0,8654855.0,-76.2333033517,-12.1653749021,2734.0
150713,2016.0,15,LIMA,07,HUAROCHIRI,13,MARIATANA,12414,SIERRA,18,355838.0,8648481.0,-76.3252867993,-12.2225733296,3752.0
151030,2016.0,15,LIMA,10,YAUYOS,30,TOMAS,12425,SIERRA,18,422686.0,8657612.0,-75.7105816321,-12.1422836722,4419.0
151027,2016.0,15,LIMA,10,YAUYOS,27,SAN PEDRO DE PILAS,12444,SIERRA,18,369454.0,8616349.0,-76.2014605331,-12.5136659662,3152.0
151029,2016.0,15,LIMA,10,YAUYOS,29,TAURIPAMPA,12445,SIERRA,18,375184.0,8597484.0,-76.1494917282,-12.684452166,3424.0
151003,2016.0,15,LIMA,10,YAUYOS,03,AYAUCA,12450,SIERRA,18,384181.0,8590173.0,-76.0669219214,-12.7509034003,2857.0
151001,2016.0,15,LIMA,10,YAUYOS,01,YAUYOS,12454,SIERRA,18,392726.0,8614808.0,-75.9873617521,-12.5284681814,4615.0
151018,2016.0,15,LIMA,10,YAUYOS,18,LARAOS,12456,SIERRA,18,417110.0,8632854.0,-75.7624677593,-12.3660236145,3929.0
151023,2016.0,15,LIMA,10,YAUYOS,23,PUTINZA,12464,SIERRA,18,400616.0,8600360.0,-75.9152088475,-12.6593604474,3486.0
151032,2016.0,15,LIMA,10,YAUYOS,32,VIÐAC,12475,SIERRA,18,422927.0,8574460.0,-75.7104192094,-12.8941773062,4539.0
151009,2016.0,15,LIMA,10,YAUYOS,09,CHOCOS,12480,SIERRA,18,401675.0,8574249.0,-75.906300275,-12.8954790079,2419.0
150515,2016.0,15,LIMA,05,CAÐETE,15,SANTA CRUZ DE FLORES,12495,COSTA,18,323783.0,8607733.0,-76.6221704415,-12.5893442372,162.0
150513,2016.0,15,LIMA,05,CAÐETE,13,SAN ANTONIO,12506,COSTA,18,321516.0,8602133.0,-76.6433615421,-12.6398376276,30.0
150509,2016.0,15,LIMA,05,CAÐETE,09,MALA,12513,COSTA,18,328090.0,8600734.0,-76.5829282474,-12.6528463016,239.0
150509,2016.0,15,LIMA,05,CAÐETE,09,MALA,12516,COSTA,18,321550.0,8600788.0,-76.6431225758,-12.6519905399,23.0
150509,2016.0,15,LIMA,05,CAÐETE,09,MALA,12525,COSTA,18,323535.0,8593745.0,-76.6252533147,-12.7157697037,8.0
150512,2016.0,15,LIMA,05,CAÐETE,12,QUILMANA,12537,COSTA,18,346244.0,8566597.0,-76.4175320758,-12.9623875307,117.0
150512,2016.0,15,LIMA,05,CAÐETE,12,QUILMANA,12538,COSTA,18,345950.0,8563370.0,-76.4204072778,-12.9915453002,74.0
150504,2016.0,15,LIMA,05,CAÐETE,04,CERRO AZUL,12541,COSTA,18,341272.0,8559299.0,-76.4637443435,-13.0281096596,6.0
150510,2016.0,15,LIMA,05,CAÐETE,10,NUEVO IMPERIAL,12561,COSTA,18,353634.0,8561235.0,-76.3496750796,-13.0112261615,162.0
150510,2016.0,15,LIMA,05,CAÐETE,10,NUEVO IMPERIAL,12567,COSTA,18,362402.0,8556557.0,-76.2690509511,-13.0539208515,509.0
150501,2016.0,15,LIMA,05,CAÐETE,01,SAN VICENTE DE CAÐETE,12574,COSTA,18,352873.0,8554432.0,-76.3570205545,-13.0726904507,64.0
150501,2016.0,15,LIMA,05,CAÐETE,01,SAN VICENTE DE CAÐETE,12576,COSTA,18,349110.0,8551676.0,-76.3918656621,-13.0974149822,17.0
150508,2016.0,15,LIMA,05,CAÐETE,08,LUNAHUANA,12589,COSTA,18,382330.0,8569096.0,-76.0847887214,-12.9413965866,1423.0
150508,2016.0,15,LIMA,05,CAÐETE,08,LUNAHUANA,12600,COSTA,18,374629.0,8565693.0,-76.1559123027,-12.9718511497,445.0
150508,2016.0,15,LIMA,05,CAÐETE,08,LUNAHUANA,12601,COSTA,18,375950.0,8564679.0,-76.1437770858,-12.9810739323,699.0
150511,2016.0,15,LIMA,05,CAÐETE,11,PACARAN,12616,COSTA,18,383794.0,8576084.0,-76.0710241216,-12.8782708957,652.0
150516,2016.0,15,LIMA,05,CAÐETE,16,ZUÐIGA,12623,COSTA,18,387259.0,8578464.0,-76.0390036212,-12.8568741616,732.0
070106,2016.0,07,CALLAO,01,CALLAO,06,VENTANILLA,12627,COSTA,18,269942.0,8683750.0,-77.1121340036,-11.8989097497,258.0
110206,2016.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12629,COSTA,18,373834.0,8531254.0,-76.1647131843,-13.2831744487,217.0
110206,2016.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12631,COSTA,18,372294.0,8522867.0,-76.1792930725,-13.3589285952,101.0
110206,2016.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12634,COSTA,18,374574.0,8522416.0,-76.1582599757,-13.3631090355,118.0
