ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1202B_N,P1202B_DEP_COD,P1202B_DEP,P1202B_PROV_COD,P1202B_PROV,P1202B_DIST_COD,P1202B_DIST,P1202B_CANT,OMICAP1200A
2021.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00097,10,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,11,SAN ROMAN,02,CABANA,1.0,
2021.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00097,10,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,21,PUNO,05,EL COLLAO,01,ILAVE,5.0,
2021.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00138,11,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,04,ATUNCOLLA,1.0,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00008,1,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,11,SAN ROMAN,03,CABANILLAS,1.0,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00038,4,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,11,SAN ROMAN,03,CABANILLAS,3.0,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00051,6,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,11,SAN ROMAN,03,CABANILLAS,3.0,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00070,8,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,11,SAN ROMAN,03,CABANILLAS,8.0,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00088,10,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,11,SAN ROMAN,03,CABANILLAS,8.0,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00095,11,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,11,SAN ROMAN,03,CABANILLAS,4.0,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00105,12,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,11,SAN ROMAN,03,CABANILLAS,1.0,
2021.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00114,13,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,11,SAN ROMAN,03,CABANILLAS,6.0,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00008,1,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,2.0,
2021.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00015,2,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,09,MOHO,01,MOHO,2.0,
2021.0,21,PUNO,09,MOHO,03,HUAYRAPATA,17706,00070,8,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,2.0,
2021.0,21,PUNO,01,PUNO,09,MAÑAZO,17777,00020,2,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,15,VILQUE,2.0,
2021.0,21,PUNO,01,PUNO,09,MAÑAZO,17777,00087,10,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,15,VILQUE,1.0,
2021.0,21,PUNO,01,PUNO,09,MAÑAZO,17777,00096,12,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,15,VILQUE,1.0,
2021.0,21,PUNO,01,PUNO,09,MAÑAZO,17777,00100,13,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,21,PUNO,01,PUNO,14,TIQUILLACA,1.0,
2021.0,21,PUNO,01,PUNO,05,CAPACHICA,17878,00060,7,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,11,PICHACANI,1.0,
2021.0,21,PUNO,01,PUNO,05,CAPACHICA,17878,00063,8,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,07,LAMPA,06,PALCA,1.0,
2021.0,21,PUNO,01,PUNO,12,PLATERIA,17896,00040,4,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,21,PUNO,01,PUNO,06,CHUCUITO,4.0,
2021.0,21,PUNO,01,PUNO,12,PLATERIA,17896,00043,5,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,06,CHUCUITO,1.0,
2021.0,21,PUNO,01,PUNO,12,PLATERIA,17912,00018,3,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,Pase,Pase,NO REALIZÓ ACTIVIDAD,1.0,21,PUNO,01,PUNO,12,PLATERIA,2.0,
2021.0,21,PUNO,01,PUNO,12,PLATERIA,17912,00030,6,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,01,PUNO,1.0,
2021.0,21,PUNO,01,PUNO,12,PLATERIA,17912,00035,7,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,06,CHUCUITO,1.0,
2021.0,21,PUNO,01,PUNO,12,PLATERIA,17912,00042,8,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,06,CHUCUITO,1.0,
2021.0,21,PUNO,01,PUNO,12,PLATERIA,17912,00058,10,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,06,CHUCUITO,12.0,
2021.0,21,PUNO,01,PUNO,01,PUNO,17942,00020,2,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,21,PUNO,01,PUNO,03,AMANTANI,1.0,
2021.0,21,PUNO,01,PUNO,01,PUNO,17942,00044,4,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,03,AMANTANI,4.0,
2021.0,21,PUNO,01,PUNO,01,PUNO,17942,00133,12,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,21,PUNO,01,PUNO,03,AMANTANI,3.0,
2021.0,21,PUNO,01,PUNO,11,PICHACANI,17964,00073,10,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,05,EL COLLAO,03,PILCUYO,30.0,
2021.0,21,PUNO,01,PUNO,02,ACORA,17980,00104,10,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,02,ACORA,8.0,
2021.0,21,PUNO,01,PUNO,02,ACORA,17987,00164,12,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,12,PLATERIA,5.0,
2021.0,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00175,10,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,02,ACORA,4.0,
2021.0,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00193,11,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,02,ACORA,9.0,
2021.0,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00061,7,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,06,CHUCUITO,3.0,
2021.0,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00049,6,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,05,EL COLLAO,03,PILCUYO,2.0,
2021.0,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00023,2,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,02,ACORA,1.0,
2021.0,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00062,5,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,02,ACORA,1.0,
2021.0,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00104,9,Completa,Sierra,Sierra Sur,170.00873015873017,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,02,ACORA,3.0,
2021.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18302,00010,1,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,13,YUNGUYO,03,COPANI,5.0,
2021.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18302,00046,5,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,04,CHUCUITO,01,JULI,4.0,
2021.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18316,00004,1,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,13,YUNGUYO,03,COPANI,3.0,
2021.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18316,00026,5,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,13,YUNGUYO,03,COPANI,2.0,
2021.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00020,1,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,04,CHUCUITO,07,ZEPITA,3.0,
2021.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00070,6,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,04,CHUCUITO,03,HUACULLANI,4.0,
2021.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00112,11,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,04,CHUCUITO,04,KELLUYO,5.0,
2021.0,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,00074,6,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,04,CHUCUITO,04,KELLUYO,2.0,
2021.0,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,00057,6,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,04,CHUCUITO,04,KELLUYO,1.0,
2021.0,21,PUNO,13,YUNGUYO,03,COPANI,18492,00029,3,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,06,CHUCUITO,1.0,
2021.0,21,PUNO,13,YUNGUYO,03,COPANI,18492,00150,14,Completa,Sierra,Sierra Sur,170.00873015873015,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,21,PUNO,01,PUNO,06,CHUCUITO,2.0,
2021.0,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18532,00008,1,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,2.0,
2021.0,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18532,00021,3,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,1.0,
2021.0,04,AREQUIPA,08,LA UNION,10,TOMEPAMPA,18552,00036,6,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,08,LA UNION,01,COTAHUASI,1.0,
2021.0,04,AREQUIPA,08,LA UNION,01,COTAHUASI,18556,00017,3,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,4.0,
2021.0,04,AREQUIPA,06,CONDESUYOS,01,CHUQUIBAMBA,18601,00053,9,Completa,Sierra,Sierra Sur,48.26923076923077,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,1.0,
2021.0,04,AREQUIPA,04,CASTILLA,14,VIRACO,18629,00006,2,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,08,LA UNION,10,TOMEPAMPA,1.0,
2021.0,04,AREQUIPA,04,CASTILLA,14,VIRACO,18629,00017,4,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,04,CASTILLA,08,MACHAGUAY,1.0,
2021.0,04,AREQUIPA,04,CASTILLA,11,TIPAN,18642,00135,12,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,08,LA UNION,01,COTAHUASI,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,06,COPORAQUE,18686,00089,10,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,4.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,06,COPORAQUE,18686,00099,11,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,6.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,06,COPORAQUE,18689,00045,7,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,06,COPORAQUE,18689,00045,7,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,2.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,06,COPORAQUE,18689,00054,9,Completa,Sierra,Sierra Sur,44.82142857142858,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,04,CALLALLI,18716,00064,7,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,15,SIBAYO,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,04,CALLALLI,18716,00071,8,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,18719,00010,3,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,2.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,18719,00026,5,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,18719,00030,6,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,2.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,18719,00039,7,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,2.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,18719,00062,9,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,2.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,18719,00065,10,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,18719,00066,11,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,2.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,18719,00094,14,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,01,CHIVAY,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00004,1,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,2.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00010,2,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00022,3,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00025,4,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00035,5,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00053,8,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,3.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00056,9,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,7.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00063,10,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00064,11,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00080,12,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,3.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,12,MACA,18746,00087,13,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,02,ACHOMA,3.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,18765,00096,11,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,11,LLUTA,18773,00125,12,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,1.0,
2021.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18791,00031,6,Completa,Sierra,Sierra Sur,44.82142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,04,CASTILLA,01,APLAO,1.0,
2021.0,04,AREQUIPA,02,CAMANA,01,CAMANA,18829,00088,12,Completa,Costa,Costa Sur,67.40816326530613,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,02,CAMANA,02,JOSE MARIA QUIMPER,2.0,
2021.0,04,AREQUIPA,02,CAMANA,01,CAMANA,18832,00029,4,Completa,Costa,Costa Sur,67.40816326530611,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,04,AREQUIPA,02,CAMANA,08,SAMUEL PASTOR,1.0,
2021.0,04,AREQUIPA,02,CAMANA,01,CAMANA,18832,00035,5,Completa,Costa,Costa Sur,67.40816326530611,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,02,CAMANA,03,MARIANO NICOLAS VALCARCEL,1.0,
2021.0,04,AREQUIPA,02,CAMANA,01,CAMANA,18832,00037,6,Completa,Costa,Costa Sur,67.40816326530611,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,02,CAMANA,03,MARIANO NICOLAS VALCARCEL,1.0,
2021.0,04,AREQUIPA,02,CAMANA,01,CAMANA,18832,00084,14,Completa,Costa,Costa Sur,67.40816326530611,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,02,CAMANA,02,JOSE MARIA QUIMPER,1.0,
2021.0,04,AREQUIPA,01,AREQUIPA,28,YURA,18839,00012,3,Completa,Sierra,Sierra Sur,48.269230769230774,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,4.0,
2021.0,04,AREQUIPA,01,AREQUIPA,28,YURA,18839,00056,8,Completa,Sierra,Sierra Sur,48.269230769230774,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,1.0,
